TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,2,5.000000e-01,8,1.0,0.0,4.25937,3.0,8,5.65595,high,1.39659,1.60341,6.19044,9.50835,9.52769,11.5308,7.27146,11.5313,13.5087
2,2,1,2,2,2,5.000000e-01,0,1.0,1.0,13.7275,2.0,2,15.0483,high,1.32082,1.67918,15.582,18.977,18.9773,20.98,7.2525,20.9803,22.9779
3,3,0,2,4,2,2,4,1.0,2.0,23.202,3.0,4,24.5239,high,1.32187,1.67813,25.0573,29.9519,29.9697,31.9721,8.77011,31.9724,35.9519
4,4,1,1,4,8,2,2,1.0,3.0,35.9823,3.0,2,37.7466,low,1.7643,1.2357,38.2798,42.7315,42.7512,44.7533,8.77095,44.7537,48.7311
5,5,0,1,8,4,5.000000e-01,2,1.0,4.0,48.7429,2.0,4,50.0197,high,1.27679,1.72321,50.5537,53.9927,54.0105,56.0125,7.26952,56.0128,63.9935
6,6,1,1,2,4,2,8,1.0,5.0,64.0057,2.0,4,65.4902,low,1.48445,1.51555,66.0239,70.7552,70.7746,72.7778,8.77208,72.7782,74.7553
7,7,1,2,2,2,5.000000e-01,4,1.0,6.0,75.0261,3.0,4,76.5474,high,1.52128,1.47872,77.081,80.2758,80.295,82.2973,7.27124,82.2977,84.276
8,8,1,1,8,0,3.500000e+00,4,1.0,7.0,84.3003,2.0,0,85.7567,low,1.45635,1.54365,86.2909,92.549,92.5492,94.5526,10.2523,94.553,102.55
9,9,1,3,4,0,5.000000e-01,2,1.0,8.0,102.801,3.0,2,104.125,high,1.32423,1.67577,104.659,108.051,108.069,110.071,7.27024,110.071,114.051
10,10,0,1,2,4,5.000000e-01,8,1.0,9.0,114.083,2.0,4,115.632,low,1.54901,1.45099,116.166,119.333,119.351,121.354,7.27067,121.354,123.332
11,11,0,1,4,2,2,8,1.0,10.0,123.343,2.0,2,124.625,low,1.28145,1.71855,125.159,130.093,130.093,132.095,8.75201,132.096,136.094
12,12,1,3,2,2,3.500000e+00,4,1.0,11.0,136.342,3.0,4,137.648,high,1.30508,1.69492,138.18,144.592,144.61,146.612,10.2691,146.612,148.593
13,13,1,2,4,8,5.000000e-01,4,1.0,12.0,148.852,3.0,4,150.753,low,1.90152,1.09848,151.287,154.101,154.12,156.122,7.26992,156.122,160.101
14,14,1,3,2,8,5.000000e-01,2,1.0,13.0,160.367,2.0,8,161.378,high,1.01103,1.98897,161.912,165.616,165.634,167.636,7.26934,167.637,169.616
15,15,0,3,4,0,5.000000e-01,8,1.0,14.0,169.847,3.0,8,171.52,high,1.67231,1.32769,172.053,175.098,175.116,177.119,7.27174,177.119,181.097
16,16,0,3,2,2,5.000000e-01,0,1.0,15.0,181.362,3.0,0,182.71,low,1.34863,1.65137,183.244,186.612,186.612,188.615,7.25323,188.615,190.611
17,17,1,3,6,8,2,0,1.0,16.0,190.836,3.0,0,192.136,low,1.29928,1.70072,192.669,197.586,197.586,199.587,8.75106,199.588,205.586
18,18,1,3,2,8,5.000000e-01,4,1.0,17.0,205.846,3.0,4,207.207,low,1.36101,1.63899,207.74,211.095,211.113,213.115,7.26975,213.116,215.094
19,19,1,3,2,4,5.000000e-01,0,1.0,18.0,215.325,2.0,4,216.499,high,1.17432,1.82568,217.033,220.575,220.575,222.578,7.25261,222.578,224.574
20,20,0,3,6,8,3.500000e+00,4,1.0,19.0,224.806,3.0,4,226.841,low,2.0349,0.965101,227.381,233.054,233.071,235.073,10.2675,235.074,241.056
21,21,0,2,2,8,2,2,1.0,20.0,241.317,3.0,2,243.627,low,2.30925,0.690748,244.161,248.067,248.085,250.086,8.76871,250.087,252.067
22,22,0,3,4,4,5.000000e-01,2,1.0,21.0,252.291,2.0,4,253.502,high,1.21156,1.78844,254.035,257.541,257.557,259.56,7.26948,259.56,263.54
23,23,0,3,6,0,5.000000e-01,4,1.0,22.0,263.79,2.0,0,265.209,low,1.41891,1.58109,265.743,269.039,269.039,271.042,7.25195,271.043,277.04
24,24,0,2,2,0,3.500000e+00,8,1.0,23.0,277.301,3.0,8,278.865,high,1.56348,1.43652,279.399,285.551,285.57,287.572,10.271,287.572,289.551
25,25,1,1,4,0,2,8,1.0,24.0,289.566,3.0,8,291.638,high,2.07192,0.928083,292.17,296.315,296.335,298.338,8.77234,298.338,302.316
26,26,1,2,4,4,2,0,1.0,25.0,302.585,3.0,0,304.01,low,1.42576,1.57424,304.545,309.334,309.334,311.336,8.75134,311.336,315.335
27,27,0,3,4,8,5.000000e-01,2,1.0,26.0,315.592,2.0,8,316.883,high,1.29137,1.70863,317.417,320.842,320.858,322.86,7.26846,322.861,326.842
28,28,0,1,2,8,5.000000e-01,0,1.0,27.0,326.864,2.0,8,328.107,high,1.24287,1.75713,328.642,332.114,332.132,334.135,7.27007,334.135,336.115
29,29,0,2,6,0,2,4,1.0,28.0,336.349,2.0,0,337.932,low,1.58339,1.41661,338.467,343.098,343.099,345.1,8.75133,345.101,351.099
30,30,0,2,8,8,5.000000e-01,4,1.0,29.0,351.332,3.0,4,352.687,low,1.35489,1.64511,353.221,356.582,356.603,358.605,7.27306,358.605,366.582
31,31,1,1,2,0,5.000000e-01,2,1.0,30.0,366.612,3.0,2,367.991,high,1.37921,1.62079,368.525,371.861,371.882,373.886,7.27427,373.887,375.862
32,32,1,1,2,4,5.000000e-01,2,1.0,31.0,375.874,2.0,4,377.25,high,1.37632,1.62368,377.784,381.124,381.124,383.127,7.25339,383.127,385.123
33,33,0,1,2,0,3.500000e+00,2,1.0,32.0,385.135,2.0,0,386.393,low,1.25788,1.74212,386.926,393.384,393.384,395.387,10.2517,395.387,397.384
34,34,0,2,2,2,3.500000e+00,0,1.0,33.0,397.641,2.0,2,398.899,high,1.25851,1.74149,399.433,405.89,405.908,407.91,10.2694,407.91,409.891
35,35,1,2,2,8,5.000000e-01,0,1.0,34.0,410.102,3.0,0,411.938,low,1.83598,1.16402,412.473,415.353,415.353,417.355,7.25299,417.356,419.353
36,36,0,1,6,0,2,4,1.0,35.0,419.382,3.0,4,421.098,high,1.71555,1.28445,421.631,426.133,426.151,428.154,8.77231,428.155,434.133
