TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,2,2,5.000000e-01,0,1.0,0.0,4.02215,2.0,2,5.42842,high,1.40628,1.59372,5.96344,9.27162,9.27191,11.2739,7.25174,11.2744,13.2715
2,2,0,3,2,8,5.000000e-01,0,1.0,1.0,13.5157,3.0,0,14.8875,low,1.37182,1.62818,15.4201,18.7655,18.7657,20.7678,7.25217,20.7682,22.7657
3,3,1,2,4,2,2,0,1.0,2.0,23.0222,2.0,2,24.3466,high,1.32437,1.67563,24.8793,29.7723,29.7915,31.7939,8.77166,31.7942,35.7723
4,4,1,1,2,2,5.000000e-01,8,1.0,3.0,35.7945,3.0,8,37.3022,high,1.50771,1.49229,37.8355,41.0431,41.0625,43.0649,7.27036,43.0652,45.0449
5,5,1,1,2,4,5.000000e-01,2,1.0,4.0,45.0641,2.0,4,46.4948,high,1.43068,1.56932,47.027,50.3131,50.3133,52.3154,7.25129,52.3157,54.3139
6,6,0,2,6,4,3.500000e+00,2,1.0,5.0,54.5545,2.0,4,55.7537,high,1.19921,1.80079,56.2868,62.8043,62.8218,64.8243,10.2698,64.8247,70.8046
7,7,0,2,4,8,3.500000e+00,0,1.0,6.0,71.0512,2.0,8,72.6898,high,1.63856,1.36144,73.2235,79.3017,79.3019,81.3036,10.2524,81.304,85.3011
8,8,1,2,4,8,2,2,1.0,7.0,85.5165,3.0,2,86.6117,low,1.09522,1.90478,87.1453,92.2666,92.2865,94.2882,8.77174,94.2886,98.2667
9,9,0,2,2,2,2,8,1.0,8.0,98.5263,2.0,2,99.8175,low,1.29119,1.70881,100.35,105.276,105.295,107.298,8.77138,107.298,109.276
10,10,0,1,4,0,3.500000e+00,8,1.0,9.0,109.298,2.0,0,110.825,low,1.52694,1.47306,111.358,117.547,117.547,119.55,10.2522,119.551,123.548
11,11,1,1,4,4,2,8,1.0,10.0,123.559,2.0,4,125.147,low,1.58774,1.41226,125.68,130.308,130.329,132.331,8.77241,132.332,136.309
12,12,1,2,2,4,2,8,1.0,11.0,136.55,2.0,4,138.069,low,1.51944,1.48056,138.602,143.299,143.318,145.32,8.77012,145.32,147.3
13,13,1,2,2,4,5.000000e-01,0,1.0,12.0,147.518,2.0,4,148.877,high,1.35896,1.64104,149.411,152.768,152.768,154.771,7.25249,154.771,156.768
14,14,0,3,2,8,2,2,1.0,13.0,157.032,3.0,2,158.419,low,1.38731,1.61269,158.952,163.782,163.799,165.801,8.76877,165.801,167.78
15,15,1,1,2,4,3.500000e+00,0,1.0,14.0,167.81,2.0,4,169.377,high,1.56674,1.43326,169.91,176.061,176.08,178.082,10.2721,178.083,180.06
16,16,0,1,2,2,5.000000e-01,4,1.0,15.0,180.079,3.0,4,181.334,high,1.25461,1.74539,181.868,185.329,185.347,187.349,7.26985,187.349,189.328
17,17,0,1,6,8,5.000000e-01,4,1.0,16.0,189.34,2.0,8,190.776,high,1.43637,1.56363,191.31,194.589,194.59,196.592,7.25227,196.592,202.59
18,18,1,3,4,8,5.000000e-01,4,1.0,17.0,202.819,3.0,4,204.082,low,1.26315,1.73685,204.616,208.069,208.086,210.089,7.27001,210.089,214.068
19,19,1,3,2,8,3.500000e+00,2,1.0,18.0,214.283,3.0,2,216.488,low,2.20524,0.79476,217.022,222.533,222.533,224.535,10.2524,224.536,226.532
20,20,1,3,2,2,5.000000e-01,0,1.0,19.0,226.758,2.0,2,228.112,high,1.35396,1.64604,228.646,232.007,232.007,234.01,7.25192,234.01,236.008
21,21,0,2,6,8,5.000000e-01,4,1.0,20.0,236.238,3.0,4,237.637,low,1.39921,1.60079,238.171,241.488,241.506,243.507,7.26906,243.508,249.488
22,22,1,1,2,0,5.000000e-01,8,1.0,21.0,249.518,3.0,8,250.81,high,1.29213,1.70787,251.343,254.767,254.787,256.79,7.27272,256.791,258.766
23,23,0,2,8,4,2,0,1.0,22.0,259.005,3.0,0,260.469,low,1.46348,1.53652,261.001,265.754,265.755,267.757,8.75181,267.757,275.755
24,24,0,1,4,2,5.000000e-01,8,1.0,23.0,275.786,3.0,8,277.122,high,1.3357,1.6643,277.656,281.035,281.052,283.054,7.26832,283.055,287.036
25,25,0,3,2,4,5.000000e-01,2,1.0,24.0,287.303,2.0,4,288.529,high,1.22551,1.77449,289.063,292.553,292.57,294.572,7.26907,294.573,296.553
26,26,1,3,8,8,5.000000e-01,0,1.0,25.0,296.77,3.0,0,298.054,low,1.28452,1.71548,298.588,302.02,302.02,304.022,7.25241,304.023,312.02
27,27,0,1,6,0,5.000000e-01,4,1.0,26.0,312.052,3.0,4,313.691,high,1.63921,1.36079,314.225,317.302,317.319,319.321,7.269,319.322,325.302
28,28,1,2,6,2,3.500000e+00,4,1.0,27.0,325.538,2.0,2,326.764,low,1.22639,1.77361,327.297,333.788,333.808,335.81,10.2723,335.81,341.788
29,29,1,3,4,0,2,4,1.0,28.0,342.038,3.0,4,343.267,high,1.22923,1.77077,343.801,348.787,348.805,350.807,8.76867,350.807,354.787
30,30,0,3,2,2,5.000000e-01,0,1.0,29.0,355.044,2.0,2,356.34,high,1.29597,1.70403,356.873,360.293,360.31,362.312,7.26841,362.312,364.293
31,31,1,1,2,2,2,0,1.0,30.0,364.307,2.0,2,365.499,high,1.19195,1.80805,366.033,371.057,371.077,373.08,8.77241,373.08,375.057
32,32,0,2,2,2,5.000000e-01,0,1.0,31.0,375.275,2.0,2,376.773,high,1.49746,1.50254,377.306,380.524,380.542,382.545,7.26939,382.545,384.525
33,33,0,3,4,0,5.000000e-01,4,1.0,32.0,384.753,3.0,4,386.215,high,1.46205,1.53795,386.751,390.003,390.019,392.022,7.2686,392.022,396.002
34,34,0,3,2,4,5.000000e-01,8,1.0,33.0,396.26,2.0,4,397.789,low,1.52851,1.47149,398.323,401.51,401.51,403.513,7.2524,403.513,405.51
35,35,1,2,8,0,5.000000e-01,8,1.0,34.0,405.762,2.0,0,407.464,low,1.702,1.298,407.998,411.013,411.013,413.014,7.25195,413.015,421.013
36,36,1,3,4,2,2,4,1.0,35.0,421.271,2.0,2,422.719,low,1.44783,1.55217,423.252,428.02,428.038,430.039,8.76871,430.04,434.02
