TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,4,0,5.000000e-01,2,1.0,0.0,4.22333,3.0,2,5.6042,high,1.38087,1.61913,6.13723,9.47219,9.48868,11.4912,7.26783,11.4917,15.4728
2,2,1,2,6,4,3.500000e+00,8,1.0,1.0,15.7163,2.0,4,17.2444,low,1.52809,1.47191,17.7806,23.9667,23.9859,25.9888,10.2725,25.9891,31.9663
3,3,0,2,2,0,5.000000e-01,8,1.0,2.0,32.2109,2.0,0,33.8801,low,1.66929,1.33071,34.4148,37.4603,37.4605,39.4618,7.25091,39.4621,41.4596
4,4,1,3,2,2,5.000000e-01,0,1.0,3.0,41.6795,2.0,2,43.0889,high,1.40937,1.59063,43.6223,46.9288,46.9465,48.9488,7.26929,48.9491,50.9284
5,5,1,2,4,4,3.500000e+00,2,1.0,4.0,51.1835,2.0,4,52.6311,high,1.44765,1.55235,53.1636,59.4335,59.453,61.4554,10.2719,61.4559,65.4331
6,6,1,2,4,2,2,8,1.0,5.0,65.6679,3.0,8,67.8519,high,2.18401,0.815985,68.3858,72.4171,72.4174,74.4195,8.75159,74.4198,78.4171
7,7,0,3,6,2,5.000000e-01,4,1.0,6.0,78.6613,3.0,4,80.0253,high,1.36403,1.63597,80.5584,83.9112,83.9276,85.9308,7.2695,85.9311,91.9104
8,8,1,1,6,2,2,8,1.0,7.0,91.9336,3.0,8,93.0978,high,1.16423,1.83577,93.6313,98.6833,98.7029,100.705,8.77181,100.706,106.683
9,9,0,1,2,8,2,0,1.0,8.0,106.703,2.0,8,108.368,high,1.66516,1.33484,108.902,113.453,113.471,115.473,8.76944,115.473,117.454
10,10,1,2,4,4,5.000000e-01,0,1.0,9.0,117.697,2.0,4,119.093,high,1.39631,1.60369,119.627,122.946,122.966,124.969,7.27215,124.969,128.947
11,11,0,2,2,8,5.000000e-01,2,1.0,10.0,129.159,2.0,8,130.284,high,1.12455,1.87545,130.817,134.41,134.428,136.431,7.27147,136.431,138.409
12,12,0,1,2,4,2,2,1.0,11.0,138.431,2.0,4,139.743,high,1.31128,1.68872,140.276,145.181,145.199,147.201,8.76979,147.202,149.18
13,13,1,1,2,0,2,2,1.0,12.0,149.191,3.0,2,150.401,high,1.20935,1.79065,150.935,155.94,155.96,157.963,8.77153,157.963,159.941
14,14,0,1,4,0,5.000000e-01,4,1.0,13.0,159.953,3.0,4,161.725,high,1.77166,1.22834,162.264,165.202,165.221,167.223,7.26951,167.223,171.203
15,15,1,1,2,4,5.000000e-01,8,1.0,14.0,171.225,2.0,4,172.516,low,1.29092,1.70908,173.049,176.474,176.494,178.496,7.27134,178.496,180.475
