csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55
1110.5072227565438	n/a	n/a	1233226.2917944521	755.1471737489716	n/a	570247.2540210595	n/a	781.5336503794498	n/a	610794.8466754281	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080.9641860171737	-29.54303673937011	872.7910197837721	1168483.5714517708	755.2121134977444	0.06493974877287201	570345.33637373	0.004217170970683731	772.2453654766838	-9.288284902766009	596362.9045002171	86.27223643495097	1.204171	35.425808	0.207231403	0.12931199999999998	0.0064057972	-0.116741666	0.011091804299999999	-0.0398753563	0.0980479157	-0.1566198739	0.09717856529999999	-0.1144809841	0.0687636632	-0.1852738545	0.0800065145	-0.1009377762	0.06092731570000001	-0.0465348888	0.057247228399999996	-0.0539674651	0.0823337003	-0.1502544827	0.1901834374	0.108766227	-0.1408128727	0.0106115567	-0.074669766	0.0417107467	-0.1084243706	-0.0386247969	0.1413664305	-0.03064972	0.1386374756	-0.0078235886	-0.0182317922	0.0286866866	-0.0830017064	0.1946732475	0.0857878136	-0.0067715519	0.13822511199999998	-0.0008927078	0.022434867200000003	-0.2282836218	0.0019879993	-0.145214485	0.0519423922	-0.0384623143	0.047738108499999994	-0.1480492067	0.1329269561	-0.0161278391	0.028793652700000002	-0.015255554499999999	0.1771129095	-0.0055601457	0.0859440841	-0.04469561019999999	0.0820819369	-0.1326468695	-0.0745619033	0.1316119619	-0.0177560247	0.06602023	-0.0081584981	0.08845978	-0.0080004111	0.1043812781	-0.0147508184	0.0001114067	-0.1354156696	0.1086896247	-0.06384882389999999	0.1809171965	-0.0200869614	0.0485256445	-0.0796871238	0.0030627840000000003	0.0103583865	-0.0223989229	0.0676885339	0.0586696909	-0.0998767193	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-0.00673625	-0.00673625	4.53770640625e-05	4.53770640625e-05	-0.000306003	-0.000306003	9.3637836009e-08	9.3637836009e-08	0.07767309999999998	0.07767309999999998	0.006033110463609997	0.006033110463609997	-0.00182009	-0.00182009	3.3127276081e-06	3.3127276081e-06	-0.000411186	-0.000411186	1.6907392659599998e-07	1.6907392659599998e-07	0.000219045	0.000219045	4.7980712025e-08	4.7980712025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1074.0542891111577	-6.9098969060160025	47.7466752517695	1153592.6159580743	755.4229900970266	0.21087659928218727	570663.8939671324	0.04446894012482019	768.1399803943193	-4.105385082364478	590039.0294801852	16.854186674500788	0.930815	27.383875	0.262955397	0.127415	0.0523472225	-0.15804843300000002	-0.0144702167	0.020394406299999997	0.0634512954	-0.14465099380000002	0.0761273261	-0.1518159805	0.0848882601	-0.1970055513	-0.040202751200000005	-0.027993638300000002	0.08396725669999999	-0.0348582543	0.1158729935	0.0139319549	0.028059699700000003	-0.09857968689999999	0.09346657550000001	0.12048847310000001	-0.0766885528	-0.0815464268	-0.0425738016	0.051143967900000004	-0.0819294457	0.028522162099999998	0.09349361310000001	-0.0492179688	0.1453606321	-0.0518918004	-0.007333887299999999	0.06600983519999999	-0.061433106200000004	0.2119379453	0.1256331487	-0.11246828240000001	0.135761772	-0.0268040316	-0.0754683059	-0.2021449806	-0.0058091822	-0.07710610650000001	0.045230769299999994	-0.0165508459	0.0727632438	-0.08337971400000001	0.0121717306	-0.1001124177	0.06259190889999999	0.11038048619999999	0.0159054574	-0.08800914720000001	-0.02870952	0.0581860274	0.1478605338	-0.0026802683	-0.0438667183	0.0587472704	0.07791122519999999	-0.0339346629	-0.0903481907	0.0814203585	-0.0071375125	-0.012400338200000001	-0.032121995800000004	-0.0335439711	-0.022045702599999998	-0.12248991890000001	0.0372462569	0.042936847300000004	0.0438774903	-0.07923568240000001	0.016324742	0.0240920516	0.072205455	-0.017830735900000002	-0.0405202074	0.11186946789999999	-0.12023808119999999	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	0.028961	0.03569725	0.000838739521	0.0012742936575625	-0.08367460000000003	-0.08336859700000003	0.007001438685160003	0.006950322965748412	0.0205625	-0.05711059999999999	0.00042281640625	0.003261620632359998	-0.00248865	-0.0006685599999999999	4.469724735999999e-07	6.193378822499999e-06	-0.00125916	-0.0008479739999999999	7.190599046760001e-07	1.5854839056e-06	0.0	-0.000219045	0.0	4.7980712025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1070.5574241049687	-3.4968650061889552	12.228064871508883	1146093.198306266	756.1640958194928	0.741105722466159	571784.1398065111	0.5492376918720875	767.0227189574347	-1.1172614368846323	588323.8513968558	1.2482731183495137	1.051515	30.934778	0.44943125	0.222572	-0.0053073427	-0.18383029210000001	0.0154829768	-0.034834744	-0.0037244299	-0.1312491917	0.043217099	-0.15787792550000002	0.08673268560000001	-0.06599529950000001	0.0024795010000000003	-0.045623334800000005	-0.042307358600000004	-0.015049452900000001	0.045163345199999996	-0.0515472184	-0.0449712771	-0.0861558259	0.0139138645	-0.0997576004	-0.11518575210000001	-0.0647482038	0.1042265102	0.0217158198	-0.0352038817	-0.043696859500000004	0.024793856800000003	-0.0170034501	0.1565116861	-0.1083889003	-0.017759638	0.0369855853	-0.0793406241	0.1505664717	0.033500799500000004	0.0052483027000000005	0.0755293811	0.042744459500000005	0.0666919311	-0.1147754159	0.1353560992	0.0179888206	0.052105127800000005	0.0268475294	0.07103140349999999	0.0320067252	0.049295804500000005	-0.12347844779999999	0.0389257815	0.13302975960000002	0.0360972086	-0.0890022068	-0.0140483468	0.0617055803	-0.0822373134	0.2070307178	0.096639124	-0.0816726138	-0.0571698512	0.012679783799999999	0.077200215	-0.0711387004	0.111332229	-0.1740745817	0.0037255654	0.0175281817	0.1198902332	-0.0376562337	-0.0119441879	0.050016161399999995	0.0767565548	0.0885527912	-0.1910494129	0.019523926100000002	-0.1391163656	-0.0032654474	0.1019435619	0.0372154356	0.0656083114	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.0291787	-0.058139699999999996	0.0008513965336900001	0.0033802247160900005	-0.14109100000000002	-0.05741640000000001	0.01990667028100001	0.0032966429889600014	0.173092	0.15252949999999998	0.029960840464	0.02326524837025	-0.00446867	-0.0019800200000000003	3.920479200400002e-06	1.99690115689e-05	-0.0006275769999999999	0.0006315830000000001	3.9889708588900017e-07	3.938528909289999e-07	-0.00101531	-0.00101531	1.0308543961e-06	1.0308543961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.293940999839	-4.263483105129808	18.17728818772731	1136982.768612968	756.0709856039958	-0.09311021549694942	571643.3352721977	0.008669512229888359	768.9519818400337	1.9292628825990048	591287.1503757155	3.7220552701742213	1.041542	30.641369	0.3963923	0.214706	0.021088276800000003	-0.1781687094	0.0322145253	0.0207094901	-0.018959563500000002	-0.07151127019999999	0.0763175183	-0.16400827380000002	0.062117165599999996	-0.0341938564	-0.0810034195	-0.0591251995	0.0079039084	-0.1450930967	0.0761251822	-0.0558387158	-0.08432515189999999	-0.08639720140000001	0.1108857641	0.0748307009	-0.0461693122	-0.0723412443	0.0733543779	0.051715674	-0.0300504027	0.0181349881	-0.0008667094	-0.06766778429999999	0.112818213	-0.1272665334	-0.051744140599999995	0.0438842075	-0.069464867	0.14422365369999998	0.0470248193	-0.048799975	0.1112497382	0.11619713109999999	-0.0137019381	-0.1305161206	0.10551570210000001	-0.0570983645	-0.050698661299999996	0.119630344	0.0552986372	-0.0816195227	0.030828249300000006	-0.0204874295	0.0159865981	0.0029414795	0.0092914699	0.0311657919	-0.0120043235	0.0183032699	0.0008059126	0.0224123813	0.056846159699999996	0.029237061800000002	-0.0123308116	-0.149529009	-0.0015665009	0.023950418799999998	-0.0119659368	0.1106850942	-0.12385506380000001	0.09078221410000001	0.015084075	0.017401125	-0.0714058721	-0.0400395718	0.0242753468	0.0750760944	-0.027530233900000003	0.0339406244	0.015257751000000003	0.0135454535	-0.1200641661	-0.1449265424	0.119236933	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	-0.0578462	-0.028667500000000002	0.0033461828544399997	0.0008218255562499999	-0.211692	-0.070601	0.044813502864000015	0.004984501200999999	0.110258	-0.062834	0.012156826564	0.003948111556	-0.00745304	-0.00298437	8.9064642969e-06	5.55478052416e-05	-0.000249501	0.00037807599999999987	1.4294146177599993e-07	6.225074900100001e-08	-0.00233866	-0.0013233499999999998	5.469330595599999e-06	1.7512552224999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.6771298436024	1.3831888437634916	1.9132113775117847	1139934.4535910727	757.4485345119738	1.377548907977939	573728.2824343367	1.8976409938712124	768.4580714242824	-0.4939104157513157	590527.8075371274	0.2439474987876375	1.2301780000000002	36.19091	0.23107545	0.120149	0.029500515	-0.13244163949999999	-0.0006513554	0.0257071624	0.0089149509	-0.06782164730000001	0.0219988602	-0.1207669368	-0.0022272225	-0.0214662548	-0.18378133030000002	0.0143023819	-0.129225032	-0.0655410909	-0.021419667400000002	0.0209300693	-0.0621065224	0.0375098577	-0.0305131499	0.0103513182	-0.0667109068	-0.1251051416	0.046522662699999995	0.0384520386	0.18213911600000002	0.0254095351	0.0090422527	-0.0464338714	0.1133886216	-0.0431509949	-0.08828893730000001	0.038733309	0.0245122673	0.1151438114	0.016958742199999998	-0.134861281	0.004188102	0.08714218380000001	0.0496944347	-0.0465093958	0.1899769714	0.0825658244	-0.014843056200000001	-0.0135285287	0.0118798847	0.010679150600000001	-0.11877263199999999	0.10951529730000001	0.0777069401	0.0084051974	-0.0757705557	0.0845933423	-0.0904964982	0.025146364900000003	-0.059400665	0.0596466293	0.0066347801	0.0549631032	0.0649343135	-0.0179023108	-0.0980917981	-0.0489942121	-0.0681357905	-0.0165885376	0.0130662217	-0.1553241162	0.0481554397	-0.0470791047	0.025313943300000002	-0.0668237574	-0.054676634800000005	-0.0460427933	0.0611929971	-0.11091141189999999	0.007364001899999998	-0.0009020418	0.0949499508	-0.0804534574	-0.0024476677	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	-0.0655562	-0.0077099999999999955	0.004297615358439999	5.9444099999999914e-05	-0.13710899999999998	0.07458300000000004	0.018798877880999997	0.0055626238890000065	0.196562	0.08630399999999999	0.038636619843999985	0.0074483804159999984	-0.0075646	-0.00011156000000000012	1.244563360000003e-08	5.7223173160000015e-05	-0.000132342	0.000117159	1.3726231281e-08	1.7514404964000002e-08	-0.00335951	-0.0010208500000000002	1.12863074401e-05	1.0421347225000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069.3637942772327	1.6866644336303125	2.844836911673463	1143538.9245109998	758.6087016299465	1.1601671179727189	575487.1621886732	1.3459877416251251	768.9775905851458	0.5195191608634104	591326.534822136	0.2699001585042221	0.986164	29.012197	0.08397160000000001	0.0490337	0.0196754147	-0.0037138721	0.006607378499999999	0.0146301203	0.0173919942	-0.0593637546	-0.0069310894	-0.0846434197	-0.105131295	-0.0447286609	-0.10590409880000001	0.0767162109	-0.1172785643	0.026742373700000002	-0.0407407167	0.019934111799999998	0.022006822000000002	0.1071093219	-0.0724645362	-0.0293837537	-0.043887771799999996	0.0801753851	0.0637840093	0.0368288512	0.036485194900000004	0.005589004	0.0176374781	0.0138916751	0.0538134385	0.0386800848	-0.130005745	0.034200877000000005	0.041056140299999995	0.1375547398	-0.0150246438	-0.09246717019999999	-0.06961341230000001	0.050602414299999995	0.0518974992	-0.0259428662	-0.0187269045	0.1334713248	-0.0077983193	-0.1153679495	0.0012639050999999999	0.10907226910000001	-0.0166289004	0.054148042	0.0433342822	0.0264521738	0.0663054612	-0.0041334905	-0.2002981015	0.0063862832	0.019012068400000002	0.1219426915	-0.023639859300000003	-0.1714215515	-0.0267104842	-0.0242872135	0.017235103300000002	-0.0039762906	0.0214679365	-0.0934769942	-0.0015133965	-0.0103353929	0.017914759199999998	0.12264016529999999	-0.0117324386	-0.0443232129	-0.0719642957	0.0321836587	0.1482964052	0.0837463244	0.0902984209	0.026202986299999998	0.0071489883999999995	0.1205889917	0.0126350715	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	-0.107181	-0.0416248	0.011487766761	0.0017326239750400005	-0.14188199999999998	-0.004773	0.020130501923999997	2.2781528999999995e-05	0.206757	0.010195000000000036	0.04274845704900001	0.00010393802500000076	-0.00753832	2.628000000000005e-05	6.906384000000028e-10	5.68262684224e-05	-0.000225458	-9.311600000000001e-05	8.670589455999999e-09	5.0831309764e-08	-0.00378769	-0.0004281799999999998	1.43465955361e-05	1.8333811239999983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.2471572529166	-3.116637024316105	9.713426341337948	1136883.0003499258	757.9124966779327	-0.6962049520137725	574431.3526205773	0.4847013352084993	771.1905288913065	2.2129383061607086	594734.8318516529	4.897095946873426	1.0742600000000002	31.60391	0.2942479	0.185128	0.044116191	0.0495084717	-0.0095428007	0.0481869657	-0.0071390966	-0.0245114452	-0.0057007741	-0.0709558352	-0.1319637506	-0.0280452956	-0.080623809	0.0990828327	0.052366034900000004	0.0285547264	0.0578785389	-0.0091501095	-0.0705109047	0.0344756597	0.046770381900000005	0.10329214949999999	-0.0482303787	-0.0090384362	0.0602828926	0.027057261699999998	0.0487236621	0.0501137079	-0.0073606792	0.019448513	0.0004595918	0.0387718289	-0.0827194622	0.0461273555	0.0196835385	0.133297201	-0.017392743000000002	-0.0336033821	0.012127823000000001	0.0737299912	-0.1645397364	-0.0038044291	0.050328806	-0.0669710885	-0.0042181464	0.0356425965	0.0744813537	0.017844635	-0.038369855099999996	0.08008506879999999	-0.1511369525	0.0777516211	-0.011496881	-0.010703155700000001	-0.07323332169999999	0.0103116997	-0.0888515783	-0.028286666800000002	-0.0374683795	-0.0934119926	0.035703630099999994	0.0241306943	-0.0029485639000000003	0.06329229809999999	-0.027430795499999997	-0.0159879839	-0.06600483089999999	-0.1197350119	0.2582147919	0.0257824552	-0.047816533700000004	-0.1268586739	-0.0573680487	-0.0396863015	0.12212877789999999	-0.011262383400000001	0.0054886917	-0.0461889084	-0.10992882009999999	-0.0166284492	0.0952710384	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	-0.0799421	0.0272389	0.00639073935241	0.0007419576732099997	-0.199768	-0.05788600000000003	0.039907253824	0.0033507889960000025	0.036369	-0.17038800000000004	0.001322704161	0.029032070544000005	-0.00678451	0.0007538100000000006	5.68229516100001e-07	4.60295759401e-05	-0.000225458	0.0	0.0	5.0831309764e-08	-0.00380858	-2.0890000000000405e-05	1.4505281616400004e-05	4.363921000000169e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069.0426360385427	2.7954787856260737	7.814701640885429	1142852.1576682362	757.2389103488368	-0.6735863290958832	573410.7673462938	0.4537185427448675	766.6123223458992	-4.578206545407284	587694.4527725729	20.959975172410093	1.292922	38.036777	0.4084289	0.260924	-0.0480143311	0.042359852	0.032862739700000004	-0.0552589725	-0.0224117826	-0.0153951003	-0.049457747999999996	0.068945798	-0.014103346499999999	-0.0232363039	0.0395449295	-0.0418460782	-0.0779529165	-0.051369058700000005	-0.10765517570000001	-0.11329687140000001	-0.0356365935	0.0569848374	-0.0332167185	-0.0759973315	-0.0396014865	0.0065607987	0.0150832803	-0.0745027097	-0.09439765119999999	-0.0679771621	-0.0202031242	0.037103045	0.0045598798	0.0560329693	0.0357054771	-0.0039422298	-0.0066830447	-0.043108725599999995	0.0144910997	0.0586871655	-0.0416591021	0.0975304589	0.1236144427	0.0408901987	-0.0782873097	0.024424197	0.0687753706	-0.02966578	0.011912536100000001	0.0099635985	0.0733923612	0.0536659221	0.0734083722	0.051274910099999994	0.012341847	-0.0130560598	-0.0514890433	-0.0053821512	-0.0770254076	0.0509589372	0.07562003769999999	0.0012559678999999999	-0.013625108300000001	-0.0804974049	0.0556782104	0.0254428937	-0.0455821021	0.1140753565	-0.031741877	-0.0766173256	-0.1323543475	-0.0477109104	0.1307946674	-0.0251962069	-0.1403218018	-0.040904286	0.1486362801	0.0591612275	-0.042574258	0.0294085451	-0.070335728	-0.054734849599999996	0.0297550393	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	-0.08977130000000001	-0.00982920000000001	0.008058886303690001	9.66131726400002e-05	-0.12132	0.07844799999999999	0.014718542400000003	0.0061540887039999975	0.286141	0.24977199999999997	0.081876671881	0.062386051984000004	-0.00726141	-0.0004769000000000006	2.2743361000000051e-07	5.27280751881e-05	0.000469136	0.000694594	4.824608248359999e-07	2.20088586496e-07	-0.00357248	0.0002361000000000004	1.27626133504e-05	5.574321000000019e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.9632407400336	-2.079395298509098	4.3238848074617415	1138410.557090475	759.1479782022975	1.909067853460669	576305.652808636	3.644540069116928	769.6326539566275	3.0203316107282485	592334.4220363218	9.1224030387643	1.0715960000000002	31.525543	0.2618804	0.14680299999999996	-0.023516582799999998	0.053425880300000006	0.056981926100000004	0.0091332124	0.0014505566	0.0570391209	0.0313728439	0.125781915	-0.0085414269	0.0589294034	-0.12239135460000004	-0.0046690388	-0.087083003	-0.0574995938	0.0039314882	-0.013437973	0.0018870967999999998	0.0313287657	-0.0547612959	-0.0572602538	0.060091093899999996	0.0771365662	-0.08681985910000001	0.0602216454	-0.011820821799999999	0.009317614699999999	-0.0255291412	-0.09203743869999999	-0.0538483011	0.0599235912	0.046346520999999995	-0.011614193	0.0570561475	-0.10460610699999999	-0.0813146492	-0.11642821769999999	-0.0345349145	0.0768705285	0.051682623399999995	0.050814781100000005	-0.048432498899999996	0.0926353433	-0.028873623199999997	-0.0462875312	-0.045409932300000004	0.098000336	0.00019580669999999997	0.0206127044	0.0826346711	0.094316049	-0.037483649	-0.0314533748	0.0237295224	-0.10553093	0.0396696859	0.0191930348	-0.0106806076	0.0089061313	0.0181102499	-0.0307376338	-0.0604087134	0.058576246900000004	0.0475609205	0.0838188599	0.06853347	0.050664559000000005	-0.0235648673	0.0046963167	-0.1454779185	0.1043697518	-0.0975827718	-0.0569274203	-0.1658709054	0.048550231299999996	-0.11075544720000001	-0.0348027339	-0.0757004927	0.0298290511	0.0007096171000000001	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	-0.103605	-0.013833699999999977	0.010733996024999998	0.00019137125568999936	-0.07509	0.046230000000000014	0.005638508100000001	0.0021372129000000006	0.17818699999999998	-0.107954	0.031750606968999985	0.011654066116	-0.00680825	0.0004531600000000002	2.0535398560000015e-07	4.63522680625e-05	0.00159662	0.001127484	1.271220170256e-06	2.5491954244e-06	-0.00327587	0.00029660999999999967	1.07313242569e-05	8.797749209999982e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
