csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1103.8476195865433	n/a	n/a	1218479.567266878	753.3263880426393	n/a	567500.6469213692	n/a	778.6410229930356	n/a	606281.8426876409	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1072.7707237053994	-31.07689588114385	965.7734576074561	1150837.0256394064	753.3105033615611	-0.015884681078205176	567476.7144748486	0.0002523230929562896	768.3323243562635	-10.308698636772078	590334.5606506985	106.2692675837865	1.2089740000000002	30.126825	0.04493093255	0.027926099999999995	0.0125847745	-0.0708711417	0.048767821600000004	-0.0670355423	0.06451442190000001	-0.0049863499	0.0470050341	-0.0074664215000000015	0.1612548835	-0.0853732783	0.0058408303000000005	-0.0690754323	0.0348770728	-0.0290914611	0.07645847139999999	-0.14419663359999998	0.0241697663	-0.06748055139999999	-0.0459928226	0.0421634583	-0.0091228381	0.0918044407	-0.070565665	-0.0632923837	0.0797059641	-0.0829785279	0.0774531557	-0.0361848844	-0.0381303121	0.03687976	-0.010725810300000001	-0.0008865661999999998	0.0828579002	-0.0960115982	0.027180884	-0.0236828355	0.0195330451	-0.0015655707	0.0842437392	0.0022747787	-0.1288461004	0.023085245600000002	-0.053322832800000004	0.02251483	-0.012308638500000002	0.0626579806	-0.0707488266	0.0061120861	-0.0638872801	0.08532253199999999	-0.0077526386	-0.10425081369999999	0.0283583086	0.10376353880000001	-0.0300636556	0.012953226399999998	-0.0444002247	0.0768870123	-0.0546928888	0.0243260111	-0.0261611927	0.0502417662	-0.035357473	0.047406311	-0.13169443320000002	0.0104161511	-0.082024752	0.078657189	-0.0174789305	0.0194325978	0.050052037699999996	-0.1122241876	0.0344138232	-0.0804871216	0.08263384780000001	0.0575233537	0.0234154286	0.016612948	0.0962225004	0.0962148673	0.0962021459	0.0961843369	0.0961614411	0.0	-1.24693e-05	-1.24693e-05	1.5548344249000003e-10	1.5548344249000003e-10	-0.0275681	-0.0275681	0.0007600001376099999	0.0007600001376099999	-5.83325e-06	-5.83325e-06	3.402680556250001e-11	3.402680556250001e-11	0.000123033	0.000123033	1.5137119088999995e-08	1.5137119088999995e-08	0.00016602	0.00016602	2.7562640400000005e-08	2.7562640400000005e-08	5.78376e-05	5.78376e-05	3.3451879737600007e-09	3.3451879737600007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069.6707915523448	-3.0999321530546236	9.609579353541877	1144195.60230022	755.1916092543775	1.8811058928163218	570314.3666882163	3.5385593799882917	765.8449876292763	-2.4873367269872237	586518.5450768863	6.1868439934195125	0.8814719999999999	21.965685	0.11344875395	0.0515294	0.044957836900000006	-0.0516873486	0.0762601712	-0.0348366898	0.08307281150000001	-0.0021880279000000002	0.0670577873	-0.0623191534	0.0605794421	-0.0458053758	-0.0165976101	-0.0366585079	-0.0193288086	-0.0688339818	0.0637962775	-0.1293968366	-0.0302343945	-0.0994271519	-0.020141090900000002	0.0166279326	-0.06452588669999999	0.187845525	-0.1050933315	-0.023622309100000002	0.0837901418	-0.0594081926	0.0970275682	-0.04563255150000002	-0.032462044100000004	-0.0645948716	0.0094366189	0.010451130999999999	0.0734269957	-0.0638299321	0.058255199	-0.0356802424	0.025298159	-0.0043540825	0.0584402174	-0.0089655379	-0.1379646765	0.0775908523	0.045048927999999995	-0.0029664120000000003	-0.0140230051	-0.026597797599999997	-0.0107461731	-0.0409045865	-0.1228111261	0.166723064	0.047994918600000006	-0.0900723468	0.0258010451	-0.0073395878	0.06255597190000001	-0.0795788058	-0.0104455889	-0.015110196499999999	0.0962253443	-0.0101455843	0.05789991200000001	-0.0797241548	-0.09173885640000001	0.2037833592	-0.09579340369999999	0.0411236039	0.021691905299999998	0.09264142189999999	0.0010766569	0.047778370099999995	0.009861406999999999	0.0252256587	0.0327886325	0.0028228025	0.1016652151	-0.1036319832	-0.032386998199999996	-0.0281730592	0.0962021459	0.0961334599	0.09601901970000001	0.0958588795	0.0956531157	0.0	-0.0222924	-0.0222799307	0.00049695109776	0.0004963953119968026	-0.00492084	0.02264726	2.42146663056e-05	0.0005128983855075999	0.0363497	0.03635553325	0.00132130069009	0.0013217247978918553	0.0	-0.000123033	1.5137119088999995e-08	0.0	-0.0	-0.00016602	2.7562640400000005e-08	0.0	-0.00029643	-0.0003542676	8.787074489999999e-08	1.2550553240976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.4802705004622	-5.190521051882571	26.94150879003614	1133118.2462847373	755.2168848789862	0.02527562460875288	570352.5432063199	0.0006388571993625941	767.8357142769867	1.9907266477104033	589571.6841192503	3.962992585904299	1.150164	28.661322	0.19812328	0.10758	0.0511999076	0.0188256127	0.0377223406	4.01212e-05	-0.0084012746	-0.0449980631	0.0478593421	-0.0453970721	-0.0515073874	0.0177475786	0.0249951804	-0.0557005153	0.0487985149	-0.021121141099999997	0.0210811745	-0.12015209980000001	-0.0897797566	-0.1242937458	-0.07291212429999999	0.0640965399	0.0857182879	0.1222386842	-0.0460702267	0.0032755723999999997	-0.0022141769	0.035528633	0.08335657889999999	-0.004489877	-0.0120620554	-0.0361891287	-0.0043463912	-0.019360058899999998	-0.0741693129	-0.1041688133	0.039967414300000004	0.0043401971	0.0311343109	0.1237851575	-0.029796617799999998	-0.0755266904	-0.1731145552	0.1192503055	0.0653800924	-0.0638638913	0.0674078654	0.15331615769999998	-0.0205992339	0.11098208849999999	0.0399999276	-0.0085923792	-0.09123139529999999	-0.037828846299999996	-0.0784213658	0.042244199	0.0827982496	-0.0978045444	-0.0148416105	-0.0798983975	0.0636463909	0.0265796739	-0.0469156277	0.0087750109	-0.05003852809999999	0.0425812428	0.08615766710000003	0.0163364803	0.09654914619999999	-0.0217707638	-0.1201030667	0.0477434008	-0.1337790491	-0.0986480102	0.0547390209	0.1529403323	-0.0031815194	-0.1563674922	-0.0317357215	-0.0084627251	0.0961614411	0.0959707141	0.0956531157	0.09520906609999999	0.09463915199999999	0.0	-0.00533063	0.01696177	2.84156161969e-05	0.0002877016415329001	-0.038824	-0.03390316	0.0015073029760000005	0.0011494242579856	0.0364529	0.00010319999999999774	0.0013288139184099998	1.0650239999999532e-08	-0.000985353	-0.000985353	9.70920534609e-07	9.70920534609e-07	-0.00067156	-0.00067156	4.509928336e-07	4.509928336e-07	-0.00158262	-0.00128619	2.5046860644e-06	1.6542847161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.2639410587508	2.7836705582885766	7.748821777082638	1139052.319884257	754.6574843555313	-0.5594005234548831	569507.918693819	0.31292894564159723	768.1625955835766	0.3268813065899394	590073.7732536974	0.10685138859794596	1.157599	28.846588	0.3576858299999999	0.19222	-0.06241529730000001	0.0169074037	0.0838335279	-0.0366821637	-0.07551710860000001	0.0233879983	-0.0365653698	-0.0562268167	0.017842524	0.0392840712	-0.0228293891	-0.0373180985	0.0016835117000000002	0.0063234162	0.0486466299	-0.1106198286	-0.11229298720000001	-0.0605393669	0.004206357	0.084492425	0.035468971099999996	-0.0435247905	0.0504847343	-0.0578716855	-0.07092932	0.006792324200000001	-0.007876129499999999	-0.094124475	0.0570341355	0.040544005699999996	0.0388809919	0.0222590189	0.0152730798	-0.0990108973	0.0304380474	0.0018943889000000002	0.0416409776	0.11641041880000001	-0.07173724349999999	0.0001124524	-0.0485063192	0.024926806	0.0116948093	-0.0406795429	-0.048286243099999994	0.0220525092	0.029777985099999998	-0.0154217599	-0.019009493500000002	-0.015704961899999998	-0.0358741251	0.1382598528	0.0103243215	-0.0225262775	0.095694541	-0.0712209425	0.0019429039	-0.09556789630000001	-0.0545037311	-0.0531513407	0.0125822902	-0.0449729029	-0.2186592728	-0.0551493346	0.0347471745	0.0309698169	-0.0021235985	-0.0065519707	-0.0013380871	-0.0745067143	-0.0997493431	0.0194005977	-0.0099044001	0.062745063	0.0317926517	0.0229707184	0.0316027878	-0.0063217992	0.0961003948	0.0957267674	0.0951051307	0.09423709529999999	0.09312491	0.0	0.0171773	0.02250793	0.00029505963529	0.0005066069128849	0.0700107	0.10883469999999999	0.00490149811449	0.011844991924090002	0.102184	0.0657311	0.010441569856	0.0043205775072100005	0.00103107	0.002016423	4.065961714928998e-06	1.0631053449e-06	-0.0010554300000000002	-0.00038387000000000013	1.4735617690000016e-07	1.1139324849000004e-06	-0.000770671	0.0008119490000000001	5.939337902409999e-07	6.592611786010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.0772006325037	-6.18674042624707	38.27575710175978	1125884.8257021105	754.9882253943837	0.3307410388523522	570007.2204841607	0.10938963478113313	766.1221072541811	-2.040488329395544	586943.0832235869	4.163592622399416	1.14066	28.424484000000003	0.08629581999999998	0.0463127	-0.0651535919	0.0099897873	0.07683121009999999	0.007260544399999998	-0.027792469700000003	0.07908997870000001	-0.07382021009999999	-0.0543682541	0.0608515231	0.0755564028	-0.058276914400000004	-0.048077399400000005	-0.0055066675	-0.0218885781	0.013634156100000001	-0.0059282273	-0.0963992597	-0.1598766275	-0.016599201299999998	0.0283729804	0.008800670699999999	-0.0142004849	-0.0081929882	-0.0032090758000000003	-0.0389052471	-0.031004237200000007	-0.0674557458	-0.138887435	0.054058825899999996	0.0212777865	0.0279479966	0.037416994700000004	0.08776587640000001	-0.09677781140000001	0.10737796960000001	-0.10341070949999999	0.0224931818	0.022804386800000003	0.0323723909	-0.0451978459	-0.08562273279999999	0.0777619667	0.0334499122	-0.032392493	-0.2011673261	-0.0360126521	0.0102070797	0.074815403	-0.09878823119999999	-0.16510380859999998	-0.0467464439	0.050062989800000006	-0.0340978611	-0.0172171755	-0.0234302458	0.0385742381	0.0464069066	0.053278453200000006	0.0813422581	-0.0112282361	0.19083672350000008	-0.0165708504	-0.0610789334	-0.0385394732	-0.0385090341	-0.10831852199999999	-0.044599375999999996	0.09573993859999999	0.008921985300000001	-0.1310286866	-0.067573601	0.0197212446	-0.0011235591000000001	-0.034865860299999996	-0.0406485296	0.028481743900000002	-0.0876907517	-0.1001126253	0.09601901970000001	0.0954018263	0.0943761076	0.09294625599999999	0.0911183942	0.0	0.00760353	-0.00957377	5.78136684609e-05	9.165707201289998e-05	0.0489849	-0.0210258	0.0023995204280100003	0.0004420842656399999	0.113242	0.011058000000000012	0.012823750564	0.00012227936400000027	0.000391851	-0.0006392190000000001	4.0860092996100015e-07	1.53547206201e-07	-0.000932166	0.0001232640000000002	1.5194013696000052e-08	8.689334515559999e-07	-0.000640389	0.000130282	4.10098071321e-07	1.6973399524000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.6325030110345	-0.4446976214692313	0.19775597454039173	1124941.3064434521	754.7721337895273	-0.21609160485638768	569680.9739451961	0.04669558168940919	765.9600464470386	-0.16206080714243853	586694.7927531495	0.026263705211658658	0.957969	23.871929	0.14623993	0.070224	0.012324401799999999	0.0170552079	0.0487177205	0.0319715385	0.030598339900000007	0.045595432000000005	-0.034518115099999996	-0.0424630839	0.0337747466	0.0886841511	-0.04957954269999999	0.0147610233	-0.0340752267	0.0285820739	0.0179328666	-0.08763792150000001	-0.049383119100000004	-0.11081819679999999	-0.0788218965	-0.0369809319	-0.0067983921999999995	0.0183084532	-0.053460559500000004	0.0353377282	0.0166051647	-0.009268718399999999	-0.0242693946	-0.08478051560000001	0.0099065884	-0.0136093743	0.0186197583	0.057287170199999994	0.0715424454	-0.0502205008	0.0479022157	-0.0897894392	0.0961361988	0.0796447229	0.05227816019999999	0.047026559100000004	-0.11543227119999999	0.0707191514	0.028127030499999997	-0.02866299	0.0014520523	-0.0733354514	-0.0292102056	-0.015954766699999998	-0.1290524662	-0.024490055400000002	0.0042414185	0.0225647163	0.0004194734	0.0356274475	-0.0321779755	0.0112101783	-0.017249281	-0.0050753366	0.021773921600000003	-0.0100752673	-0.09744009029999999	0.1076141977	0.0682883118	-0.092951535	0.0834471834	0.0225169863	-0.0352933754	-0.0515494432	0.0428435496	-0.0902606556	-0.10151918380000001	0.025642418900000002	-0.0476705346	0.0602472756	0.051141565099999994	0.059515816900000004	0.06808673059999999	0.045932337000000004	0.0959173331	0.09499616570000001	0.0934674342	0.091340916	0.0886302114	0.0	0.0071429000000000015	-0.0004606299999999992	5.102102041000001e-05	2.1217999689999926e-07	0.017464	-0.0315209	0.000304991296	0.0009935671368099998	0.087716	-0.02552600000000001	0.007694096655999999	0.0006515766760000004	0.0013962	0.0010043489999999999	1.0087169138010001e-06	1.94937444e-06	-0.000364181	0.000567985	3.22606960225e-07	1.32627800761e-07	-0.000438075	0.00020231400000000001	1.91909705625e-07	4.0930954595999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.1613757510127	5.528872739978169	30.56843377487371	1136700.079143292	756.7193559209446	1.9472221314173341	572624.1836254093	3.7916740290814652	766.5087913951668	0.5487449481281601	587535.7272860793	0.30112101809617714	1.0228549999999998	25.488857	0.1674652	0.07701219999999999	0.0426863071	0.024514582599999998	0.0225794577	-0.0274067112	0.030453071	0.006029545600000001	0.0028505654	-0.0599275665	-0.08602514210000001	0.0270357094	0.186279613	0.028735385	0.06364414759999999	0.0609910737	-0.0115462726	-0.09452501349999999	-0.1285146838	-0.0507085091	-0.12231777140000001	0.0571354229	0.0010863053	-0.1549438297	-0.0256230068	-0.014714823799999999	0.0382031387	0.0137605402	0.0487335673	-0.0063613489	0.059226616600000004	-0.0349393536	0.0114138885	-0.0180985177	-0.0936497993	-0.1007706058	-0.1410496295	-0.0698218468	0.0209764788	0.1634738186	-0.0688907352	0.1355856885	-0.0529007682	0.0459302788	0.013854826399999999	0.0324783632	-0.040064634700000004	-0.0140347775	0.0508204018	-0.0032274426000000003	-0.0409050987	0.0036802319	-0.12492484779999999	0.0723948211	-0.057449500999999986	-0.0170112133	0.1025280475	0.0031972494000000002	-0.08166629389999999	-0.1080613676	-0.010577093300000001	0.0771144526	-0.058858120300000004	-0.042113259800000004	0.0336153514	-0.1313338435	0.0892262018	-0.1065320121	0.0220322525	0.0508971167	0.1362454877	0.054191922999999996	0.0759975606	0.074628638	-0.0340707954	-0.0519829403	0.0684075204	0.0437327833	-0.0049926159000000005	-0.061557676299999996	0.0957953565	0.0945101289	0.09238084029999999	0.0894265072	0.08567351449999999	0.0	0.017212499999999995	0.010069599999999995	0.0002962701562499998	0.00010139684415999991	0.0489164	0.0314524	0.00239281418896	0.0009892534657599998	0.0946734	0.0069573999999999895	0.008963052667559998	4.840541475999984e-05	0.000498878	-0.000897322	8.05186771684e-07	2.48879258884e-07	-0.00127231	-0.0009081289999999999	8.246982806409999e-07	1.6187727361e-06	-0.00101234	-0.000574265	1.0248322756e-06	3.2978029022500003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.2676501590506	-0.8937255919620384	0.7987454337278961	1134795.1664753854	757.1943178755484	0.4749619546038275	573343.2350230172	0.2255888583210883	768.2636051105171	1.7548137153503376	590228.9669374085	3.0793711755816555	1.200305	29.910778000000004	0.3861491	0.17982999999999996	0.016874740200000002	0.0365896199	0.0110543531	0.0007450536	0.030375691200000002	-0.0239903945	-0.004771702	-0.0105035123	-0.057560725099999994	-0.0103415969	-0.054202851399999995	-0.13060356880000001	0.029451521	-0.14269603720000001	-0.056847259800000015	-0.0891883998	-0.0577009571	-0.0167905439	-0.06366043860000001	0.033688536899999996	0.2314152072	-0.0238528113	-0.0349277648	0.0036375739	0.030006422	0.0351188878	-0.0094992835	-0.0119804675	0.0005401125	-0.08898866300000001	-0.0170081788	-0.11054229730000001	-0.0386836203	-0.0614657596	0.0419131402	-0.15837195810000002	-0.005363543100000001	0.0557152934	0.0775748596	-0.044562744	-0.11251262029999999	0.019520393799999997	-0.0846034978	-0.050515976	0.0206084951	0.06679366769999999	0.1090674058	0.0317096755	0.0131788597	0.0029616044	0.0231156956	0.0394614245	-0.0103456256	0.1078215944	0.0204661199	-0.0243415629	0.0407965669	-0.1102894442	-0.061228905199999996	0.008877351700000001	-0.0845490413	-0.044542303	0.08031560360000001	0.018949668700000002	0.0054948502	-0.047124892	-0.0044434570000000005	-0.0293202025	-0.0725279367	0.0665252362	0.0758625061	0.0013667927	0.0311483769	-0.0580684259	-0.048849595	-0.0225849871	-0.1011921361	0.025129908599999997	0.0956531157	0.09394412710000001	0.0911183942	0.0872095075	0.08226393309999999	0.0	0.0795363	0.06232380000000001	0.006326023017690001	0.0038842560464400016	-0.033561900000000006	-0.0824783	0.0011264011316100006	0.006802669970890001	-0.0218843	-0.1165577	0.00047892258649	0.013585697429289995	-0.000873015	-0.001371893	1.8820904034490003e-06	7.62155190225e-07	-0.000854851	0.000417459	1.74272016681e-07	7.30770232201e-07	-0.000305906	0.0007064339999999999	9.3578480836e-08	4.990489963560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058.7947347654538	-6.47291539359685	41.89863369266306	1121046.2903670478	755.1283702410284	-2.0659476345200574	570218.8555428715	4.2681396285790205	763.1196834499813	-5.1439216605358515	582351.6512687996	26.459930049729923	1.110701	27.677925	0.30677540000000003	0.16431800000000002	-0.0203029726	0.033887740699999995	0.015157886499999999	0.0169640657	-0.034967231	-0.0111609128	0.0018486817	-0.006308556999999999	-0.0160824488	0.064611773	-0.1064404108	-0.0033003123	-0.0642402756	-0.0211750406	-0.0631563425	-0.007295525	-0.003277635	-0.0129705455	0.027486406499999998	-0.0565760386	0.0921256719	0.011631027	-0.0784266926	0.010043552800000001	-0.046558925300000005	0.0324281919	-0.026815059900000004	-0.011721956	0.0047453024	-0.0364895162	-0.006428938	0.0470041384	-0.0030692498	0.0129749403	0.10327608349999999	-0.0076144424	0.0395140795	-0.0791610373	0.055484628700000004	-0.0402279027	-0.0753731866	0.06255692610000001	-0.0119067879	-0.0007871283999999999	0.0248753173	-0.007067972099999998	-0.029093876	-0.0934774674	0.0307699913	-0.0143162069	0.0021437789	0.0653425771	-0.0474332674	0.0137666633	-0.0356558232	0.10122977470000001	-0.0436911263	0.05545965519999999	0.055436928899999995	0.1011234852	-0.0103356947	0.008652241	0.0404962896	0.0406135158	-0.056637397400000004	0.0145750973	0.0278120813	0.0026948133	0.0492637225	-0.0270950365	-0.06958848620000001	0.0222971031	-0.0450629483	-0.12365476019999999	0.0290562615	0.023120679100000003	0.0366330231	0.0050752942	0.09549064089999999	0.0932986392	0.089682499	0.0846974184	0.0784194909	0.0	0.0714414	-0.008094900000000002	0.00510387363396	6.552740601000002e-05	0.0340159	0.06757780000000001	0.00115708145281	0.004566759052840001	0.0703384	0.0922227	0.004947490514559999	0.00850502639529	0.000794623	0.001667638	2.781016499044e-06	6.31425712129e-07	-0.000799165	5.5686e-05	3.100930596e-09	6.38664697225e-07	0.00074837	0.001054276	5.600576569000001e-07	1.1114978841760001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
