csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
1111.4026383262199	n/a	n/a	1235215.8244784824	759.8942085593059	n/a	577439.2082019738	n/a	788.5485100449457	n/a	621808.7526941039	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00554429	n/a	3.073915160410001e-05	n/a	-0.0122587	n/a	0.00015027572569000002	n/a	-0.0489106	n/a	0.0023922467923600003	n/a	-0.000443997	n/a	n/a	1.97133336009e-07	-0.000153604	n/a	n/a	2.3594188816e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082.640297104914	-28.76234122130586	827.2722725308303	1172110.0129154164	759.4050221891173	-0.4891863701885768	576695.9877260537	0.2393033047782753	776.6617747604672	-11.886735284478506	603203.5123740786	141.29447572326632	1.279418	32.040699	0.14587374	0.08013159999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00161646	-0.00392783	2.6129429316e-06	1.5427848508900007e-05	0.013549200000000004	0.0258079	0.00018358082064000007	0.0006660477024100001	-0.00928672	0.03962388	8.62431683584e-05	0.0015700518662544	0.0006878139999999999	0.0011318110000000001	1.280996139721e-06	4.730880985959999e-07	8.989659999999998e-05	0.00024350060000000002	5.929254220036e-08	8.081398691559996e-09	0.000154971	0.000154971	2.4016010841000003e-08	2.4016010841000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1071.7768027887719	-10.863494316142123	118.01550875685221	1148705.514996122	759.3336563751898	-0.07136581392751395	576587.6017041148	0.005093079397536546	773.5047852601633	-3.1569895003038937	598309.6528203713	9.966582705029028	1.160087	29.052261	0.19138828	0.105608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00687987	-0.00849633	4.73326112169e-05	7.21876234689e-05	-0.00280065	-0.016349850000000003	7.8436404225e-06	0.0002673175950225001	0.035459500000000005	0.04474622	0.0012573761402500006	0.0020022242042884004	-0.000789002	-0.0014768160000000002	2.1809854978560002e-06	6.22524156004e-07	-0.000225129	-0.0003150256	9.924112865536002e-08	5.068306664100001e-08	-0.000489105	-0.0006440759999999999	2.39223701025e-07	4.148338937759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.0207656801365	-5.756037108635383	33.131963195987574	1136400.2728612644	758.3172908968179	-1.0163654783718812	575045.1136730892	1.032998785626103	771.9382249190242	-1.5665603411391658	595888.6230911339	2.45411130243006	1.0545209999999998	26.408554	0.18384707	0.0904387	-0.0018397355999999999	0.06312325719999999	-0.0985685622	-0.0958741219	0.037055539500000005	-0.0063884112	0.0250615883	-0.0017739776000000001	0.045889644199999996	-0.1193995452	0.0929755897	-0.0281552649	0.025064224500000003	-0.0095098777	0.078599482	-0.0068064682	0.0526358715	-0.09727297929999999	0.07429807299999999	-0.055591050999999995	0.0751615621	-0.0652911856	0.1671232834	-0.0558309558	0.0174808475	-0.00405526	0.057806105199999985	-0.0459664788	0.0565610286	-0.011106718799999998	-0.025850909900000003	0.031615981099999996	-0.17802208809999998	-0.1102828275	0.0029692997999999997	-0.0111204773	0.0544390245	-0.1058962242	0.0050041497	-0.1031663899	-0.0071130317	0.0449728518	-0.04876572690000002	0.0777390745	-0.0247176498	0.0015839622	-0.0237045552	0.1258120469	-0.0291556132	0.0095911869	-0.0067014352000000004	-0.1466877958	0.0078058464	-0.0220810419	0.0220381003	-0.0026730587	0.0886929209	-0.0419675958	0.0875637306	-0.09162677300000001	0.0317554779	-0.0446545765	-0.0332384194	0.0593938125	-0.19473443640000002	0.0706246413	-0.0715373173	0.0524038054	-0.0004944265	0.0228491465	-0.0367610532	0.1901139064	-0.0458437751	0.0463268533	-0.12475137929999999	0.0008330875	-0.043657084299999996	0.048703261799999994	-0.0983206605	0.0160635812	-0.030798302799999996	0.1126124758	-0.0800651239	-0.0478898058	-0.0481368176	0.0916074586	-0.0331091125	0.0918890882	-0.0531883624	-0.028183583199999997	-0.1275884066	0.1411770148	-0.09825240060000001	0.0966710446	0.0966632319	0.09665021119999999	0.09663198320000001	0.09660854880000001	0.0	0.0	0.0	-0.0181061	-0.011226229999999995	0.00032783085720999985	0.00012602824001289992	0.0500579	0.05285855	0.00250579335241	0.0027940263081025003	0.0895919	0.054132400000000004	0.00802670854561	0.00293031672976	-8.16062e-05	0.0007073958	5.004088178576399e-07	6.659571878440001e-09	-0.00014168200000000002	8.3447e-05	6.9634018090000004e-09	2.0073789124000006e-08	-0.00101086	-0.0005217549999999999	1.0218379395999998e-06	2.722282800249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.3016540779893	-5.719111602147223	32.70823751781497	1124239.59764052	756.7316516309537	-1.5856392658641885	572642.7925801111	2.514251881450321	770.8992636717079	-1.0389612473162515	594285.6747295815	1.0794404734249412	0.8810819999999999	22.065102	0.17323021	0.0873409	0.0369702494	0.0814771653	-0.0407193307	0.022774589900000003	-0.0439885933	-0.052024914299999996	0.0348853815	0.0208563125	0.1195525799	-0.0358640708	-0.029680134	0.0043633325	-0.029105363199999998	0.0357113253	0.1202248742	-0.05576231809999999	0.0628986757	-0.0405221745	-0.0037722823999999998	-0.1047923902	0.0925685447	-0.1151076283	0.0453241664	0.0607527979	-0.0209052943	-0.0412398339	0.0837602204	-0.0595604872	0.12479390619999994	0.0041849635	-0.1119060695	0.0320115373	-0.0459399013	0.006946419499999999	-0.0290225652	0.0679161311	0.0492296671	-0.1099971289	0.037868763	0.04312238400000002	-0.0594378058	-0.0015902631	-0.044918424900000004	0.0171145387	-0.0881486707	-0.00043879199999999997	0.0179807263	-0.0089691119	0.0816513416	0.09194102550000001	0.0009870859	-0.13990340029999998	-0.0102950062	0.0394223308	0.0088175945	-0.0178694563	0.0169774184	0.210641231	-0.0211617258	-0.123859756	-0.0821510411	0.0099265133	0.0031841546	-0.028319308900000006	-0.0581772791	0.0350872494	-0.08423797890000001	0.0381736678	-0.0440207097	-0.20782094199999998	-0.0906869517	-0.0247569916	-0.054736096399999996	0.0427774826	0.0406403077	-0.017047271699999998	-0.0349239945	0.1075346819	0.10090266939999999	0.0920711367	-0.0214087236	-0.016917146299999998	0.033388673199999996	0.0627868275	0.0924115708	0.0315949874	0.0072523392	-0.043946525800000004	-0.0065757741	0.1043474903	-0.0415804824	0.028148953900000002	0.0704454846	0.09665021119999999	0.0965799094	0.0964627776	0.0962988727	0.096088274	0.0	0.0	0.0	-0.0468106	-0.028704500000000008	0.00219123227236	0.0008239483202500003	0.06783539999999999	0.017777499999999988	0.004601641493159999	0.00031603950624999955	0.0784291	-0.011162799999999999	0.006151123726810001	0.00012460810384	0.000848914	0.0009305202000000001	8.658678426080398e-07	7.20654979396e-07	0.000667982	0.0008096640000000001	6.555557928960001e-07	4.46199952324e-07	-0.000439336	0.0005715239999999999	1.93016120896e-07	3.266396825759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.335229747881	0.033575669891661164	0.0011273256086738019	1124310.7994444915	757.9796971442157	1.2480455132620136	574533.221282837	1.557617603173443	772.3318490738801	1.4325854021722082	596496.4850938787	2.0523009345169068	0.991681	24.834858	0.17246318000000002	0.105748	0.0615036979	0.0534762234	0.0108066836	0.0125553108	-0.0374974751	-0.0655091847	0.056165468499999996	-0.0199386683	0.0647022211	-0.0796241283	-0.0736893149	0.0790665475	0.12473886599999999	-0.0218563308	0.0967639442	-0.0561126026	-0.045118442300000006	0.0772416157	-0.0415494354	-0.10136676189999999	0.053180329299999995	-0.0650536637	-0.0139113993	0.0918070908	0.0629320133	0.0106720983	0.0325014026	-0.0820421799	0.0394476714	-0.0810793686	-0.0738771939	0.04995666	-0.058800095499999996	0.016327353200000002	-0.0474418031	0.0287567071	0.0666201406	-0.0407643223	0.08619899939999999	0.0169556916	-0.06982046	-0.0143038622	-0.07101626650000001	0.0885630841	-0.08829222490000001	-0.0846565891	-0.0259272373	0.07145519	0.0139761818	0.042352803499999994	-0.0361194137	-0.0043570468	0.0939771226	0.0034886602000000003	0.0319921842	-0.041213883	0.0490316243	0.0261153358	-0.0980837894	-0.0374861754	-0.0519262728	-0.0163818614	-0.0073943796999999985	-0.01596593	-0.027832118700000002	0.1634598258	-0.059612713399999996	0.0057149198	-0.0240911668	0.028306777999999998	0.044816683499999996	0.00043834690000000003	0.0336878485	0.0346592669	0.0330744257	0.021195323399999997	-0.026701660800000002	-0.036851605600000004	-0.057896359400000014	-0.0434315889	0.1333017307	-0.0202875114	-0.0183021352	0.0405911367	-0.047582194800000005	-0.1437090097	0.0183084221	-0.1070486702	0.1252754304	-0.0479803783	0.025628834	0.030169312099999998	0.0233064113	0.09660854880000001	0.09641333619999999	0.096088274	0.0956338001	0.0950505264	0.0	0.0	0.0	-0.0306776	0.016133	0.00094111514176	0.0002602736890000001	0.055752	-0.012083399999999994	0.0031082855039999994	0.00014600855555999982	0.0496047	-0.028824400000000007	0.0024606262620899995	0.0008308460353600004	-0.00101698	-0.001865894	3.4815604192359994e-06	1.0342483204e-06	0.0005787969999999999	-8.918500000000009e-05	7.953964225000015e-09	3.3500596720899994e-07	-8.59674e-05	0.00035336859999999994	7.39039386276e-09	1.2486936746595993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.9429416425266	0.6077118946457176	0.3693137468938878	1125599.9254210978	756.5453119862178	-1.4343851579978946	572360.8090883236	2.057460781484645	771.3581764268416	-0.9736726470384838	594993.4363405425	0.9480384235909278	0.8272930000000001	20.718039	0.18945919	0.08146119999999997	0.0769369293	0.03898958	0.039906401	0.0524932357	-0.0545815986	-0.0576340315	0.0621112695	-0.08207737650000001	0.0173048569	-0.0557006443	-0.014649841499999997	-0.0091942252	0.0355028796	-0.001167385	0.034098938599999996	-0.0733440678	0.0449248268	0.0537244162	-0.08719293130000001	-0.0057864236	0.10701195880000001	0.0197243081	-0.08799902960000001	0.15630399009999998	0.0119033009	-0.0494927756	0.022693557599999997	0.049456378499999995	0.10184050189999999	-0.0693073576	-0.06646035139999999	0.07154954599999999	0.042095083	0.0492116772	-0.06871367469999999	0.0287021719	0.0411783433	-0.015133475700000001	0.1213090888	-0.040556141000000004	-0.0434734231	-0.09540801039999999	-0.058176486	0.0270209549	-0.09372940269999999	-0.0680459878	0.0545393921	0.025671708900000003	0.052027013899999995	0.0472713746	0.0204285745	-0.0198131766	0.041181481299999996	-0.0743010119	0.0020569749	-0.1139227001	0.0010676055999999999	0.1078859251	-0.1046542547	-0.1431208846	-0.0904907818	0.0372600042	0.0236605848	-0.0172510593	0.0038382828000000004	0.052476894100000004	-0.0646846509	0.0468565141	0.00039038150000000004	0.0647640782	-0.0091640029	0.13818273080000001	-0.0417652631	-0.08585599220000001	0.055378154699999994	0.0594287194	0.0817245591	-0.1357182259	-0.0116531502	0.010002846800000001	-0.0630779057	-0.026183539199999998	-0.0393812298	-0.0686150311	-0.0196281323	-0.0183492711	-0.066908837	0.1164307525	-0.0727849726	-0.0807330413	0.0968937741	0.1112986236	0.1215947852	0.0965460665	0.09616365589999999	0.0955274267	0.09463905789999999	0.09350089449999999	0.0	0.0	0.0	-0.014466	0.016211600000000003	0.000209265156	0.00026281597456	-0.00971657	-0.06546857	9.441173256490002e-05	0.0042861336578449	0.0248921	-0.024712599999999998	0.00061961664241	0.0006107125987599997	-0.000212768	0.000804212	6.46756940944e-07	4.5270221823999986e-08	0.00115804	0.000579243	3.35522453049e-07	1.3410566416e-06	0.000191906	0.0002778734	3.6827912836e-08	7.721362642756001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1058.8308696681097	-2.1120719744169487	4.46084802511751	1121122.8105621254	757.3603438304883	0.8150318442704929	573594.6904070355	0.664276907174961	769.6171244756181	-1.7410519512235396	592310.518286119	3.0312618968592946	0.869973	21.786886	0.14891999	0.109979	0.08571087990000001	-0.0112317099	0.002974691	-0.0023501354000000003	-0.0396437919	-0.0528831838	0.0424630936	-0.030398177599999996	-0.0758870877	0.0646922728	-0.0038859832	-0.12199561390000001	0.0219060079	-0.014680319099999999	-0.13475340060000002	-0.0548381073	-0.06005727740000001	0.08784987109999999	0.0486626867	-0.04811120940000002	0.0250760683	-0.016178836000000002	-0.1252113788	-0.0171508891	0.0529347329	-0.0235784452	0.0332445768	0.0845966782	0.0098293346	0.010731375900000001	0.025513233700000002	0.0137047753	-0.1030483842	-0.0026048794	-0.0807309843	0.0170907336	-0.0063308752	0.0726384539	0.024272202200000002	0.0218442856	0.0164518531	-0.0343390389	0.0130237316	-0.0048278416	-0.0101203611	-0.044559261600000004	0.1465802691	-0.020289999399999998	0.0371263164	-0.09181367650000001	-0.1056440374	0.0647804134	-0.054917279900000004	0.08303408309999999	0.0621333737	-0.0747663275	-0.0196328754	0.0514703684	0.0073826158	-0.09749086259999999	0.0471528696	0.0233773273	0.0566936137	0.09224254779999999	-0.047407603099999994	-0.0624060006	0.0007769617	0.0036232215000000004	0.044067519699999995	-0.0050816713	-0.0143547675	0.07279599519999999	0.0293624376	-0.0116351903	-0.0118153955	-0.0242203895	0.011020564699999999	0.0614878862	0.0360347125	0.0033060292	0.1122072833	0.0170114347	0.1114993478	0.007478596	0.09804945890000001	-0.0033760183000000003	0.0483248199	-0.0655439553	0.1365434593	-0.09895788050000001	-0.07732092389999999	0.0199009934	0.1770583073	0.0964627776	0.09583108380000001	0.0947813232	0.0933180753	0.0914477238	0.0	0.0	0.0	-0.0227596	-0.008293599999999998	0.0005179993921599999	6.878380095999998e-05	-0.015965199999999995	-0.0062486299999999955	0.0002548876110399999	3.904537687689993e-05	0.13399	0.1090979	0.0179533201	0.01190235178441	9.96364e-05	0.0003124044	9.759650913936e-08	9.92741220496e-09	0.0011767	1.8660000000000204e-05	3.4819560000000764e-10	1.3846228900000003e-06	1.7373199999999998e-05	-0.00017453279999999998	3.0182807824e-10	3.0461698275839986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.754971329747	3.924101661637224	15.398573850864016	1129448.1290860912	758.9401288694286	1.5797850389402583	575990.1192083447	2.4957207692594734	768.871659771327	-0.7454647042910665	591163.6291995152	0.5557176253437672	0.8354879999999999	20.923292	0.09434659	0.0420176	0.06591415889999999	-0.0454276461	0.07319746860000001	0.0482228248	0.1329174622	-0.050096929400000004	0.0038188302	-0.0396415869	-0.0769856183	0.0661261771	0.0041274056	-0.131852475	0.014378353500000001	0.06935420980000001	-0.0452492288	0.0023478828	0.004621248499999999	-0.079586553	-0.061955398200000004	-0.0290921437	0.0247400048	-0.034656672400000005	-0.0265743426	-0.0138534169	0.043006325199999994	-0.0159057926	-0.044239823399999996	-0.033841098	-2.23087e-05	-0.05338222769999999	0.0627695393	0.0150137629	-0.05610525139999999	0.0564408643	-0.0601540363	-0.1337460626	0.0033360835	0.038973164399999996	-0.0030346701	0.0206427096	0.1469113139	0.0302434358	0.0313702065	0.0338836796	0.051544891399999994	-0.1010908852	0.0953022414	0.00015559620000000002	0.056818679000000004	0.0112521601	0.0152490263	0.0145567918	-0.052616001399999994	0.020641039	0.0121514073	-0.0352187891	-0.1004261058	-0.0707978137	0.023300498	-0.07426078309999999	0.1260010274	0.0079699426	-0.0261111603	0.039299555699999995	0.0307722907	0.0613474692	0.016060312099999998	-0.0407703943	-0.014771273	-0.0149345411	0.053256356	-0.0083788653	-0.11750187320000001	-0.020864612299999998	-0.0224386747	-0.0433490142	-0.06799965349999999	0.07492266360000001	-0.087980035	0.0177335216	-0.16268739699999998	-0.0677798889	0.0546369986	-0.036962721000000004	-0.0200638078	-0.075296623	0.0378261848	0.0290700118	-0.1129316686	0.022826202799999997	0.1361876426	-0.1079290587	0.028079538199999997	0.09635870029999999	0.0954159064	0.09385141039999999	0.091675406	0.0889020714	0.0	0.0	0.0	-0.0433719	-0.0206123	0.00188112170961	0.00042486691129	0.003389	0.0193542	1.1485320999999999e-05	0.0003745850576399998	0.160438	0.026448000000000003	0.025740351844	0.000699496704	0.00025095	0.00015131360000000002	2.2895805544960007e-08	6.29759025e-08	0.000979794	-0.00019690600000000016	3.877197283600007e-08	9.59996282436e-07	-0.000193049	-0.0002104222	3.7267916401000015e-08	4.427750225284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.3534161096734	-0.4015552200735328	0.1612465947683034	1128594.7807198928	758.7186837754869	-0.22144509394172476	575654.0411100072	0.049037929630859296	771.2345763343968	2.3629165630698026	594802.7717336966	5.583374684029609	1.181705	29.593647	0.24598015	0.13653800000000002	0.0222074902	-0.11690920169999999	-0.0871557987	-0.1444969131	0.0417258745	-0.0034857196999999998	-0.047031781200000004	-0.1105643969	-0.0288305461	0.047774166900000005	-0.0559734971	-0.063652542	0.0967809502	-0.0205711993	0.0541946675	-0.027681955299999998	-0.1001577576	-0.1125910264	0.0510134368	-0.1148922209	-0.07398056459999999	-0.1523231434	0.0784332284	-0.023339412400000002	-0.08434434939999999	0.122276274	-0.0128310999	-0.0234798577	-0.1008682032	-0.0458294312	-0.0167071014	-0.0129642778	0.1515761041	-0.14675947550000001	-0.0358892727	-0.09097472720000001	-0.06561969940000001	0.0541581917	0.0740111579	0.0336114339	0.0015906343	0.0703251997	-0.1274531865	0.07247010870000001	0.1271329682	-0.0450585939	-0.0533163737	0.0392793862	0.07336252900000001	0.0183051973	0.0401532684	-0.0130616979	-0.080143943	0.15209077740000002	0.0882510348	0.1748865125	0.1192407509	0.0263679929	-0.1578083163	0.021333819900000002	-0.0697916863	-0.0140930999	-0.0823992177	-0.1825225618	0.001584086	-0.035074845099999995	-0.03989518	0.0168563204	0.0885188901	-0.09905120490000001	0.0272648412	-0.012426521999999999	-0.0748856941	0.0848840589	0.09863863630000001	0.0608847383	0.05922963110000001	0.1253744053	-0.095425284	-0.0389787793	0.0709950005	0.044742266399999994	-0.002856557	0.042262993799999996	0.0414675772	0.0856024997	-0.0557386812	-0.0220202231	0.0604903064	0.0934429435	0.058872742400000004	0.01978293	-0.05772420480000001	0.0962338568	0.0949184818	0.0927394919	0.0897167126	0.0858776466	0.0	0.0	0.0	-0.0760056	-0.032633700000000015	0.005776851231360001	0.0010649583756900006	0.0285048	0.025115799999999997	0.0008125236230399999	0.0006308034096400001	0.204872	0.04443399999999997	0.04197253638399999	0.0019743803559999977	-0.00213274	-0.00238369	5.6819780161e-06	4.548579907600002e-06	0.000733775	-0.000246019	6.052534836099999e-08	5.38425750625e-07	-0.000439273	-0.000246224	1.9296076852899998e-07	6.062625817599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
