csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
1113.0910894438687	n/a	n/a	1238971.7733993384	757.4304339389982	n/a	573700.8622570193	n/a	785.2399026972411	n/a	616601.7047879726	n/a	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0128216	n/a	0.00016439342656	n/a	0.0480976	n/a	0.00231337912576	n/a	-0.0201739	n/a	0.00040698624121000013	n/a	0.00173433	n/a	n/a	3.0079005489000008e-06	-0.000121512	n/a	n/a	1.4765166144000003e-08	0.0005164740000000001	n/a	2.6674539267600004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1084.7000407066935	-28.391048737175197	806.0516483966574	1176574.1783091023	757.3600356418553	-0.07039829714290136	573594.2235874324	0.004955920240620233	774.5685821616252	-10.671320535615905	599956.4884718703	113.87708197385773	1.265844	35.273975	0.046886799999999985	0.0236925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0320699	0.0192483	0.0010284784860099998	0.0003704970528899999	0.0356707	-0.012426899999999998	0.00127239883849	0.00015442784360999995	-0.0215732	-0.0013992999999999992	0.00046540295824	1.9580404899999973e-06	0.00173433	0.0	0.0	3.0079005489000008e-06	1.4554499999999999e-22	0.000121512	1.4765166144000003e-08	2.1183347024999995e-44	0.0006712080000000001	0.00015473399999999999	4.5052017926400005e-07	2.3942610756000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1073.177667928055	-11.522372778638553	132.76507444991077	1151710.3069394985	757.9667233115782	0.6066876697228736	574513.5536476906	0.3680699285937705	772.6771498092564	-1.8914323523687244	597029.9778373562	3.5775163435870865	1.049535	29.246311	0.313856115	0.19171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0037089	-0.0357788	1.3755939209999996e-05	0.0012801225294400002	-0.0506298	-0.0863005	0.00256337664804	0.007447776300250002	0.00268955	0.02426275	7.2336792025000015e-06	0.0005886810375625	-0.000875503	-0.0026098329999999998	6.811228287889002e-06	7.665055030090001e-07	-1.7791999999999997e-24	-1.473242e-22	2.1704419905639998e-44	3.1655526399999993e-48	-6.92403e-05	-0.0007404483000000001	4.7942191440900015e-09	5.482636849728903e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081.510662756303	8.332994828248047	69.43880280760871	1169665.3136555776	761.3833614392915	3.416638127713327	579704.6230765949	11.673416095744429	780.1001273381686	7.422977528912157	608556.2086730269	55.100595394734825	1.984371	55.296436	1.029810585	0.561735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.146452	-0.1427431	0.021448188304	0.020375592597610005	-0.0920165	-0.0413867	0.008467036272250001	0.00171285893689	0.172644	0.16995444999999998	0.029805950736	0.028884515074802494	-0.00915105	-0.008275547000000001	6.848467814920902e-05	8.374171610250002e-05	0.00110894	0.00110894	1.2297479236000002e-06	1.2297479236000002e-06	-0.00419928	-0.0041300397	1.7633952518399993e-05	1.705722792357609e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.2349801854084	-21.27568257089456	452.65466885746656	1124098.2132087534	756.8696750893422	-4.513686349949353	572851.7050698465	20.373364465719114	766.7259700481987	-13.374157289969844	587868.7131463514	178.86808321685353	1.887982	52.610458	0.5334253999999999	0.34620500000000004	-0.0143017774	0.0166042334	-0.0508584266	0.0740764476	-0.055088245099999995	0.0246947494	-0.0723415268	0.0053185537	-0.0813608683	0.0460704492	-0.029125164199999998	0.0400543012	-0.1452064311	0.06111532190000001	-0.1686816427	0.1080435053	-0.118167325	0.0931814697	-0.1133557359	-0.0771736823	0.0366514254	-0.1255694267	-0.0513217597	0.055531425700000005	-0.0221748554	0.0144421074	-0.0390647882	-0.0457869313	0.0680386983	-0.0290557721	0.0851254783	0.045211605300000006	-0.1370563138	0.1322919403	-0.11046753220000001	0.0391148059	-0.008660801800000001	0.0050927111	-0.039275821	-0.0482205374	0.0635884831	-0.0203184998	0.017230583799999998	-0.0600282928	0.12701009929999998	-0.0623198397	0.0804163697	-0.0841539431	0.0056208087	-0.015438646	0.015509961599999999	-0.0627058561	0.0175698935	-0.0716193976	0.1241446633	-0.0204913536	0.09591850019999999	-0.005254012299999999	0.0679013228	-0.1135950301	0.1002366657	-0.0362628407	0.0382835713	-0.061401022199999995	0.0539624594	-0.0771200042	0.0709731756	-0.0598178822	0.0345014846	-0.19657172420000002	0.0735926688	0.01169197	-0.1325337285	0.0968976817	0.09688977689999999	0.0968766029	0.0968581602	0.0968344498	0.0	0.0	0.0	0.0	-0.11717300000000005	0.029278999999999944	0.013729511929000012	0.0008572598409999968	0.0114305	0.103447	0.00013065633025000005	0.010701281809	0.14539000000000002	-0.027253999999999973	0.021138252100000005	0.0007427805159999985	-0.0036045	0.005546550000000001	3.0764216902500015e-05	1.299242025e-05	0.000464952	-0.0006439880000000001	4.147205441440001e-07	2.16180362304e-07	-0.00292091	0.0012783699999999994	8.5317152281e-06	1.634229856899999e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.8072564881288	0.5722763027204111	0.3275001666553434	1125312.0354178706	755.788104782367	-1.0815703069752092	571215.6593305222	1.1697943289304478	767.693375276723	0.9674052285242852	589353.1184437675	0.9358728761761244	0.978399	27.264055	0.2874261	0.132096	-0.0400648557	0.0139726446	-0.0052501603	0.0680379701	-0.054164576900000004	-0.013927143500000001	-0.0651144303	0.0314152751	-0.0228899798	0.0242194867	-0.0177141374	-0.0025357111	-0.1250298463	0.10614691539999999	-0.058669612999999995	0.049704323499999994	-0.0431761885	-0.007476213499999999	-0.0831679666	0.0208808024	-0.0137258425	-0.1612459913	-0.048059369500000004	0.052307477699999994	0.0188301993	-0.001039252	-0.0585824151	-0.0651420702	0.0804179274	-0.0213218925	0.0199792796	0.0288105361	-0.13398516800000002	0.076966199	-0.0664893804	0.0532821236	-0.0151718483	-0.0492497759	-0.0240654699	0.0139699678	0.00024558939999999997	-0.0705621672	0.0071961788	-0.1353185729	0.0198002318	-0.0639721809	-0.0464183356	-0.1411098083	0.0564610054	0.052019603899999996	-0.1010240072	-0.049333357800000005	-0.011079789599999999	0.0062969354	0.1246614684	-0.0843533947	0.0033104075	0.1447725644	0.0601513179	-0.0352072521	0.0164716923	-0.0905238492	0.0347380849	-0.0638337746	-0.0194783984	-0.0040198105	-0.1516099335	-0.061907649400000014	-0.017700706899999998	-0.0748328065	-0.0473323056	0.0722367579	0.0969932614	0.0968766029	0.0968054732	0.0966869624	0.0965211284	0.0963080526	0.0	0.0	0.0	0.0	-0.0883539	0.028819100000000056	0.00780641164521	0.0008305405248100032	-0.0152716	-0.026702100000000003	0.0002332217665600001	0.0007130021444100001	0.122053	-0.023337000000000024	0.014896934809000001	0.0005446155690000012	-0.00197522	0.00162928	2.6545533184e-06	3.9014940484000006e-06	0.00138132	0.000916368	8.397303114239997e-07	1.9080449424e-06	-0.0012952	0.00162571	1.6775430399999999e-06	2.6429330041000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.9985008852182	7.191244397089349	51.713995978668954	1140620.7978930734	759.1649508795018	3.3768460971348304	576331.4226438764	11.403089563734735	766.7548531512558	-0.9385221254672159	587913.0048310038	0.8808237799915007	1.057201	29.459948	0.15783805	0.0907918	-0.07726716980000001	0.018407241799999998	0.0147217882	0.025575587200000003	0.070069159	-0.08400543140000001	0.0519239348	0.0456676913	-0.0202571158	0.0082916495	-0.1344964478	-0.0017564704000000001	-0.0490218079	-0.0163267826	0.014582709099999999	0.0349854757	0.06433548389999999	-0.0429659631	0.011952009199999999	0.0751255864	-0.030563592400000002	-0.0580416365	-0.0384051564	-0.05631289990000001	0.0727565057	0.0241772088	0.0018374595000000002	-0.0776925257	-0.1273651157	0.06967858860000001	0.050514033099999994	0.0028855023	-0.09162332289999996	-0.0037621140000000004	0.04643339900000002	-0.0852011925	-0.0154192808	-0.0164219895	0.0501700701	-0.0043290998	-0.015035452	-0.020963533200000002	-0.042952415	0.0328885354	-0.0669165153	0.0201540564	-0.07684066	-0.1376437053	-0.0338618302	-0.0067229973	-0.0428803546	0.0734684972	-0.0010131804	0.0320975663	-0.16132030460000002	0.1250596786	0.0834427299	0.1011240464	0.0316037925	0.1034594502	-0.0431022448	-0.0734028021	-0.0639499033	-0.0333025704	0.0594779046	-0.0233753766	-0.09320320800000001	-0.0803127369	0.048172624299999994	0.06600817519999999	-0.1077783341	0.0024204361	-0.11432051060000001	0.0968344498	0.096636939	0.0963080526	0.0958482378	0.09525811960000001	0.0	0.0	0.0	0.0	-0.0887569	-0.00040300000000000063	0.00787778729761	1.6240900000000046e-07	0.0347289	0.050000499999999996	0.00120609649521	0.0025000500002500003	0.16756500000000002	0.045512000000000025	0.02807802922500001	0.0020713421440000023	-0.00190799	6.723000000000014e-05	4.519872900000021e-09	3.6404258401e-06	0.00151108	0.00012976000000000006	1.6837657600000008e-08	2.2833627664e-06	-0.000253739	0.001041461	6.4383480121e-08	1.0846410145209999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1069.0129396285702	1.0144387433520023	1.0290859640135896	1142788.665093317	759.3367421447508	0.17179126524899854	576592.2879710038	0.02951223881585178	766.5687237227278	-0.1861294285280337	587627.6081898918	0.03464416416417241	0.920666	25.655266	0.16670767999999994	0.0827563	-0.0713870969	0.0256724479	0.024289773799999997	0.0192025587	0.080360621	-0.0982828195	-0.0595848676	0.039640012	-0.0455639049	-0.0227654206	-0.0894782666	-0.0264326111	0.0029715932	-0.08741146890000001	-0.0930257515	0.1041777576	-0.0485502927	0.0321096368	-0.016629268500000002	0.057222318200000004	0.0381142294	-0.0139947827	-0.0295774622	-0.0722254311	0.0773663747	0.0071036212	-0.056864534	-0.08707894050000001	-0.10670264480000001	-0.031065714900000006	0.119298446	0.049496621	0.034751039	0.0197926213	-0.100999034	-0.053530307199999995	-0.0583734322	-0.0249193573	0.0047424222	-0.1169115759	0.0539397941	0.051267808399999996	-0.019887340700000002	-0.0360638724	-0.0383474938	0.1187818742	0.0050538716999999995	-0.08180867730000001	0.0749597578	-0.009646817	-0.1014208531	-0.0798308449	0.010215039799999999	0.07881976360000001	-0.0353443322	0.06637838089999999	0.011275111499999999	0.1381873674	-0.07385722480000001	-0.0178879168	-0.1354267233	-0.0676602578	0.0069545891	0.0612398694	-0.1430954406	-0.008833758399999999	-0.0357315961	0.0177795323	0.05627222269999999	-0.0090655143	-0.06173999440000001	0.0393016842	0.23763041489999998	0.0967712317	0.096384321	0.0957406153	0.09484182960000001	0.0936903585	0.0	0.0	0.0	0.0	-0.07498869999999999	0.013768200000000008	0.0056233051276899995	0.00018956333124000023	-0.00594028	-0.04066918	3.52869264784e-05	0.0016539822018724	0.100426	-0.06713900000000002	0.010085381476	0.004507645321000003	-0.0014561	0.0004518899999999999	2.0420457209999995e-07	2.1202272100000003e-06	0.00146383	-4.724999999999998e-05	2.2325624999999983e-09	2.1427982689e-06	0.000149747	0.000403486	2.2424164009000002e-08	1.62800952196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1068.1867243522502	-0.8262152763199992	0.6826316828245327	1141022.8780823902	758.7050218115743	-0.6317203331765313	575633.3101221015	0.3990705793486677	766.4906637348364	-0.07805998789137902	587507.9375926701	0.00609336170960224	1.109115	30.906561	0.1932008050000001	0.08980699999999997	-0.0286145216	0.027871172200000002	0.0169116398	-0.023091460299999998	0.0744726146	-0.044655673099999994	0.0583927584	0.1313470725	0.0941520955	-0.0118658254	-0.0698669695	-0.0736000463	-0.057334666	0.005235618300000001	-0.100549214	-0.0785839029	0.035920228900000004	0.0960202532	0.0103918137	0.0036340838	0.0428186556	0.0443209991	0.0183986386	-0.062290260599999994	0.0537253505	0.0415597477	0.0399213547	-0.0439587068	-0.0852183999	0.0965220287	0.0285417523	0.1597326541	0.025857184900000003	-0.09469587289999999	0.007230896800000002	0.018473931000000002	-0.017150258999999998	-0.0081484291	-0.066321984	-0.12372531310000001	0.050669672699999994	-0.0695872167	0.0902311147	-0.016106722	-0.0426558129	0.09215680949999999	0.0027901271000000004	0.0253036477	-0.0874167524	-0.051374838	-0.0063238059999999995	0.007459087	0.012017841000000001	0.139855171	0.023351019900000002	0.0685723902	-0.1226719041	0.0110579147	0.0366098443	0.0400139895	0.0263307098	0.1227956788	-0.12099537949999999	0.04955608139999999	-0.09404065240000001	-0.0443775841	0.0138423598	0.13054038099999998	0.0434346845	-0.026413675	-0.0757552001	-0.0741658342	0.1390854011	0.0966869624	0.0960478391	0.09498576119999999	0.0935054057	0.0916132915	0.0	0.0	0.0	0.0	-0.050021800000000005	0.024966899999999983	0.002502180475240001	0.0006233460956099992	-0.0421862	-0.03624592	0.00177967547044	0.0013137667166464	0.10546400000000003	0.005038000000000015	0.011122655296000004	2.538144400000015e-05	7.06087e-05	0.0015267087	2.3308394546556903e-06	4.9855885156899985e-09	0.00181404	0.00035021000000000016	1.2264704410000007e-07	3.2907411216e-06	0.000811828	0.000662081	6.59064701584e-07	4.3835125056099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1067.732694638965	-0.454029713285081	0.20614298054573288	1140053.1072009855	758.8384387222978	0.13341691072355388	575835.7760824945	0.017800072067016746	766.2074611121924	-0.2832026226440121	587073.8734639918	0.08020372547244671	0.938821	26.161175	0.3800622850000001	0.213545	-0.059893932699999985	0.0260094404	-0.0039396312	0.014535625	0.0852714799	-0.0573444471	0.0541494545	-0.0135720131	-0.058729049900000004	-0.0012541505999999999	-0.0691325317	-0.0246963637	0.0174714641	-0.0252985906	0.029490371	0.1329206696	0.0600386498	0.0801648431	0.016747307	0.018790853899999998	0.012268280900000001	0.0355081619	-0.0330127598	-0.068021623	0.0451177734	0.021984382099999998	0.0314424122	-0.0350217105	-0.1230527065	0.0324271409	0.0237410715	-0.04927658099999999	-0.0144760021	0.105546314	0.0093614861	-0.0834236532	-0.0390578954	-0.0427325174	-0.0071826129	-0.008822895	-0.0080717798	-0.0676524886	-0.0126582976	0.0395709464	0.0009697449	0.034106462000000004	-0.08918297539999999	-0.0096879619	-0.0439647381	-0.034883465	0.0240698106	-0.0112253522	0.0005710506999999999	0.0082265846	-0.0739597239	0.0809022737	0.0560947817	0.06336531599999999	0.0831886125	-0.0284985258	0.0027437007	-0.14747056	-0.059510235	-0.0845380912	0.05600765940000002	-0.0774737778	-0.0778893338	0.1311089151	-0.08056048440000001	0.1123814342	-0.19185326239999997	0.0140808982	-0.040970430499999995	0.09658166	0.0956277859	0.0940449681	0.0918436166	0.0890382098	0.0	0.0	0.0	0.0	-0.055668600000000006	-0.0056468	0.003098993025960001	3.188635024000001e-05	0.160921	0.2031072	0.025895568241	0.04125253469184001	0.181838	0.07637399999999997	0.033065058243999995	0.005832987875999998	-0.000763247	-0.0008338557000000001	6.9531532842249e-07	5.82545983009e-07	0.00131917	-0.0004948700000000001	2.448963169000001e-07	1.7402094888999996e-06	0.000241868	-0.00056996	5.850012942399999e-08	3.248544016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
