Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,3,0,5.000000e-01,2
2,4,8,2,1,5.000000e-01,4
3,8,4,1,0,2,2
4,0,2,2,1,3.500000e+00,6
5,4,0,2,1,2,2
6,4,2,3,1,5.000000e-01,2
7,8,2,3,1,2,4
8,0,8,3,0,3.500000e+00,8
9,0,4,3,0,5.000000e-01,6
10,8,0,2,0,5.000000e-01,2
11,4,0,1,1,5.000000e-01,2
12,2,8,3,0,5.000000e-01,4
13,4,2,1,1,3.500000e+00,2
14,8,4,3,1,5.000000e-01,4
15,0,8,1,0,2,6
16,2,8,1,1,5.000000e-01,2
17,4,2,2,0,2,4
18,0,4,2,0,2,2
19,8,0,2,1,5.000000e-01,2
20,0,2,1,0,5.000000e-01,2
21,2,8,2,0,5.000000e-01,6
22,2,0,2,0,5.000000e-01,2
23,2,8,2,1,3.500000e+00,4
24,4,8,1,1,2,2
25,4,0,3,1,5.000000e-01,2
26,2,4,1,0,5.000000e-01,8
27,8,0,3,1,5.000000e-01,2
28,2,0,3,1,5.000000e-01,4
29,0,4,1,0,2,8
30,2,4,2,1,3.500000e+00,4
31,4,8,2,0,2,4
32,8,0,1,1,2,2
33,0,2,1,1,3.500000e+00,2
34,8,2,1,0,5.000000e-01,2
35,2,0,3,0,5.000000e-01,6
36,4,2,3,0,5.000000e-01,4
