TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,3,3,0.750000,1,1.0,0.0,4.01709,2.0,1.18654,5.20363,7.52683,3.51025,7.52749,8.29293
2,0,2,5,3,0.750000,1,1.0,1.0,8.29574,3.0,1.02812,9.32386,11.821,3.52562,11.8215,12.5741
3,0,3,9,3,0.750000,1,1.0,2.0,12.5767,3.0,1.01695,13.5936,16.0889,3.51267,16.0894,16.8542
4,0,4,2,3,0.750000,1,1.0,3.0,16.8568,2.0,1.02383,17.8806,20.3825,3.52614,20.383,21.1504
5,0,5,1,3,0.750000,1,1.0,4.0,21.1529,2.0,1.03095,22.1839,24.6638,3.5112,24.6643,25.4175
6,0,6,2,3,0.750000,1,1.0,5.0,25.4201,3.0,1.01734,26.4374,28.9289,3.50926,28.9294,29.6839
7,0,7,1,3,0.750000,1,1.0,6.0,29.6865,2.0,1.02118,30.7076,33.2093,3.52317,33.2098,33.9779
8,0,8,3,3,12,1,1.0,7.0,33.9805,2.0,1.03061,35.0111,37.4895,3.50939,37.49,49.5014
9,1,9,7,1,0.750000,2,1.0,8.0,49.5058,3.0,1.05174,50.5576,53.0284,3.52299,53.0289,53.7963
10,1,10,9,1,0.750000,2,1.0,9.0,53.7994,3.0,1.02818,54.8276,57.3087,3.50966,57.3092,58.0771
11,1,11,9,1,0.750000,2,1.0,10.0,58.0799,3.0,1.01777,59.0976,61.607,3.52749,61.6075,62.3728
12,1,12,9,1,0.750000,2,1.0,11.0,62.3752,3.0,1.02628,63.4015,65.9008,3.52604,65.9013,66.6548
13,1,13,2,1,0.750000,2,1.0,12.0,66.6571,3.0,1.03068,67.6878,70.1661,3.50935,70.1666,70.9199
14,1,14,10,1,0.750000,2,1.0,13.0,70.9222,3.0,1.0196,71.9418,74.4319,3.51001,74.4324,75.1993
15,1,15,8,1,0.750000,2,1.0,14.0,75.2017,3.0,1.02689,76.2286,78.7128,3.51147,78.7133,79.4801
16,1,16,6,1,8,2,1.0,15.0,79.4826,3.0,1.03256,80.5152,82.993,3.5108,82.9936,91.0054
17,1,17,10,3,0.750000,3,1.0,16.0,91.0093,3.0,1.03234,92.0416,94.5175,3.50865,94.518,95.2853
18,1,18,3,3,0.750000,3,1.0,17.0,95.2893,2.0,1.02235,96.3117,98.8137,3.52476,98.8142,99.581
19,1,19,9,3,0.750000,3,1.0,18.0,99.5836,3.0,1.03151,100.615,103.093,3.51011,103.094,103.861
20,1,20,9,3,0.750000,3,1.0,19.0,103.864,3.0,1.02234,104.886,107.391,3.52788,107.392,108.159
21,1,21,7,3,0.750000,3,1.0,20.0,108.162,3.0,1.02686,109.189,111.686,3.52423,111.686,112.441
22,1,22,9,3,0.750000,3,1.0,21.0,112.443,3.0,1.03226,113.476,115.95,3.50718,115.951,116.705
23,1,23,6,3,0.750000,3,1.0,22.0,116.707,3.0,1.02187,117.729,120.233,3.52566,120.233,121.001
24,1,24,9,3,8,3,1.0,23.0,121.004,3.0,1.02889,122.033,124.512,3.50848,124.512,132.516
25,1,25,8,2,0.750000,4,1.0,24.0,132.52,3.0,1.02262,133.542,136.038,3.51866,136.039,136.806
26,1,26,9,2,0.750000,4,1.0,25.0,136.809,3.0,1.02002,137.829,140.334,3.52547,140.335,141.088
27,1,27,8,2,0.750000,4,1.0,26.0,141.09,3.0,1.05927,142.149,144.599,3.50896,144.599,145.352
28,1,28,8,2,0.750000,4,1.0,27.0,145.355,3.0,1.03126,146.386,148.863,3.50869,148.864,149.618
29,1,29,3,2,0.750000,4,1.0,28.0,149.621,2.0,1.01896,150.64,153.144,3.52393,153.145,153.897
30,1,30,5,2,0.750000,4,1.0,29.0,153.9,3.0,1.02671,154.926,157.409,3.50984,157.41,158.162
31,1,31,8,2,0.750000,4,1.0,30.0,158.164,3.0,1.03245,159.197,161.667,3.5036,161.668,162.428
32,1,32,7,2,10,4,1.0,31.0,162.43,3.0,1.01985,163.45,165.957,3.52698,165.957,175.96
33,1,33,5,3,0.750000,5,1.0,32.0,175.964,3.0,1.06462,177.028,179.487,3.5235,179.487,180.255
34,1,34,7,3,0.750000,5,1.0,33.0,180.259,3.0,1.02214,181.281,183.783,3.52394,183.783,184.553
35,1,35,9,3,0.750000,5,1.0,34.0,184.555,3.0,1.02975,185.585,188.062,3.50757,188.063,188.818
36,1,36,7,3,0.750000,5,1.0,35.0,188.82,3.0,1.01835,189.838,192.328,3.50783,192.328,193.081
37,1,37,9,3,0.750000,5,1.0,36.0,193.084,3.0,1.02497,194.109,196.608,3.52447,196.608,197.377
38,1,38,10,3,0.750000,5,1.0,37.0,197.38,3.0,1.0329,198.412,200.883,3.50392,200.884,201.642
39,1,39,2,3,0.750000,5,1.0,38.0,201.645,2.0,1.02087,202.666,205.172,3.52747,205.172,205.939
40,1,40,10,3,12,5,1.0,39.0,205.942,3.0,1.02767,206.969,209.451,3.50934,209.451,221.461
41,1,41,5,2,0.750000,6,1.0,40.0,221.465,3.0,1.01666,222.482,224.973,3.50808,224.973,225.727
42,1,42,8,2,0.750000,6,1.0,41.0,225.73,3.0,1.02252,226.752,229.255,3.52544,229.255,230.008
43,1,43,7,2,0.750000,6,1.0,42.0,230.01,3.0,1.02914,231.039,233.52,3.51004,233.52,234.275
44,1,44,7,2,0.750000,6,1.0,43.0,234.277,3.0,1.03193,235.309,237.785,3.5084,237.786,238.538
45,1,45,8,2,0.750000,6,1.0,44.0,238.541,3.0,1.02179,239.563,242.064,3.52324,242.064,242.819
46,1,46,9,2,0.750000,6,1.0,45.0,242.821,3.0,1.0285,243.85,246.329,3.50864,246.33,247.099
47,1,47,2,2,0.750000,6,1.0,46.0,247.102,2.0,1.01797,248.12,250.625,3.52356,250.625,251.38
48,1,48,7,2,10,6,1.0,47.0,251.382,3.0,1.02447,252.407,254.905,3.52341,254.906,264.91
49,0,49,4,2,0.750000,7,1.0,48.0,264.913,2.0,1.02125,265.934,268.439,3.52608,268.439,269.206
50,0,50,6,2,0.750000,7,1.0,49.0,269.209,3.0,1.02978,270.238,272.719,3.51112,272.72,273.475
51,0,51,1,2,0.750000,7,1.0,50.0,273.477,2.0,1.03089,274.508,276.984,3.50744,276.985,277.739
52,0,52,3,2,0.750000,7,1.0,51.0,277.742,2.0,1.02029,278.762,281.264,3.52297,281.265,282.034
53,0,53,3,2,0.750000,7,1.0,52.0,282.036,2.0,1.02867,283.065,285.545,3.50916,285.546,286.314
54,0,54,8,2,0.750000,7,1.0,53.0,286.316,3.0,1.019,287.335,289.826,3.50991,289.826,290.58
55,0,55,4,2,0.750000,7,1.0,54.0,290.582,2.0,1.02302,291.605,294.105,3.52337,294.106,294.875
56,0,56,4,2,8,7,1.0,55.0,294.878,2.0,1.03128,295.909,298.382,3.50459,298.383,306.385
57,0,57,6,3,0.750000,8,1.0,56.0,306.389,3.0,1.06274,307.452,309.897,3.50841,309.898,310.665
58,0,58,2,3,0.750000,8,1.0,57.0,310.667,2.0,1.02143,311.689,314.192,3.52526,314.193,314.962
59,0,59,7,3,0.750000,8,1.0,58.0,314.964,3.0,1.02813,315.992,318.473,3.50892,318.473,319.226
60,0,60,1,3,0.750000,8,1.0,59.0,319.229,2.0,1.03342,320.262,322.737,3.5088,322.738,323.507
61,0,61,3,3,0.750000,8,1.0,60.0,323.509,2.0,1.02351,324.533,327.021,3.5125,327.022,327.788
62,0,62,1,3,0.750000,8,1.0,61.0,327.79,2.0,1.02892,328.819,331.3,3.51044,331.301,332.066
63,0,63,4,3,0.750000,8,1.0,62.0,332.069,3.0,1.02066,333.089,335.596,3.52766,335.597,336.364
64,0,64,3,3,10,8,1.0,63.0,336.366,3.0,1.02741,337.394,339.892,3.52583,339.892,349.898
65,0,65,1,1,0.750000,9,1.0,64.0,349.901,3.0,1.02021,350.921,353.422,3.52103,353.422,354.177
66,0,66,4,1,0.750000,9,1.0,65.0,354.179,2.0,1.02895,355.208,357.688,3.50893,357.688,358.44
67,0,67,9,1,0.750000,9,1.0,66.0,358.443,3.0,1.01841,359.461,361.953,3.51024,361.953,362.707
68,0,68,3,1,0.750000,9,1.0,67.0,362.71,3.0,1.02179,363.731,366.222,3.51316,366.223,366.986
69,0,69,1,1,0.750000,9,1.0,68.0,366.988,2.0,1.02973,368.018,370.496,3.50764,370.496,371.253
70,0,70,6,1,0.750000,9,1.0,69.0,371.255,3.0,1.03312,372.288,374.764,3.50905,374.764,375.517
71,0,71,4,1,0.750000,9,1.0,70.0,375.52,2.0,1.02247,376.542,379.045,3.52586,379.046,379.812
72,0,72,4,1,12,9,1.0,71.0,379.815,2.0,1.03065,380.846,383.34,3.52579,383.341,395.351
