TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,10,3,0.750000,1,1.0,0.0,3.9964,3.0,1.72729,5.72369,7.51788,3.52202,7.51857,8.27302
2,1,2,7,3,0.750000,1,1.0,1.0,8.27687,3.0,1.38326,9.66013,11.7817,3.5052,11.7822,12.5393
3,1,3,9,3,0.750000,1,1.0,2.0,12.5419,3.0,1.02121,13.5632,16.0634,3.52189,16.064,16.8179
4,1,4,9,3,0.750000,1,1.0,3.0,16.8207,3.0,1.263,18.0837,20.3233,3.50301,20.3238,21.0803
5,1,5,3,3,0.750000,1,1.0,4.0,21.083,2.0,1.23828,22.3213,24.5972,3.51464,24.5978,25.3524
6,1,6,8,3,0.750000,1,1.0,5.0,25.3551,2.0,1.01903,26.3741,28.8656,3.5109,28.8661,29.6309
7,1,7,5,3,0.750000,1,1.0,6.0,29.6335,2.0,1.3617,30.9952,33.1465,3.5134,33.1471,33.9002
8,1,8,7,3,10,1,1.0,7.0,33.9029,3.0,1.09482,34.9977,37.4123,3.50983,37.4128,47.4247
9,1,9,10,1,0.750000,2,1.0,8.0,47.428,3.0,1.29761,48.7256,50.947,3.51935,50.9475,51.7125
10,1,10,5,1,0.750000,2,1.0,9.0,51.7149,2.0,1.23062,52.9456,55.2269,3.51238,55.2275,55.9815
11,1,11,8,1,0.750000,2,1.0,10.0,55.9839,3.0,1.4655,57.4494,59.4904,3.50693,59.491,60.252
12,1,12,3,1,0.750000,2,1.0,11.0,60.2544,2.0,1.03128,61.2856,63.7846,3.53062,63.7851,64.5337
13,1,13,8,1,0.750000,2,1.0,12.0,64.5361,3.0,1.1206,65.6567,68.0507,3.51496,68.0512,68.8162
14,1,14,7,1,0.750000,2,1.0,13.0,68.8188,3.0,1.49127,70.31,72.3354,3.517,72.3359,73.0986
15,1,15,10,1,0.750000,2,1.0,14.0,73.101,3.0,1.49625,74.5972,76.6164,3.51583,76.6169,77.3725
16,1,16,9,1,8,2,1.0,15.0,77.375,3.0,1.30873,78.6837,80.8952,3.52062,80.8957,88.8989
17,0,17,4,3,0.750000,3,1.0,16.0,88.9029,2.0,1.37365,90.2765,92.4161,3.51366,92.4166,93.1775
18,0,18,1,3,0.750000,3,1.0,17.0,93.1812,2.0,1.31589,94.4971,96.7014,3.52054,96.7019,97.4575
19,0,19,9,3,0.750000,3,1.0,18.0,97.4601,3.0,1.30655,98.7667,100.974,3.51438,100.975,101.73
20,0,20,2,3,0.750000,3,1.0,19.0,101.733,2.0,1.38757,103.12,105.255,3.52276,105.256,106.021
21,0,21,1,3,0.750000,3,1.0,20.0,106.024,2.0,1.04998,107.074,109.55,3.52639,109.55,110.306
22,0,22,5,3,0.750000,3,1.0,21.0,110.308,2.0,1.75299,112.061,113.833,3.52486,113.833,114.594
23,0,23,4,3,0.750000,3,1.0,22.0,114.597,2.0,1.40082,115.998,118.116,3.51949,118.117,118.882
24,0,24,3,3,12,3,1.0,23.0,118.884,2.0,1.03233,119.917,122.396,3.51143,122.396,134.414
25,1,25,7,1,0.750000,4,1.0,24.0,134.417,3.0,2.01412,136.431,137.942,3.52564,137.943,138.708
26,1,26,9,1,0.750000,4,1.0,25.0,138.71,3.0,1.29043,140.001,142.222,3.51192,142.222,142.987
27,1,27,5,1,0.750000,4,1.0,26.0,142.99,2.0,1.33113,144.321,146.507,3.5172,146.507,147.262
28,1,28,7,1,0.750000,4,1.0,27.0,147.265,3.0,1.20991,148.475,150.774,3.50949,150.774,151.529
29,1,29,9,1,0.750000,4,1.0,28.0,151.532,3.0,1.72992,153.262,155.046,3.51497,155.047,155.812
