TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,6,1,1.0,0.0,4.25524,2.0,5.33798,1.08274,1.0,6.76861,7.79029,3.53505,7.79056,8.55605
2,2,3,0.750000,3,6,1,1.0,1.0,8.73402,2.0,9.99059,1.25657,2.0,11.2455,12.2609,3.52683,12.2611,13.0264
3,3,2,0.750000,3,6,1,1.0,2.0,13.2001,3.0,13.9276,0.727464,5.0,15.7056,16.71,3.50989,16.7102,17.4634
4,4,3,0.750000,3,6,1,1.0,3.0,17.6358,2.0,18.5646,0.928728,3.0,20.1502,21.1596,3.52381,21.1598,21.9171
5,5,1,0.750000,3,6,1,1.0,4.0,22.0891,3.0,22.9016,0.812552,2.0,24.604,25.6135,3.52441,25.6137,26.3711
6,6,3,0.750000,3,6,1,1.0,5.0,26.5421,3.0,27.155,0.61285,6.0,29.0468,30.0541,3.51202,30.0543,30.8077
7,7,3,0.750000,3,6,1,1.0,6.0,30.9797,3.0,31.4252,0.445526,9.0,33.4909,34.5098,3.53015,34.51,35.2612
8,8,3,12,3,6,1,1.0,7.0,35.4353,2.0,35.7455,0.310195,4.0,37.955,38.9704,3.53502,38.9706,50.9743
9,9,3,0.750000,2,4,2,1.0,8.0,51.1976,3.0,52.0923,0.894773,6.0,53.7146,54.7316,3.534,54.7318,55.4946
10,10,3,0.750000,2,4,2,1.0,9.0,55.6677,3.0,56.2126,0.544902,7.0,58.1855,59.1987,3.53097,59.1989,59.9648
11,11,1,0.750000,2,4,2,1.0,10.0,60.1402,2.0,60.5158,0.375667,6.0,62.6492,63.6605,3.52032,63.6607,64.4194
12,12,3,0.750000,2,4,2,1.0,11.0,64.5903,2.0,64.8695,0.279211,2.0,67.1185,68.1288,3.53853,68.129,68.8892
13,13,1,0.750000,2,4,2,1.0,12.0,69.0615,3.0,69.5404,0.478823,2.0,71.5853,72.6007,3.53914,72.6009,73.36
14,14,3,0.750000,2,4,2,1.0,13.0,73.5321,2.0,74.1603,0.628117,4.0,76.0379,77.0533,3.52116,77.0535,77.8131
15,15,3,0.750000,2,4,2,1.0,14.0,77.986,2.0,78.5472,0.561183,1.0,80.4897,81.4958,3.50986,81.496,82.2508
16,16,3,12,2,4,2,1.0,15.0,82.4215,3.0,83.2678,0.846309,8.0,84.9395,85.9463,3.52479,85.9465,97.9629
17,17,1,0.750000,3,5,3,1.0,16.0,98.1938,2.0,98.9305,0.736755,9.0,100.71,101.721,3.52698,101.721,102.483
18,18,1,0.750000,3,5,3,1.0,17.0,102.654,3.0,103.351,0.696506,4.0,105.172,106.188,3.53363,106.188,106.954
19,19,3,0.750000,3,5,3,1.0,18.0,107.125,3.0,107.521,0.39593,9.0,109.64,110.649,3.52414,110.649,111.407
20,20,2,0.750000,3,5,3,1.0,19.0,111.579,2.0,111.991,0.412534,5.0,114.098,115.114,3.53468,115.114,115.878
21,21,1,0.750000,3,5,3,1.0,20.0,116.047,3.0,116.595,0.548643,1.0,118.561,120.563,4.51636,120.563,121.316
22,22,1,0.750000,3,5,3,1.0,21.0,121.544,3.0,121.983,0.438905,2.0,124.071,125.078,3.5332,125.078,125.836
23,23,1,0.750000,3,5,3,1.0,22.0,126.007,3.0,126.57,0.562847,2.0,128.533,129.538,3.53077,129.538,130.29
24,24,1,8,3,5,3,1.0,23.0,130.46,2.0,130.941,0.480875,6.0,132.987,133.993,3.53255,133.993,141.999
25,25,1,0.750000,3,6,4,1.0,24.0,142.227,2.0,142.7,0.473235,8.0,144.734,145.74,3.51277,145.74,146.503
26,26,3,0.750000,3,6,4,1.0,25.0,146.673,2.0,147.287,0.613757,2.0,149.196,150.205,3.53188,150.206,150.957
27,27,3,0.750000,3,6,4,1.0,26.0,151.129,2.0,151.574,0.445353,2.0,153.644,154.659,3.53036,154.659,155.41
28,28,3,0.750000,3,6,4,1.0,27.0,155.583,3.0,156.512,0.929099,8.0,158.104,159.114,3.53095,159.114,159.864
29,29,3,0.750000,3,6,4,1.0,28.0,160.035,2.0,160.815,0.77952,1.0,162.549,163.557,3.52106,163.557,164.318
30,30,3,0.750000,3,6,4,1.0,29.0,164.488,3.0,165.169,0.681727,7.0,167.004,168.013,3.52517,168.013,168.771
31,31,2,0.750000,3,6,4,1.0,30.0,168.942,2.0,169.572,0.629698,5.0,171.45,172.466,3.52329,172.466,173.225
32,32,3,10,3,6,4,1.0,31.0,173.396,3.0,174.326,0.930457,6.0,175.915,176.93,3.53439,176.93,186.937
33,33,2,0.750000,1,2,5,1.0,32.0,186.964,3.0,187.704,0.740209,5.0,189.468,190.487,3.52357,190.488,191.24
34,34,2,0.750000,1,2,5,1.0,33.0,191.242,3.0,191.774,0.531484,5.0,193.751,194.755,3.51276,194.755,195.51
35,35,3,0.750000,1,2,5,1.0,34.0,195.513,3.0,196.144,0.631336,7.0,198.031,199.042,3.52915,199.042,199.797
36,36,3,0.750000,1,2,5,1.0,35.0,199.799,2.0,200.431,0.631775,2.0,202.317,203.327,3.52757,203.327,204.083
37,37,3,0.750000,1,2,5,1.0,36.0,204.086,2.0,205.118,1.0318,3.0,206.597,207.612,3.52644,207.613,208.371
38,38,3,0.750000,1,2,5,1.0,37.0,208.374,2.0,209.338,0.964347,1.0,210.88,211.899,3.52564,211.9,212.657
39,39,3,0.750000,1,2,5,1.0,38.0,212.66,3.0,213.391,0.731445,7.0,215.178,216.188,3.52767,216.188,216.944
40,40,3,8,1,2,5,1.0,39.0,216.947,3.0,217.962,1.01513,7.0,219.466,220.473,3.5266,220.473,228.487
41,41,1,0.750000,3,5,6,1.0,40.0,228.76,2.0,229.538,0.778233,8.0,231.27,232.277,3.51727,232.277,233.041
42,42,1,0.750000,3,5,6,1.0,41.0,233.25,3.0,233.525,0.275371,2.0,235.763,236.779,3.52898,236.779,237.544
43,43,1,0.750000,3,5,6,1.0,42.0,237.714,2.0,238.696,0.981495,9.0,240.237,241.243,3.5288,241.243,241.998
44,44,2,0.750000,3,5,6,1.0,43.0,242.17,2.0,242.665,0.495481,5.0,244.687,245.709,3.53919,245.709,246.468
45,45,1,0.750000,3,5,6,1.0,44.0,246.637,3.0,247.47,0.832788,1.0,249.153,250.161,3.52411,250.161,250.922
46,46,1,0.750000,3,5,6,1.0,45.0,251.091,2.0,251.673,0.581605,7.0,253.611,254.625,3.53357,254.625,255.376
47,47,3,0.750000,3,5,6,1.0,46.0,255.546,3.0,256.093,0.547008,8.0,258.055,259.066,3.51973,259.066,259.829
48,48,1,10,3,5,6,1.0,47.0,260.001,2.0,260.513,0.512899,6.0,262.514,263.532,3.53188,263.533,273.54
49,49,1,0.750000,1,1,7,1.0,48.0,273.549,2.0,274.292,0.742522,7.0,276.068,277.082,3.53246,277.082,277.844
50,50,2,0.750000,1,1,7,1.0,49.0,277.847,3.0,278.729,0.88261,5.0,280.372,281.379,3.53187,281.379,282.131
51,51,1,0.750000,1,1,7,1.0,50.0,282.134,2.0,283.115,0.981935,7.0,284.66,285.677,3.54365,285.677,286.435
52,52,3,0.750000,1,1,7,1.0,51.0,286.437,3.0,286.952,0.514696,9.0,288.943,289.957,3.51945,289.957,290.721
53,53,1,0.750000,1,1,7,1.0,52.0,290.724,2.0,291.155,0.431515,6.0,293.24,294.254,3.53001,294.254,295.008
54,54,1,0.750000,1,1,7,1.0,53.0,295.011,2.0,295.559,0.547908,6.0,297.531,298.547,3.53566,298.547,299.312
