TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.0099,2.0,4.96223,0.952331,9.0,6.52278,7.52638,3.51648,7.52665,8.28137
2,2,1,0.750000,1,1,1,1.0,1.0,8.28408,3.0,8.84929,0.565211,3.0,10.7923,11.8052,3.52111,11.8055,12.5683
3,3,1,0.750000,1,1,1,1.0,2.0,12.5711,3.0,13.0855,0.514459,1.0,15.0936,16.099,3.52794,16.0992,16.855
4,4,2,0.750000,1,1,1,1.0,3.0,16.8575,3.0,17.3057,0.448148,5.0,19.3774,20.3837,3.52622,20.3839,21.1418
5,5,3,0.750000,1,1,1,1.0,4.0,21.1443,3.0,21.5091,0.364764,7.0,23.6611,24.6753,3.53096,24.6755,25.4286
6,6,1,0.750000,1,1,1,1.0,5.0,25.4312,2.0,25.8458,0.414614,6.0,27.9435,28.9578,3.52657,28.958,29.7159
7,7,1,0.750000,1,1,1,1.0,6.0,29.7188,3.0,30.1497,0.430917,1.0,32.2365,33.2519,3.53306,33.2521,34.0028
8,8,1,10,1,1,1,1.0,7.0,34.0055,2.0,34.5196,0.514159,8.0,36.5133,37.5287,3.52319,37.5289,47.5302
9,9,3,0.750000,1,2,2,1.0,8.0,47.5336,2.0,48.2812,0.747594,3.0,50.0506,51.0564,3.52282,51.0566,51.817
10,10,2,0.750000,1,2,2,1.0,9.0,51.8195,2.0,52.8348,1.01528,5.0,54.3274,55.3334,3.51381,55.3336,56.0872
11,11,2,0.750000,1,2,2,1.0,10.0,56.0897,2.0,57.3218,1.23205,5.0,58.5999,59.6093,3.51954,59.6095,60.3742
12,12,3,0.750000,1,2,2,1.0,11.0,60.3767,2.0,60.858,0.481283,2.0,62.8964,63.9052,3.52853,63.9055,64.6609
13,13,3,0.750000,1,2,2,1.0,12.0,64.6634,3.0,65.095,0.431592,7.0,67.1764,68.1843,3.52085,68.1845,68.9477
14,14,3,0.750000,1,2,2,1.0,13.0,68.9502,3.0,69.6153,0.665078,8.0,71.4697,72.4819,3.53168,72.4821,73.2345
15,15,3,0.750000,1,2,2,1.0,14.0,73.237,2.0,73.5518,0.314797,1.0,75.7414,76.7582,3.52118,76.7584,77.5215
16,16,3,8,1,2,2,1.0,15.0,77.5241,3.0,78.1557,0.631571,6.0,80.0475,81.0629,3.53883,81.0631,89.0643
17,17,1,0.750000,2,3,3,1.0,16.0,89.2762,3.0,90.3991,1.1229,2.0,91.7921,92.8007,3.52451,92.8009,93.5512
18,18,1,0.750000,2,3,3,1.0,17.0,93.7576,3.0,94.3863,0.628707,1.0,96.2707,97.2861,3.52853,97.2863,98.0383
19,19,1,0.750000,2,3,3,1.0,18.0,98.2004,2.0,98.5727,0.372309,6.0,100.708,101.725,3.52432,101.725,102.476
