TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,4,0,2,4,1.0,0.0,4.01488,3.0,4,6.16712,high,2.15223,0.847765,6.70195,10.7619,10.7622,12.7777,8.76282,12.7782,16.7781
2,2,0,3,4,4,2,0,1.0,1.0,17.086,2.0,4,18.8235,high,1.73759,1.26241,19.3608,23.8258,23.8434,25.8572,8.77128,25.8576,29.842
3,3,0,1,2,0,5.000000e-01,4,1.0,2.0,29.8767,3.0,4,31.6009,high,1.72427,1.27573,32.141,35.1394,35.1585,37.1709,7.29426,37.1713,39.1399
4,4,0,2,2,4,5.000000e-01,2,1.0,3.0,39.4059,2.0,4,41.2048,high,1.79888,1.20112,41.7515,44.6405,44.658,46.6719,7.26602,46.6723,48.6565
5,5,0,2,2,4,3.500000e+00,0,1.0,4.0,48.8975,2.0,4,50.5975,high,1.70002,1.29998,51.1435,57.1574,57.1577,59.1733,10.2758,59.1737,61.1579
6,6,1,2,4,2,5.000000e-01,4,1.0,5.0,61.4172,2.0,2,63.6366,low,2.21933,0.780668,64.1762,66.6741,66.6945,68.7056,7.28832,68.7059,72.6747
7,7,1,1,2,2,2,8,1.0,6.0,72.7007,3.0,8,74.6277,high,1.927,1.073,75.1618,79.4567,79.4775,81.4882,8.78747,81.4885,83.4571
8,8,0,1,2,8,5.000000e-01,4,1.0,7.0,83.4783,3.0,4,85.9851,low,2.50679,0.493211,86.5237,88.7233,88.7421,90.7548,7.27644,90.7551,92.7394
9,9,0,2,2,0,5.000000e-01,8,1.0,8.0,93.036,3.0,8,95.7442,high,2.70824,0.291759,96.2906,98.2869,98.3048,100.318,7.28234,100.319,102.287
10,10,1,3,6,2,2,4,1.0,9.0,102.597,2.0,2,105.352,low,2.75525,0.244751,105.899,109.351,109.369,111.382,8.78518,111.382,117.351
