TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,6,2,5.000000e-01,8,1.0,0.0,4.36645,999.0,999.0,7.36927,999.0,0.0,0.0,7.39017,9.61004,999.0,999.0,994.634,11.6422,17.6266
2,2,1,3,4,4,2,0,1.0,1.0,17.8927,2.0,4,20.1593,high,2.26659,0.733414,20.6933,24.6431,24.6636,26.6745,8.78182,26.6749,30.6437
3,3,0,1,8,0,2,8,1.0,2.0,30.6797,2.0,0,32.6821,low,2.0024,0.997597,33.2241,37.4257,37.4258,39.4415,8.76179,39.4418,47.4424
4,4,0,1,2,2,2,0,1.0,3.0,47.463,999.0,999,50.4672,999,0.0,0.0,50.4863,54.2087,999.0,999.0,951.537,56.2405,58.2247
5,5,0,2,2,4,3.500000e+00,2,1.0,4.0,58.5768,2.0,4,60.3928,high,1.81599,1.18401,60.9308,66.8194,66.8369,68.8509,10.2741,68.8513,70.8355
6,6,1,2,2,8,3.500000e+00,4,1.0,5.0,71.0844,3.0,4,73.5186,low,2.43415,0.56585,74.0573,79.3364,79.3553,81.3679,10.2835,81.3682,83.3367
7,7,1,1,6,2,5.000000e-01,8,1.0,6.0,83.3687,3.0,8,85.9384,high,2.56974,0.430258,86.4794,88.6186,88.6408,90.6501,7.28143,90.6505,96.6195
8,8,0,1,2,8,5.000000e-01,2,1.0,7.0,96.6406,2.0,8,98.6776,high,2.03696,0.963037,99.2154,101.901,101.92,103.933,7.29214,103.933,105.902
9,9,1,3,2,4,5.000000e-01,2,1.0,8.0,106.203,2.0,4,108.506,high,2.30345,0.696552,109.045,111.449,111.468,113.481,7.27779,113.481,115.465
10,10,1,2,6,4,2,2,1.0,9.0,115.747,2.0,4,117.879,high,2.13226,0.867737,118.421,122.497,122.517,124.529,8.78211,124.529,130.498
11,11,0,2,4,2,5.000000e-01,0,1.0,10.0,130.783,2.0,2,132.983,high,2.19992,0.800076,133.516,136.046,136.063,138.077,7.29391,138.077,142.046
12,12,0,1,2,4,3.500000e+00,8,1.0,11.0,142.08,2.0,4,144.041,low,1.961,1.039,144.581,150.328,150.347,152.36,10.2802,152.36,154.344
13,13,1,2,2,0,2,8,1.0,12.0,154.604,3.0,8,156.741,high,2.13782,0.862175,157.268,161.361,161.38,163.392,8.78866,163.393,165.361
14,14,0,3,6,8,5.000000e-01,4,1.0,13.0,165.624,2.0,8,167.338,high,1.71416,1.28584,167.88,170.877,170.896,172.909,7.28501,172.909,178.878
15,15,0,3,8,0,5.000000e-01,2,1.0,14.0,179.238,3.0,2,181.01,high,1.77214,1.22786,181.553,184.488,184.489,186.504,7.26596,186.504,194.489
16,16,1,3,4,8,5.000000e-01,4,1.0,15.0,194.799,2.0,8,196.714,high,1.91508,1.08492,197.258,200.052,200.071,202.084,7.28479,202.084,206.053
17,17,0,3,2,8,2,2,1.0,16.0,206.359,2.0,8,207.722,high,1.36213,1.63787,208.258,213.116,213.133,215.148,8.78836,215.148,217.117
18,18,1,3,2,8,2,0,1.0,17.0,217.372,2.0,8,218.779,high,1.40739,1.59261,219.323,224.133,224.151,226.165,8.79302,226.165,228.134
19,19,0,3,4,0,5.000000e-01,8,1.0,18.0,228.4,3.0,8,230.519,high,2.11969,0.880307,231.06,233.65,233.666,235.681,7.28149,235.682,239.65
20,20,1,1,4,4,5.000000e-01,2,1.0,19.0,239.684,2.0,4,242.11,high,2.42646,0.573536,242.653,244.948,244.968,246.979,7.29579,246.98,250.933
21,21,1,2,2,4,3.500000e+00,0,1.0,20.0,251.232,2.0,4,253.335,high,2.10301,0.896985,253.873,259.476,259.495,261.503,10.2709,261.504,263.488
22,22,0,1,2,4,5.000000e-01,2,1.0,21.0,263.515,3.0,2,265.508,low,1.99284,1.00716,266.052,268.77,268.788,270.801,7.2861,270.801,272.77
23,23,0,2,2,0,2,8,1.0,22.0,273.029,3.0,8,274.783,high,1.75471,1.24529,275.32,279.771,279.788,281.802,8.77348,281.803,283.787
