Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,3,0,2,4
2,2,4,2,0,5.000000e-01,2
3,0,8,3,1,5.000000e-01,2
4,2,8,2,1,5.000000e-01,2
5,4,8,2,0,3.500000e+00,8
6,2,0,1,1,5.000000e-01,2
7,4,8,1,0,2,2
8,2,8,1,0,5.000000e-01,8
9,8,2,3,1,2,4
10,0,2,2,1,2,4
11,0,2,3,1,2,2
12,4,0,2,1,5.000000e-01,6
13,8,2,3,0,2,4
14,2,4,3,0,2,2
15,0,4,1,1,5.000000e-01,2
16,2,0,1,0,2,6
17,0,4,3,0,5.000000e-01,4
18,8,4,2,1,5.000000e-01,4
19,4,0,3,1,5.000000e-01,2
20,4,0,2,0,5.000000e-01,2
21,8,4,3,0,5.000000e-01,4
22,0,2,3,0,5.000000e-01,2
23,0,8,2,1,5.000000e-01,2
24,8,4,3,1,3.500000e+00,2
25,8,2,1,1,5.000000e-01,4
26,0,8,1,1,3.500000e+00,6
27,4,8,1,1,2,2
28,2,0,2,0,3.500000e+00,4
29,0,4,1,0,2,2
30,2,8,2,0,5.000000e-01,8
31,8,0,1,0,3.500000e+00,2
32,0,8,2,0,5.000000e-01,6
33,4,2,3,1,5.000000e-01,2
34,2,4,2,1,5.000000e-01,4
35,4,2,1,1,3.500000e+00,6
36,4,2,1,0,5.000000e-01,2
