TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,6,8,2,2,1.0,0.0,4.29932,2.0,8,7.23013,high,2.93081,0.069191,7.76727,11.062,11.0857,13.0935,8.79417,13.094,19.0629
2,2,0,3,2,2,5.000000e-01,0,1.0,1.0,19.374,2.0,2,21.968,high,2.59402,0.40598,22.5021,24.626,24.6512,26.6574,7.28342,26.6578,28.6262
3,3,0,1,8,4,5.000000e-01,2,1.0,2.0,28.6577,2.0,4,30.8107,high,2.15303,0.846967,31.3467,33.9082,33.9258,35.9397,7.28199,35.94,43.9092
4,4,1,3,2,8,5.000000e-01,2,1.0,3.0,44.1981,2.0,8,45.9825,high,1.7844,1.2156,46.5208,49.4411,49.4609,51.4726,7.27452,51.473,53.4571
5,5,1,1,8,0,3.500000e+00,8,1.0,4.0,53.4944,2.0,0,55.2907,low,1.79637,1.20363,55.8374,61.7547,61.755,63.7706,10.2762,63.771,71.7402
6,6,1,2,2,0,5.000000e-01,2,1.0,5.0,72.0469,2.0,0,74.042,low,1.99504,1.00496,74.5882,77.2878,77.288,79.3037,7.25677,79.304,81.3038
7,7,1,1,2,4,2,2,1.0,6.0,81.329,2.0,4,83.8838,high,2.55486,0.445137,84.4148,88.0858,88.1057,90.1173,8.78836,90.1177,92.0863
8,8,1,1,4,4,2,8,1.0,7.0,92.0979,2.0,4,94.7749,low,2.67696,0.323038,95.3074,98.837,98.8372,100.853,8.75492,100.853,104.853
9,9,1,1,2,8,5.000000e-01,2,1.0,8.0,104.885,2.0,8,107.015,high,2.12971,0.870292,107.56,110.119,110.12,112.135,7.25013,112.136,114.135
10,10,0,1,2,0,2,8,1.0,9.0,114.155,3.0,8,116.79,high,2.63459,0.365412,117.325,120.902,120.92,122.933,8.77787,122.934,124.918
11,11,1,1,2,0,5.000000e-01,2,1.0,10.0,124.93,3.0,2,127.265,high,2.33521,0.664787,127.811,130.168,130.188,132.2,7.27029,132.2,134.184
12,12,1,2,6,8,5.000000e-01,0,1.0,11.0,134.477,3.0,0,136.491,low,2.01348,0.986525,137.031,139.732,139.732,141.748,7.27057,141.748,147.733
13,13,1,3,2,4,2,2,1.0,12.0,148.048,2.0,4,150.196,high,2.14851,0.851493,150.735,154.812,154.832,156.843,8.79562,156.844,158.812
14,14,0,1,6,2,5.000000e-01,0,1.0,13.0,158.845,2.0,2,160.921,high,2.07551,0.924488,161.454,164.11,164.127,166.141,7.29604,166.141,172.095
15,15,1,3,2,0,5.000000e-01,4,1.0,14.0,172.404,3.0,4,174.293,high,1.88851,1.11149,174.831,177.642,177.662,179.674,7.26931,179.674,181.658
16,16,0,2,4,0,5.000000e-01,4,1.0,15.0,181.942,2.0,0,183.269,low,1.32743,1.67257,183.801,187.206,187.206,189.222,7.28004,189.222,193.191
17,17,0,2,2,2,5.000000e-01,0,1.0,16.0,193.476,3.0,0,195.642,low,2.16588,0.834124,196.178,198.738,198.738,200.754,7.278,200.754,202.739
18,18,0,3,2,8,3.500000e+00,2,1.0,17.0,203.041,2.0,8,204.984,high,1.943,1.057,205.522,211.302,211.327,213.334,10.2923,213.334,215.302
19,19,0,3,2,4,2,0,1.0,18.0,215.555,2.0,4,218.173,high,2.61884,0.381158,218.711,222.303,222.303,224.319,8.7645,224.319,226.319
20,20,1,2,4,8,3.500000e+00,2,1.0,19.0,226.575,2.0,8,229.114,high,2.53904,0.460963,229.682,234.836,234.854,236.867,10.2919,236.868,240.836
21,21,0,2,4,0,5.000000e-01,8,1.0,20.0,241.128,2.0,0,242.986,low,1.85878,1.14122,243.527,246.384,246.384,248.4,7.27222,248.4,252.385
22,22,0,3,4,0,2,8,1.0,21.0,252.674,3.0,8,255.043,high,2.36946,0.630544,255.574,259.432,259.451,261.464,8.78988,261.464,265.433
23,23,0,3,4,4,5.000000e-01,2,1.0,22.0,265.744,2.0,4,267.984,high,2.23979,0.760214,268.528,270.996,270.996,273.012,7.26764,273.012,276.997
24,24,0,1,4,4,3.500000e+00,8,1.0,23.0,277.02,2.0,4,279.456,low,2.4366,0.563397,279.998,285.279,285.297,287.31,10.2904,287.311,291.279
25,25,1,3,4,4,3.500000e+00,8,1.0,24.0,291.521,3.0,8,293.662,high,2.14007,0.859931,294.203,299.764,299.795,301.796,10.2746,301.796,305.781
26,26,1,3,2,2,5.000000e-01,0,1.0,25.0,306.029,2.0,2,308.383,high,2.35343,0.64657,308.924,311.281,311.282,313.297,7.26818,313.298,315.282
27,27,0,1,6,2,5.000000e-01,8,1.0,26.0,315.306,2.0,2,317.259,low,1.95233,1.04767,317.799,320.564,320.582,322.595,7.28879,322.596,328.564
28,28,1,2,2,4,5.000000e-01,0,1.0,27.0,328.85,3.0,0,331.097,low,2.24743,0.752575,331.629,334.096,334.096,336.097,7.24672,336.097,338.112
29,29,0,2,4,2,5.000000e-01,4,1.0,28.0,338.356,2.0,2,340.723,low,2.36644,0.633564,341.255,343.613,343.63,345.645,7.28827,345.645,349.614
30,30,0,2,6,4,2,8,1.0,29.0,349.906,3.0,8,352.463,high,2.55754,0.442462,353.007,356.661,356.662,358.677,8.77159,358.677,364.662
31,31,1,3,4,0,2,8,1.0,30.0,364.956,3.0,8,367.068,high,2.11202,0.887976,367.602,371.71,371.729,373.741,8.78577,373.742,377.71
32,32,1,2,8,4,2,8,1.0,31.0,377.992,3.0,8,380.024,high,2.03132,0.968682,380.578,384.742,384.761,386.774,8.78147,386.774,394.743
33,33,0,1,2,4,3.500000e+00,0,1.0,32.0,394.768,3.0,0,397.226,low,2.45812,0.541876,397.762,403.026,403.026,405.041,10.2733,405.042,407.026
34,34,0,3,2,8,5.000000e-01,4,1.0,33.0,407.28,2.0,8,409.25,high,1.9694,1.0306,409.794,412.526,412.544,414.558,7.27758,414.558,416.543
