TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,10,1,0.750000,1,1.0,0.0,4.00557,3.0,2.1604,6.16597,7.51774,3.51273,7.51845,8.2833
2,0,2,6,1,0.750000,1,1.0,1.0,8.28643,3.0,1.6487,9.93513,11.7987,3.51264,11.7992,12.5642
3,0,3,1,1,0.750000,1,1.0,2.0,12.5671,2.0,2.35565,14.9228,16.0796,3.5129,16.0802,16.8451
4,0,4,2,1,0.750000,1,1.0,3.0,16.8476,2.0,1.52804,18.3756,20.3606,3.51337,20.3611,21.1261
5,0,5,4,1,0.750000,1,1.0,4.0,21.1286,3.0,2.38447,23.5131,24.6415,3.51331,24.642,25.4071
6,0,6,1,1,0.750000,1,1.0,5.0,25.4096,2.0,1.08952,26.4992,28.9224,3.51321,28.923,29.688
7,0,7,3,1,0.750000,1,1.0,6.0,29.6904,2.0,2.22947,31.9198,33.2033,3.51338,33.2039,33.9689
8,0,8,1,1,8,1,1.0,7.0,33.9712,2.0,1.53527,35.5065,37.4843,3.51346,37.4848,45.4994
9,0,9,4,2,0.750000,2,1.0,8.0,45.5031,3.0,1.67994,47.183,49.0147,3.51206,49.0153,49.7803
10,0,10,3,2,0.750000,2,1.0,9.0,49.7836,3.0,1.0857,50.8693,53.2956,3.51246,53.2962,54.0612
11,0,11,4,2,0.750000,2,1.0,10.0,54.0638,3.0,1.05847,55.1223,57.5766,3.51319,57.5772,58.3421
12,0,12,1,2,0.750000,2,1.0,11.0,58.3448,3.0,2.89945,61.2443,61.8575,3.51311,61.8581,62.6231
13,0,13,8,2,0.750000,2,1.0,12.0,62.6258,3.0,1.63769,64.2635,66.1385,3.51307,66.139,66.9041
14,0,14,2,2,0.750000,2,1.0,13.0,66.9067,2.0,2.49422,69.4009,70.4194,3.51314,70.42,71.185
15,0,15,4,2,0.750000,2,1.0,14.0,71.1875,3.0,1.26654,72.4541,74.716,3.52891,74.7166,75.4815
16,0,16,6,2,12,2,1.0,15.0,75.4842,3.0,1.02242,76.5066,78.9969,3.51316,78.9975,91.0117
17,1,17,10,3,0.750000,3,1.0,16.0,91.0149,3.0,1.55527,92.5702,94.527,3.51256,94.5276,95.2926
18,1,18,3,3,0.750000,3,1.0,17.0,95.2954,3.0,1.22815,96.5235,98.808,3.51309,98.8086,99.5736
19,1,19,9,3,0.750000,3,1.0,18.0,99.5774,3.0,1.03252,100.61,103.105,3.52758,103.105,103.87
20,1,20,9,3,0.750000,3,1.0,19.0,103.873,3.0,1.10733,104.98,107.385,3.51316,107.386,108.151
21,1,21,9,3,0.750000,3,1.0,20.0,108.154,3.0,1.02965,109.183,111.666,3.51325,111.667,112.432
22,1,22,8,3,0.750000,3,1.0,21.0,112.435,3.0,1.11956,113.554,115.947,3.51326,115.948,116.713
23,1,23,7,3,0.750000,3,1.0,22.0,116.716,3.0,1.14206,117.858,120.244,3.52883,120.244,121.01
24,1,24,5,3,10,3,1.0,23.0,121.012,3.0,2.43336,123.445,124.525,3.51323,124.525,134.54
25,0,25,1,2,0.750000,4,1.0,24.0,134.544,3.0,2.42997,136.974,138.055,3.51198,138.056,138.821
26,0,26,7,2,0.750000,4,1.0,25.0,138.823,3.0,1.01863,139.842,142.336,3.51311,142.337,143.102
27,0,27,6,2,0.750000,4,1.0,26.0,143.104,3.0,1.02479,144.129,146.617,3.5132,146.618,147.383
28,0,28,1,2,0.750000,4,1.0,27.0,147.385,2.0,2.63216,150.017,150.898,3.51328,150.898,151.664
29,0,29,3,2,0.750000,4,1.0,28.0,151.667,2.0,1.85322,153.52,155.179,3.51204,155.179,155.944
30,0,30,4,2,0.750000,4,1.0,29.0,155.947,999.0,999.0,999.0,158.957,3.52848,159.476,160.241
31,0,31,2,2,0.750000,4,1.0,30.0,160.244,3.0,1.03255,161.276,163.772,3.52879,163.773,164.538
32,0,32,4,2,8,4,1.0,31.0,164.54,3.0,1.40667,165.947,168.069,3.52881,168.069,176.084
33,1,33,2,2,0.750000,5,1.0,32.0,176.086,999.0,999.0,999.0,179.092,3.52857,179.615,180.38
34,1,34,5,2,0.750000,5,1.0,33.0,180.383,3.0,1.62731,182.01,183.911,3.52893,183.912,184.677
35,1,35,8,2,0.750000,5,1.0,34.0,184.679,3.0,1.017,185.696,188.208,3.52883,188.208,188.973
36,1,36,9,2,0.750000,5,1.0,35.0,188.976,3.0,1.25765,190.234,192.489,3.513,192.489,193.254
37,1,37,7,2,0.750000,5,1.0,36.0,193.257,2.0,2.71471,195.972,196.77,3.51309,196.77,197.535
38,1,38,10,2,0.750000,5,1.0,37.0,197.538,3.0,1.01899,198.557,201.051,3.5132,201.051,201.816
39,1,39,9,2,0.750000,5,1.0,38.0,201.819,3.0,1.24215,203.061,205.331,3.51315,205.332,206.097
40,1,40,7,2,10,5,1.0,39.0,206.1,3.0,1.098,207.198,209.612,3.51327,209.613,219.627
41,1,41,3,1,0.750000,6,1.0,40.0,219.631,2.0,2.9131,222.544,223.143,3.51257,223.143,223.908
42,1,42,8,1,0.750000,6,1.0,41.0,223.911,3.0,1.01687,224.928,227.439,3.5282,227.44,228.205
43,1,43,7,1,0.750000,6,1.0,42.0,228.207,999.0,999.0,999.0,231.217,3.52857,231.736,232.501
44,1,44,7,1,0.750000,6,1.0,43.0,232.504,3.0,2.43308,234.937,236.017,3.5134,236.017,236.782
45,1,45,8,1,0.750000,6,1.0,44.0,236.786,3.0,1.40371,238.19,240.298,3.51214,240.298,241.063
46,1,46,10,1,0.750000,6,1.0,45.0,241.066,3.0,2.06118,243.127,244.579,3.5134,244.579,245.344
47,1,47,8,1,0.750000,6,1.0,46.0,245.347,3.0,1.2667,246.613,248.875,3.52904,248.876,249.641
48,1,48,6,1,8,6,1.0,47.0,249.643,999.0,999.0,999.0,252.651,3.52843,253.172,261.187
49,0,49,2,3,0.750000,7,1.0,48.0,261.19,3.0,2.52054,263.711,264.702,3.51237,264.703,265.468
