TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.00819,3.0,4.76838,0.760184,9.0,6.51975,7.53671,3.52852,7.53697,8.28767
2,2,3,0.750000,1,2,1,1.0,1.0,8.29032,2.0,8.70516,0.414839,1.0,10.8009,11.8185,3.5282,11.8187,12.5746
3,3,2,0.750000,1,2,1,1.0,2.0,12.5772,2.0,13.0251,0.447923,5.0,15.0894,16.106,3.52882,16.1062,16.8615
4,4,3,0.750000,1,2,1,1.0,3.0,16.8642,3.0,17.429,0.564866,8.0,19.3763,20.3934,3.52927,20.3936,21.1483
5,5,3,0.750000,1,2,1,1.0,4.0,21.1509,2.0,21.6323,0.481388,4.0,23.6638,24.6815,3.53056,24.6817,25.435
6,6,3,0.750000,1,2,1,1.0,5.0,25.4378,3.0,25.8858,0.448003,8.0,27.9524,28.9688,3.53107,28.969,29.7219
7,7,1,0.750000,1,2,1,1.0,6.0,29.7245,3.0,30.2057,0.481187,2.0,32.24,33.2575,3.53295,33.2577,34.0091
8,8,3,12,1,2,1,1.0,7.0,34.0119,2.0,34.4594,0.447465,1.0,36.5291,37.5452,3.53331,37.5454,49.555
9,9,1,0.750000,3,5,2,1.0,8.0,49.7992,2.0,50.5064,0.707286,8.0,52.3187,53.3367,3.53759,53.3369,54.0919
10,10,2,0.750000,3,5,2,1.0,9.0,54.3154,2.0,54.8936,0.578128,5.0,56.827,57.8441,3.52865,57.8443,58.5957
11,11,1,0.750000,3,5,2,1.0,10.0,58.787,2.0,59.1465,0.359462,7.0,61.3014,62.3172,3.53019,62.3174,63.0827
12,12,1,0.750000,3,5,2,1.0,11.0,63.2711,3.0,63.6836,0.412525,3.0,65.7845,66.7848,3.51374,66.785,67.5364
13,13,3,0.750000,3,5,2,1.0,12.0,67.7244,2.0,68.104,0.379607,2.0,70.2479,71.2653,3.54083,71.2654,72.0233
14,14,1,0.750000,3,5,2,1.0,13.0,72.2539,2.0,72.6411,0.387193,9.0,74.7844,75.8017,3.54784,75.8019,76.5604
15,15,1,0.750000,3,5,2,1.0,14.0,76.7698,2.0,77.1111,0.341328,8.0,79.2912,80.3077,3.5379,80.3079,81.0642
16,16,1,10,3,5,2,1.0,15.0,81.2499,3.0,81.615,0.365091,4.0,83.7718,84.7851,3.53521,84.7854,94.7921
17,17,1,0.750000,1,1,3,1.0,16.0,94.8008,3.0,95.3263,0.525516,1.0,97.319,98.3222,3.52146,98.3224,99.0794
18,18,1,0.750000,1,1,3,1.0,17.0,99.0822,2.0,99.9633,0.881116,8.0,101.592,102.6,3.51796,102.6,103.366
19,19,2,0.750000,1,1,3,1.0,18.0,103.369,3.0,103.867,0.497828,5.0,105.88,106.897,3.52808,106.897,107.653
20,20,1,0.750000,1,1,3,1.0,19.0,107.655,3.0,108.104,0.448288,1.0,110.183,111.2,3.54461,111.2,111.956
21,21,1,0.750000,1,1,3,1.0,20.0,111.959,3.0,112.524,0.564767,3.0,114.47,115.486,3.52687,115.486,116.243
22,22,1,0.750000,1,1,3,1.0,21.0,116.246,3.0,116.86,0.614463,3.0,118.756,119.774,3.52803,119.774,120.53
23,23,1,0.750000,1,1,3,1.0,22.0,120.533,3.0,120.964,0.431319,3.0,123.044,124.061,3.52817,124.061,124.817
24,24,3,10,1,1,3,1.0,23.0,124.82,3.0,125.417,0.597495,9.0,127.331,128.344,3.52417,128.344,138.345
25,25,3,0.750000,2,3,4,1.0,24.0,138.564,2.0,139.146,0.581502,1.0,141.07,142.086,3.52219,142.086,142.848
26,26,1,0.750000,2,3,4,1.0,25.0,143.1,2.0,143.499,0.399287,6.0,145.622,146.629,3.52882,146.629,147.385
27,27,1,0.750000,2,3,4,1.0,26.0,147.569,3.0,148.003,0.434429,1.0,150.082,151.098,3.52878,151.098,151.856
28,28,1,0.750000,2,3,4,1.0,27.0,152.036,2.0,152.556,0.520059,7.0,154.561,155.572,3.53564,155.572,156.326
29,29,3,0.750000,2,3,4,1.0,28.0,156.512,3.0,157.411,0.89892,9.0,159.029,160.045,3.53364,160.045,160.797
30,30,1,0.750000,2,3,4,1.0,29.0,160.987,3.0,161.397,0.410671,2.0,163.503,164.52,3.533,164.52,165.283
31,31,1,0.750000,2,3,4,1.0,30.0,165.467,2.0,165.901,0.433871,8.0,167.989,169.001,3.53429,169.002,169.754
32,32,1,8,2,3,4,1.0,31.0,169.936,3.0,170.355,0.418497,2.0,172.452,173.468,3.53159,173.468,181.48
33,33,3,0.750000,3,6,5,1.0,32.0,181.721,2.0,182.198,0.476906,2.0,184.236,185.253,3.53268,185.254,186.017
34,34,1,0.750000,3,6,5,1.0,33.0,186.196,3.0,186.568,0.372239,1.0,188.698,189.715,3.5192,189.715,190.471
35,35,3,0.750000,3,6,5,1.0,34.0,190.649,3.0,191.339,0.689629,7.0,193.159,194.165,3.5163,194.165,194.924
36,36,3,0.750000,3,6,5,1.0,35.0,195.103,2.0,195.826,0.722962,1.0,197.617,198.625,3.5226,198.625,199.378
37,37,3,0.750000,3,6,5,1.0,36.0,199.562,2.0,199.962,0.400258,1.0,202.07,203.078,3.51616,203.078,203.832
38,38,3,0.750000,3,6,5,1.0,37.0,204.028,2.0,204.416,0.387747,4.0,206.545,207.555,3.52695,207.555,208.319
39,39,3,0.750000,3,6,5,1.0,38.0,208.495,3.0,208.936,0.441392,8.0,211.013,212.031,3.53609,212.031,212.789
40,40,1,10,3,6,5,1.0,39.0,212.964,3.0,213.774,0.809201,1.0,215.489,216.507,3.54288,216.508,226.517
41,41,3,0.750000,2,4,6,1.0,40.0,226.735,2.0,227.285,0.549943,3.0,229.243,230.261,3.52641,230.261,231.021
42,42,2,0.750000,2,4,6,1.0,41.0,231.199,3.0,231.605,0.405813,5.0,233.705,234.721,3.52144,234.721,235.475
43,43,3,0.750000,2,4,6,1.0,42.0,235.651,3.0,236.009,0.357387,6.0,238.178,239.187,3.53523,239.187,239.945
44,44,2,0.750000,2,4,6,1.0,43.0,240.128,3.0,240.495,0.367259,5.0,242.645,243.655,3.52659,243.655,244.415
45,45,3,0.750000,2,4,6,1.0,44.0,244.607,2.0,244.983,0.37603,1.0,247.123,248.146,3.53893,248.146,248.902
46,46,3,0.750000,2,4,6,1.0,45.0,249.079,3.0,249.453,0.37425,8.0,251.59,252.607,3.52777,252.607,253.372
47,47,3,0.750000,2,4,6,1.0,46.0,253.551,3.0,254.023,0.472045,7.0,256.068,257.083,3.53168,257.083,257.843
48,48,3,8,2,4,6,1.0,47.0,258.02,2.0,258.41,0.389724,3.0,260.528,261.532,3.51157,261.532,269.536
