TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,6,2,5.000000e-01,4,1.0,0.0,4.28291,3.0,4,6.0141,high,1.73119,1.26881,6.54259,9.53319,9.54579,11.5515,7.26858,11.5519,17.5333
2,2,0,1,2,0,5.000000e-01,2,1.0,1.0,17.5544,2.0,0,18.9917,low,1.43737,1.56263,19.5296,22.8023,22.8025,24.8123,7.25794,24.8126,26.8161
3,3,1,2,4,8,5.000000e-01,0,1.0,2.0,27.1083,2.0,8,29.3168,high,2.20851,0.791493,29.8583,32.3633,32.3769,34.381,7.27273,34.3813,38.3569
4,4,0,2,2,8,5.000000e-01,2,1.0,3.0,38.6061,2.0,8,40.426,high,1.81984,1.18016,40.9682,43.8477,43.8602,45.8657,7.25959,45.866,47.8584
5,5,1,3,6,4,2,0,1.0,4.0,48.1478,2.0,4,49.6,high,1.45217,1.54783,50.1368,54.9094,54.9235,56.9196,8.77176,56.9199,62.8917
6,6,0,3,2,2,3.500000e+00,8,1.0,5.0,63.1399,3.0,8,64.7961,high,1.65617,1.34383,65.3304,71.3895,71.4024,73.4058,10.2659,73.4061,75.3955
7,7,0,2,4,4,5.000000e-01,8,1.0,6.0,75.6702,2.0,4,77.4066,low,1.7364,1.2636,77.9438,80.9244,80.9371,82.9354,7.26522,82.9357,86.9266
8,8,0,1,4,2,5.000000e-01,4,1.0,7.0,86.9471,3.0,4,88.8657,high,1.91867,1.08133,89.3839,92.1983,92.2122,94.2324,7.28531,94.2327,98.1996
9,9,1,2,4,0,5.000000e-01,2,1.0,8.0,98.4608,3.0,2,100.292,high,1.83123,1.16877,100.833,103.716,103.729,105.72,7.2588,105.72,109.71
10,10,1,1,8,4,5.000000e-01,8,1.0,9.0,109.734,3.0,8,111.568,high,1.83375,1.16625,112.103,114.983,114.997,117.006,7.27162,117.006,124.986
11,11,1,3,4,2,5.000000e-01,4,1.0,10.0,125.236,3.0,4,126.847,high,1.61142,1.38858,127.389,130.489,130.503,132.492,7.25641,132.493,136.482
12,12,0,1,8,8,3.500000e+00,4,1.0,11.0,136.498,2.0,8,138.19,high,1.6917,1.3083,138.719,144.756,144.769,146.779,10.2811,146.779,154.757
13,13,0,3,6,0,5.000000e-01,2,1.0,12.0,155.031,3.0,2,156.755,high,1.72383,1.27617,157.293,160.282,160.302,162.315,7.28424,162.316,168.293
14,14,1,2,2,4,5.000000e-01,0,1.0,13.0,168.555,2.0,4,170.233,high,1.67767,1.32233,170.764,173.816,173.83,175.837,7.28222,175.837,177.813
15,15,0,2,6,4,2,0,1.0,14.0,178.077,2.0,4,179.741,high,1.66426,1.33574,180.279,184.819,184.832,186.839,8.76225,186.839,192.829
16,16,1,3,2,0,5.000000e-01,2,1.0,15.0,193.085,3.0,2,194.753,high,1.66854,1.33146,195.286,198.34,198.354,200.373,7.28786,200.373,202.345
17,17,1,3,2,2,3.500000e+00,8,1.0,16.0,202.591,3.0,8,204.077,high,1.48669,1.51331,204.613,210.842,210.842,212.845,10.2544,212.845,214.848
18,18,0,1,4,8,2,2,1.0,17.0,214.869,2.0,8,216.771,high,1.90143,1.09857,217.304,221.625,221.638,223.642,8.77302,223.643,227.633
19,19,0,3,4,8,2,0,1.0,18.0,227.864,2.0,8,229.382,high,1.5177,1.4823,229.915,234.611,234.623,236.614,8.75056,236.615,240.612
20,20,0,2,8,0,5.000000e-01,2,1.0,19.0,240.854,3.0,2,242.426,high,1.57196,1.42804,242.953,246.112,246.124,248.124,7.26962,248.124,256.107
21,21,1,2,4,4,2,2,1.0,20.0,256.341,2.0,4,258.022,high,1.68058,1.31942,258.562,263.085,263.101,265.104,8.76252,265.104,269.092
22,22,1,3,2,8,5.000000e-01,4,1.0,21.0,269.333,2.0,8,270.882,high,1.54905,1.45095,271.422,274.586,274.6,276.604,7.27067,276.604,278.591
23,23,1,1,2,4,2,0,1.0,22.0,278.611,2.0,4,280.39,high,1.77888,1.22112,280.918,285.373,285.388,287.387,8.77563,287.387,289.364
24,24,0,1,6,8,5.000000e-01,0,1.0,23.0,289.373,2.0,8,291.065,high,1.69213,1.30787,291.607,294.628,294.645,296.648,7.27504,296.648,302.623
25,25,1,1,2,0,2,2,1.0,24.0,302.64,3.0,2,304.51,high,1.86984,1.13016,305.047,309.384,309.398,311.403,8.76309,311.403,313.39
26,26,0,3,2,8,5.000000e-01,4,1.0,25.0,313.632,2.0,8,315.186,high,1.55334,1.44666,315.721,318.885,318.898,320.903,7.27028,320.903,322.889
27,27,0,1,2,4,5.000000e-01,0,1.0,26.0,322.911,2.0,4,324.409,high,1.49837,1.50163,324.945,328.161,328.174,330.165,7.25395,330.165,332.167
28,28,0,3,2,2,2,4,1.0,27.0,332.401,3.0,4,334.301,high,1.90029,1.09971,334.836,339.145,339.158,341.149,8.74852,341.149,343.14
29,29,0,2,2,0,5.000000e-01,8,1.0,28.0,343.375,3.0,8,345.277,high,1.90147,1.09853,345.809,348.626,348.638,350.644,7.2693,350.645,352.631
30,30,0,3,2,4,5.000000e-01,0,1.0,29.0,352.866,2.0,4,354.417,high,1.55103,1.44897,354.947,358.124,358.137,360.143,7.27695,360.143,362.128
31,31,1,2,2,8,2,2,1.0,30.0,362.397,2.0,8,363.792,high,1.39426,1.60574,364.32,369.159,369.176,371.17,8.77304,371.171,373.15
32,32,1,3,4,8,3.500000e+00,0,1.0,31.0,373.385,2.0,8,374.851,high,1.46605,1.53395,375.385,381.633,381.647,383.651,10.2662,383.651,387.638
33,33,1,2,2,8,3.500000e+00,4,1.0,32.0,387.853,2.0,8,389.346,high,1.49343,1.50657,389.875,396.105,396.119,398.12,10.2669,398.12,400.109
34,34,1,1,4,8,3.500000e+00,0,1.0,33.0,400.123,2.0,8,401.756,high,1.63302,1.36698,402.28,408.388,408.403,410.407,10.284,410.408,414.382
35,35,1,1,2,2,2,4,1.0,34.0,414.397,3.0,4,416.251,high,1.85405,1.14595,416.79,421.156,421.156,423.161,8.76312,423.161,425.147
36,36,1,1,2,2,5.000000e-01,8,1.0,35.0,425.156,3.0,8,426.977,high,1.82074,1.17926,427.506,430.418,430.418,432.436,7.2793,432.436,434.407
