TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,3,4,0,5.000000e-01,4,1.0,0.0,4.26765,3.0,4,5.77743,high,1.50978,1.49022,6.31542,9.52483,9.53891,11.5588,7.29112,11.5592,15.5171
2,2,0,3,4,4,2,2,1.0,1.0,15.7475,2.0,4,17.2869,high,1.53932,1.46068,17.8146,22.5098,22.5228,24.5284,8.78089,24.5287,28.5025
3,3,1,3,2,2,5.000000e-01,0,1.0,2.0,28.7548,2.0,2,30.2308,high,1.476,1.524,30.7696,33.9934,34.0079,36.0137,7.2589,36.014,38.0189
4,4,0,1,2,8,5.000000e-01,2,1.0,3.0,38.0391,3.0,2,40.0388,low,1.99974,1.00026,40.5566,43.2922,43.3061,45.3222,7.28312,45.3225,47.2985
5,5,0,3,4,0,5.000000e-01,8,1.0,4.0,47.5581,3.0,8,48.8626,high,1.30449,1.69551,49.3816,52.8057,52.819,54.8089,7.25081,54.8093,58.815
6,6,0,1,8,8,2,4,1.0,5.0,58.8362,2.0,8,60.139,high,1.30274,1.69726,60.667,65.5975,65.6112,67.6089,8.77271,67.6092,75.5897
7,7,1,1,2,4,2,8,1.0,6.0,75.6062,3.0,8,77.3363,high,1.73012,1.26988,77.8726,82.3484,82.3635,84.3796,8.77341,84.3799,86.3553
8,8,1,3,2,8,5.000000e-01,0,1.0,7.0,86.5922,2.0,8,87.9283,high,1.33613,1.66387,88.4664,91.8485,91.8624,93.8825,7.29034,93.8828,95.8548
9,9,0,1,4,4,2,2,1.0,8.0,95.8765,2.0,4,97.286,high,1.40956,1.59044,97.8125,102.629,102.643,104.639,8.76273,104.639,108.629
10,10,0,3,2,2,5.000000e-01,8,1.0,9.0,108.885,3.0,8,110.447,high,1.56128,1.43872,110.983,114.147,114.16,116.154,7.2681,116.154,118.137
11,11,1,1,2,4,3.500000e+00,0,1.0,10.0,118.16,2.0,4,119.487,high,1.32718,1.67282,120.028,126.414,126.429,128.447,10.2866,128.447,130.419
12,12,1,3,2,8,5.000000e-01,2,1.0,11.0,130.641,2.0,8,131.881,high,1.23981,1.76019,132.419,135.893,135.907,137.927,7.28534,137.927,139.897
13,13,0,3,2,4,5.000000e-01,8,1.0,12.0,140.117,3.0,8,141.339,high,1.22126,1.77874,141.868,145.375,145.387,147.379,7.26123,147.379,149.365
14,14,1,1,6,0,3.500000e+00,2,1.0,13.0,149.385,3.0,2,150.93,high,1.54484,1.45516,151.46,157.644,157.659,159.678,10.2925,159.678,165.639
15,15,0,1,2,0,5.000000e-01,8,1.0,14.0,165.65,3.0,8,167.01,high,1.35982,1.64018,167.54,170.913,170.927,172.922,7.27189,172.922,174.902
16,16,0,2,8,2,5.000000e-01,4,1.0,15.0,175.126,3.0,4,176.801,high,1.67527,1.32473,177.332,180.38,180.393,182.399,7.27268,182.399,190.379
17,17,0,3,2,0,3.500000e+00,4,1.0,16.0,190.598,3.0,4,192.181,high,1.58288,1.41712,192.699,198.844,198.856,200.861,10.2635,200.862,202.848
18,18,1,2,4,4,2,2,1.0,17.0,203.083,3.0,2,204.774,low,1.69098,1.30902,205.301,209.839,209.853,211.856,8.77334,211.857,215.845
19,19,0,2,6,4,2,8,1.0,18.0,216.079,3.0,8,217.601,high,1.52283,1.47717,218.144,222.823,222.836,224.832,8.75294,224.832,230.832
20,20,0,1,2,4,2,0,1.0,19.0,230.848,2.0,4,232.614,high,1.76573,1.23427,233.144,237.595,237.608,239.607,8.7594,239.608,241.608
21,21,0,2,2,0,3.500000e+00,4,1.0,20.0,241.85,3.0,4,243.239,high,1.38886,1.61114,243.768,250.102,250.115,252.119,10.2683,252.119,254.106
22,22,1,1,2,4,5.000000e-01,2,1.0,21.0,254.128,3.0,2,255.766,low,1.63796,1.36204,256.294,259.377,259.391,261.411,7.28261,261.411,263.382
23,23,0,2,2,8,5.000000e-01,0,1.0,22.0,263.606,2.0,8,265.007,high,1.4011,1.5989,265.538,268.856,268.869,270.875,7.2684,270.875,272.86
24,24,1,1,8,8,2,0,1.0,23.0,272.869,2.0,8,274.215,high,1.3451,1.6549,274.752,279.618,279.633,281.635,8.76567,281.635,289.628
25,25,1,1,6,2,3.500000e+00,8,1.0,24.0,289.645,3.0,8,291.179,high,1.53415,1.46585,291.709,297.889,297.89,299.907,10.2618,299.907,305.9
26,26,1,2,4,4,5.000000e-01,8,1.0,25.0,306.116,3.0,8,307.625,high,1.50975,1.49025,308.167,311.375,311.389,313.392,7.27624,313.392,317.369
27,27,1,2,4,2,5.000000e-01,8,1.0,26.0,317.613,3.0,8,318.968,high,1.35563,1.64437,319.496,322.861,322.861,324.864,7.25166,324.865,328.869
28,28,0,3,2,0,5.000000e-01,2,1.0,27.0,329.1,3.0,2,330.544,high,1.44393,1.55607,331.076,334.346,334.359,336.352,7.25136,336.352,338.352
29,29,1,3,2,2,5.000000e-01,4,1.0,28.0,338.571,3.0,4,340.002,high,1.43142,1.56858,340.54,343.828,343.842,345.847,7.27645,345.848,347.829
30,30,0,2,6,0,2,2,1.0,29.0,348.073,3.0,2,349.393,high,1.32036,1.67964,349.926,354.811,354.824,356.829,8.75614,356.829,362.836
31,31,0,2,4,2,5.000000e-01,8,1.0,30.0,363.07,3.0,8,364.172,high,1.10208,1.89792,364.713,368.327,368.328,370.345,7.27554,370.346,374.319
32,32,1,2,4,0,5.000000e-01,8,1.0,31.0,374.562,3.0,8,376.165,high,1.60285,1.39715,376.684,379.826,379.839,381.858,7.29564,381.858,385.816
33,33,1,2,2,0,5.000000e-01,2,1.0,32.0,386.045,3.0,2,387.475,high,1.43005,1.56995,388.02,391.306,391.306,393.323,7.27889,393.324,395.295
34,34,1,3,6,8,5.000000e-01,4,1.0,33.0,395.515,2.0,8,396.899,high,1.38361,1.61639,397.419,400.768,400.783,402.779,7.26404,402.78,408.767
35,35,1,2,2,0,3.500000e+00,4,1.0,34.0,408.977,3.0,4,410.527,high,1.54975,1.45025,411.065,417.232,417.246,419.251,10.2737,419.251,421.237
36,36,0,1,4,0,2,2,1.0,35.0,421.252,3.0,2,422.553,high,1.30142,1.69858,423.082,428.001,428.015,430.032,8.78053,430.033,434.006
