TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,1,4,8,3.500000e+00,0,1.0,0.0,4.01207,3.0,0,6.62018,low,2.6081,0.391896,7.16037,12.2682,12.2685,14.2684,10.2563,14.2689,18.2532
2,2,0,3,4,8,2,0,1.0,1.0,18.2857,2.0,8,20.2756,high,1.9899,1.0101,20.8177,25.0352,25.0515,27.0665,8.78078,27.0669,31.0202
3,3,0,2,4,2,5.000000e-01,0,1.0,2.0,31.0457,2.0,2,32.5156,high,1.46981,1.53019,33.0544,36.2864,36.3024,38.3179,7.27213,38.3182,42.287
4,4,0,2,4,0,5.000000e-01,4,1.0,3.0,42.3154,2.0,0,43.6737,low,1.35826,1.64174,44.2107,47.5532,47.5534,49.5534,7.23797,49.5537,53.5538
5,5,0,1,8,8,2,2,1.0,4.0,53.5801,3.0,2,55.0471,low,1.467,1.533,55.5867,60.3202,60.3378,62.3516,8.77151,62.352,70.3369
6,6,1,2,2,4,5.000000e-01,0,1.0,5.0,70.3734,2.0,4,71.8998,high,1.52645,1.47355,72.4327,75.6187,75.6361,77.6501,7.27677,77.6505,79.6191
7,7,1,2,2,0,5.000000e-01,8,1.0,6.0,79.648,2.0,0,81.3088,low,1.66083,1.33917,81.8401,84.8853,84.8855,86.8855,7.2375,86.8858,88.8857
8,8,0,3,2,8,5.000000e-01,2,1.0,7.0,88.9276,3.0,2,91.3506,low,2.42297,0.577027,91.8874,94.1675,94.1836,96.1833,7.25572,96.1837,98.1679
9,9,0,2,4,4,2,8,1.0,8.0,98.1988,2.0,4,99.6271,low,1.42826,1.57174,100.17,104.934,104.951,106.966,8.76692,106.966,110.935
10,10,1,2,8,2,2,4,1.0,9.0,110.96,3.0,4,112.4,high,1.43975,1.56025,112.936,117.701,117.719,119.733,8.7725,119.733,127.702
11,11,0,2,2,0,2,8,1.0,10.0,127.73,2.0,0,129.936,low,2.20559,0.794413,130.47,134.469,134.469,136.469,8.73884,136.469,138.485
12,12,0,1,8,4,3.500000e+00,8,1.0,11.0,138.503,2.0,4,140.26,low,1.75711,1.24289,140.799,146.751,146.769,148.783,10.2795,148.783,156.752
13,13,1,1,2,0,3.500000e+00,8,1.0,12.0,156.764,2.0,0,158.146,low,1.38167,1.61833,158.692,165.003,165.003,167.003,10.2394,167.004,169.019
14,14,1,1,4,4,5.000000e-01,8,1.0,13.0,169.031,2.0,4,170.219,low,1.18827,1.81173,170.756,174.27,174.29,176.301,7.27051,176.302,180.27
15,15,0,3,2,2,5.000000e-01,0,1.0,14.0,180.309,2.0,2,181.859,high,1.54996,1.45004,182.398,185.552,185.569,187.584,7.27426,187.584,189.553
16,16,0,2,2,2,5.000000e-01,4,1.0,15.0,189.575,2.0,2,192.151,low,2.57603,0.423975,192.695,194.819,194.835,196.835,7.25962,196.835,198.819
17,17,1,3,2,4,3.500000e+00,2,1.0,16.0,198.859,2.0,4,200.477,high,1.61862,1.38138,201.008,207.101,207.119,209.133,10.274,209.133,211.102
18,18,1,3,2,8,5.000000e-01,4,1.0,17.0,211.134,3.0,4,212.734,low,1.60034,1.39966,213.278,216.368,216.368,218.368,7.23441,218.369,220.368
19,19,1,1,4,8,3.500000e+00,2,1.0,18.0,220.387,3.0,2,221.777,low,1.3901,1.6099,222.308,228.635,228.654,230.666,10.2799,230.667,234.636
20,20,0,1,6,4,5.000000e-01,2,1.0,19.0,234.647,3.0,2,236.281,low,1.63464,1.36536,236.836,239.886,239.904,241.918,7.27081,241.918,247.887
