Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,2,1,5.000000e-01,4
2,8,2,2,1,2,2
3,2,0,3,0,3.500000e+00,4
4,4,0,1,1,5.000000e-01,4
5,8,4,3,0,2,2
6,2,4,2,0,3.500000e+00,2
7,2,0,3,1,5.000000e-01,2
8,2,8,3,0,2,2
9,4,2,1,0,3.500000e+00,2
10,4,2,3,1,2,6
11,0,2,1,1,5.000000e-01,4
12,4,0,2,0,5.000000e-01,6
13,8,0,1,1,5.000000e-01,4
14,8,0,2,1,5.000000e-01,2
15,2,8,2,0,5.000000e-01,2
16,4,8,1,0,5.000000e-01,2
17,4,2,3,0,5.000000e-01,2
18,4,0,2,1,5.000000e-01,2
19,4,0,3,0,5.000000e-01,2
20,8,0,2,0,2,4
21,8,4,2,1,5.000000e-01,2
22,0,4,3,1,5.000000e-01,2
23,8,2,3,1,2,4
24,2,0,2,0,5.000000e-01,4
25,4,8,2,0,2,2
26,2,0,2,1,2,8
27,4,8,1,1,5.000000e-01,8
28,0,8,1,0,5.000000e-01,2
29,8,0,3,1,5.000000e-01,4
30,0,8,3,0,2,6
31,0,2,1,0,2,4
32,8,2,1,1,3.500000e+00,2
33,2,8,1,0,5.000000e-01,2
34,0,4,1,0,3.500000e+00,6
35,2,4,1,1,3.500000e+00,8
36,8,4,3,1,5.000000e-01,6
