Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,3,0,5.000000e-01,2
2,0,4,2,0,2,2
3,8,0,3,0,5.000000e-01,2
4,2,4,1,1,5.000000e-01,4
5,8,2,3,1,3.500000e+00,2
6,0,2,2,1,5.000000e-01,8
7,4,8,2,1,5.000000e-01,4
8,4,8,1,1,2,2
9,2,4,3,0,2,2
10,0,8,1,1,5.000000e-01,8
11,0,4,2,1,5.000000e-01,2
12,2,4,1,0,2,4
13,0,4,3,0,2,2
14,4,2,2,1,5.000000e-01,2
15,8,2,1,1,2,2
16,2,0,1,1,5.000000e-01,4
17,4,8,3,0,5.000000e-01,8
18,8,4,2,0,5.000000e-01,4
19,0,8,1,0,5.000000e-01,4
20,0,4,3,1,2,4
21,2,4,2,0,3.500000e+00,2
22,8,2,1,0,5.000000e-01,2
23,8,0,2,1,5.000000e-01,6
24,8,2,2,1,5.000000e-01,2
25,2,4,3,1,5.000000e-01,6
26,0,4,1,0,3.500000e+00,2
27,0,8,2,0,5.000000e-01,2
28,0,2,2,0,5.000000e-01,6
29,0,2,1,0,3.500000e+00,2
30,2,8,2,0,2,4
31,8,4,3,1,3.500000e+00,4
32,4,8,1,0,5.000000e-01,6
33,0,8,3,1,2,2
34,2,8,3,0,3.500000e+00,4
35,0,2,3,1,2,6
36,4,0,1,1,5.000000e-01,2
