TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,4,2,0.750000,1,1.0,0.0,4.01891,2.0,1.32117,5.34008,7.53036,3.51195,7.531,8.29592
2,0,2,8,2,0.750000,1,1.0,1.0,8.29868,3.0,1.02788,9.32655,11.8113,3.51299,11.8118,12.5769
3,0,3,3,2,0.750000,1,1.0,2.0,12.5794,2.0,1.2679,13.8473,16.1079,3.52887,16.1084,16.8734
4,0,4,3,2,0.750000,1,1.0,3.0,16.8761,2.0,1.2747,18.1508,20.3888,3.5131,20.3893,21.1544
5,0,5,4,2,0.750000,1,1.0,4.0,21.1569,2.0,1.03042,22.1873,24.6697,3.51317,24.6702,25.4353
6,0,6,3,2,0.750000,1,1.0,5.0,25.4378,2.0,1.36987,26.8077,28.9507,3.51325,28.9512,29.7162
7,0,7,1,2,0.750000,1,1.0,6.0,29.7188,2.0,1.02537,30.7441,33.2316,3.51322,33.2321,33.9972
8,0,8,5,2,10,1,1.0,7.0,33.9998,3.0,1.63191,35.6317,37.5126,3.51314,37.513,47.5274
9,1,9,7,1,0.750000,2,1.0,8.0,47.5317,3.0,1.24423,48.776,51.0429,3.51148,51.0433,51.8084
10,1,10,10,1,0.750000,2,1.0,9.0,51.8116,3.0,1.06767,52.8792,55.3238,3.51256,55.3242,56.0893
11,1,11,6,1,0.750000,2,1.0,10.0,56.0917,2.0,1.02407,57.1158,59.6047,3.5134,59.6052,60.3703
12,1,12,7,1,0.750000,2,1.0,11.0,60.3726,2.0,1.02997,61.4026,63.8856,3.51337,63.8861,64.6512
13,1,13,10,1,0.750000,2,1.0,12.0,64.6535,3.0,1.18631,65.8398,68.1666,3.51349,68.1671,68.9322
14,1,14,3,1,0.750000,2,1.0,13.0,68.9345,2.0,1.25899,70.1935,72.4475,3.51335,72.448,73.2131
15,1,15,7,1,0.750000,2,1.0,14.0,73.2154,3.0,1.13157,74.347,76.7285,3.51346,76.729,77.494
16,1,16,8,1,12,2,1.0,15.0,77.4963,3.0,1.33748,78.8338,81.0094,3.51352,81.01,93.0242
17,1,17,2,2,0.750000,3,1.0,16.0,93.0277,2.0,1.01844,94.0462,96.5396,3.51224,96.5401,97.3051
18,1,18,10,2,0.750000,3,1.0,17.0,97.3088,3.0,1.02417,98.333,100.82,3.51202,100.821,101.586
19,1,19,6,2,0.750000,3,1.0,18.0,101.589,2.0,1.29843,102.887,105.117,3.5289,105.118,105.883
20,1,20,8,2,0.750000,3,1.0,19.0,105.885,3.0,1.10562,106.991,109.398,3.51333,109.398,110.164
21,1,21,8,2,0.750000,3,1.0,20.0,110.166,3.0,1.0276,111.194,113.679,3.51327,113.679,114.444
22,1,22,9,2,0.750000,3,1.0,21.0,114.447,3.0,1.21726,115.664,117.96,3.5133,117.96,118.725
23,1,23,9,2,0.750000,3,1.0,22.0,118.728,3.0,1.48993,120.218,122.241,3.51328,122.241,123.006
24,1,24,9,2,8,3,1.0,23.0,123.009,3.0,1.17903,124.188,126.522,3.51332,126.522,134.537
25,0,25,3,3,0.750000,4,1.0,24.0,134.541,2.0,1.05658,135.597,138.052,3.51186,138.053,138.818
26,0,26,6,3,0.750000,4,1.0,25.0,138.82,2.0,1.29752,140.118,142.349,3.52882,142.349,143.114
