TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,9,3,0.750000,1,1.0,0.0,4.01539,3.0,1.24362,5.25901,7.52753,3.51263,7.52816,8.29311
2,1,2,10,3,0.750000,1,1.0,1.0,8.2967,3.0,1.26602,9.56271,11.8241,3.52778,11.8246,12.5897
3,1,3,8,3,0.750000,1,1.0,2.0,12.5923,3.0,1.02383,13.6161,16.105,3.51317,16.1055,16.8706
4,1,4,4,3,0.750000,1,1.0,3.0,16.8731,2.0,1.02961,17.9027,20.386,3.51328,20.3865,21.1516
5,1,5,6,3,0.750000,1,1.0,4.0,21.1542,2.0,1.01864,22.1728,24.6669,3.51309,24.6674,25.4325
6,1,6,8,3,0.750000,1,1.0,5.0,25.4352,3.0,1.02449,26.4597,28.9479,3.51306,28.9484,29.7134
7,1,7,7,3,0.750000,1,1.0,6.0,29.7159,3.0,1.03052,30.7464,33.2289,3.51341,33.2294,33.9945
8,1,8,8,3,12,1,1.0,7.0,33.9969,3.0,1.01976,35.0167,37.5098,3.51327,37.5103,49.5246
9,0,9,4,2,0.750000,2,1.0,8.0,49.5284,2.0,1.01768,50.546,53.0556,3.52758,53.0561,53.8212
10,0,10,1,2,0.750000,2,1.0,9.0,53.8237,2.0,1.02599,54.8497,57.3365,3.51321,57.337,58.1021
11,0,11,2,2,0.750000,2,1.0,10.0,58.1045,2.0,1.032,59.1365,61.6331,3.52891,61.6336,62.3987
12,0,12,4,2,0.750000,2,1.0,11.0,62.4013,2.0,1.17252,63.5738,65.9297,3.52873,65.9302,66.6952
13,0,13,7,2,0.750000,2,1.0,12.0,66.6978,3.0,1.02926,67.727,70.2106,3.51319,70.2111,70.9762
14,0,14,5,2,0.750000,2,1.0,13.0,70.9789,2.0,1.01823,71.9971,74.4916,3.51305,74.4921,75.2571
15,0,15,2,2,0.750000,2,1.0,14.0,75.2596,2.0,1.0246,76.2842,78.7725,3.51323,78.773,79.538
16,0,16,2,2,10,2,1.0,15.0,79.5406,2.0,1.03009,80.5706,83.0534,3.51321,83.0539,93.0683
17,0,17,2,3,0.750000,3,1.0,16.0,93.0722,2.0,1.02637,94.0985,96.5837,3.51188,96.5842,97.3492
18,0,18,1,3,0.750000,3,1.0,17.0,97.3518,2.0,1.16739,98.5191,100.865,3.51326,100.865,101.63
19,0,19,6,3,0.750000,3,1.0,18.0,101.633,3.0,1.02289,102.656,105.146,3.51333,105.146,105.911
20,0,20,2,3,0.750000,3,1.0,19.0,105.914,2.0,1.02888,106.942,109.427,3.5133,109.427,110.192
21,0,21,1,3,0.750000,3,1.0,20.0,110.195,2.0,1.40194,111.597,113.707,3.51324,113.708,114.473
