TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,4,4,2,2,1.0,0.0,4.293,2.0,4,6.08775,high,1.79475,1.20525,6.62857,11.0521,11.0686,13.0832,8.79021,13.0836,17.0517
2,2,1,2,8,2,5.000000e-01,0,1.0,1.0,17.2724,2.0,2,18.4311,high,1.15871,1.84129,18.9717,22.5356,22.5358,24.5511,7.27876,24.5514,32.5349
3,3,0,2,4,4,5.000000e-01,8,1.0,2.0,32.8218,2.0,4,34.1276,low,1.30581,1.69419,34.6583,38.0814,38.0949,40.0969,7.27506,40.0971,44.081
4,4,0,2,4,0,2,8,1.0,3.0,44.3339,3.0,8,46.187,high,1.85318,1.14682,46.7199,51.0961,51.0963,53.1116,8.77769,53.1118,57.0956
5,5,1,3,2,4,5.000000e-01,2,1.0,4.0,57.3775,2.0,4,58.7309,high,1.35341,1.64659,59.2658,62.6265,62.6405,64.642,7.26447,64.6423,66.6262
6,6,0,2,2,8,2,2,1.0,5.0,66.8426,3.0,2,68.3389,low,1.49633,1.50367,68.874,73.5945,73.6079,75.6099,8.76731,75.6102,77.5942
7,7,0,3,2,2,2,4,1.0,6.0,77.8715,3.0,4,79.548,high,1.67659,1.32341,80.0757,84.6249,84.6382,86.6404,8.76892,86.6407,88.6246
8,8,0,1,8,8,5.000000e-01,2,1.0,7.0,88.6634,2.0,8,90.8075,high,2.14407,0.855929,91.3407,93.9211,93.9349,95.9365,7.27315,95.9368,103.92
9,9,1,3,6,4,5.000000e-01,0,1.0,8.0,104.133,2.0,4,105.819,high,1.68587,1.31413,106.356,109.389,109.404,111.42,7.28643,111.42,117.388
10,10,1,1,2,2,5.000000e-01,0,1.0,9.0,117.404,3.0,0,119.164,low,1.76014,1.23986,119.699,122.653,122.654,124.669,7.26483,124.669,126.653
11,11,0,1,6,2,5.000000e-01,4,1.0,10.0,126.665,2.0,2,128.656,low,1.99025,1.00975,129.244,131.918,131.932,133.934,7.26833,133.934,139.918
12,12,1,1,2,4,3.500000e+00,2,1.0,11.0,139.941,3.0,2,141.499,low,1.55856,1.44144,142.041,148.198,148.214,150.229,10.289,150.23,152.198
13,13,0,2,2,0,2,2,1.0,12.0,152.465,2.0,0,153.943,low,1.47809,1.52191,154.478,159.213,159.213,161.229,8.76374,161.229,163.213
14,14,1,3,4,8,3.500000e+00,0,1.0,13.0,163.488,2.0,8,165.352,high,1.86355,1.13645,165.883,171.744,171.758,173.775,10.2862,173.775,177.743
15,15,1,1,4,2,2,8,1.0,14.0,177.767,2.0,2,179.53,low,1.7636,1.2364,180.069,184.524,184.544,186.555,8.78841,186.555,190.523
16,16,0,1,6,4,2,8,1.0,15.0,190.533,2.0,4,192.325,low,1.79174,1.20826,192.865,197.289,197.303,199.32,8.7869,199.32,205.288
17,17,0,3,2,4,3.500000e+00,0,1.0,16.0,205.561,2.0,4,207.12,high,1.5588,1.4412,207.661,213.819,213.833,215.834,10.2728,215.834,217.818
18,18,0,2,4,4,2,0,1.0,17.0,218.086,3.0,0,220.314,low,2.22811,0.771895,220.848,224.849,224.849,226.865,8.77858,226.865,230.849
19,19,0,1,2,0,5.000000e-01,4,1.0,18.0,230.87,3.0,4,232.407,high,1.53728,1.46272,232.94,236.13,236.143,238.145,7.2752,238.145,240.129
20,20,1,2,6,0,5.000000e-01,8,1.0,19.0,240.376,3.0,8,242.282,high,1.90522,1.09478,242.814,245.629,245.643,247.644,7.26792,247.645,253.628
21,21,1,3,4,2,5.000000e-01,8,1.0,20.0,253.868,2.0,2,256.143,low,2.2751,0.724898,256.673,259.128,259.142,261.143,7.27531,261.144,265.127
22,22,1,1,2,0,5.000000e-01,4,1.0,21.0,265.15,3.0,4,266.702,high,1.55226,1.44774,267.235,270.408,270.423,272.439,7.28988,272.44,274.408
23,23,0,2,2,2,2,4,1.0,22.0,274.652,3.0,4,276.16,high,1.50802,1.49198,276.687,281.408,281.421,283.423,8.77069,283.423,285.407
24,24,0,3,2,0,5.000000e-01,2,1.0,23.0,285.653,3.0,2,287.219,high,1.56585,1.43415,287.749,290.907,290.92,292.922,7.26951,292.923,294.907
25,25,0,3,2,4,5.000000e-01,8,1.0,24.0,295.146,2.0,4,296.66,low,1.5138,1.4862,297.201,300.406,300.406,302.422,7.27553,302.422,304.406
26,26,1,3,2,4,5.000000e-01,8,1.0,25.0,304.596,2.0,4,305.751,low,1.15424,1.84576,306.279,309.859,309.873,311.874,7.27769,311.874,313.858
27,27,0,1,6,0,5.000000e-01,2,1.0,26.0,313.878,3.0,2,315.342,high,1.46349,1.53651,315.871,319.139,319.153,321.155,7.27623,321.155,327.139
28,28,1,1,4,0,2,8,1.0,27.0,327.149,3.0,8,328.836,high,1.68738,1.31262,329.371,333.904,333.918,335.935,8.7859,335.935,339.903
29,29,1,2,2,8,5.000000e-01,2,1.0,28.0,340.158,2.0,8,341.88,high,1.72187,1.27813,342.417,345.418,345.433,347.45,7.29119,347.45,349.418
30,30,1,1,4,4,3.500000e+00,8,1.0,29.0,349.441,2.0,4,350.854,low,1.41305,1.58695,351.385,357.699,357.714,359.73,10.2886,359.73,363.698
31,31,0,3,2,2,5.000000e-01,8,1.0,30.0,363.94,3.0,8,365.85,high,1.9097,1.0903,366.384,369.198,369.211,371.214,7.2731,371.214,373.198
32,32,1,2,2,4,5.000000e-01,8,1.0,31.0,373.442,3.0,8,374.858,high,1.41534,1.58466,375.399,378.697,378.712,380.728,7.2862,380.729,382.697
33,33,0,1,8,8,3.500000e+00,0,1.0,32.0,382.717,2.0,8,384.982,high,2.2652,0.734804,385.523,390.978,390.991,392.993,10.276,392.993,400.977
34,34,1,3,2,2,5.000000e-01,0,1.0,33.0,401.227,3.0,0,402.864,low,1.63664,1.36336,403.397,406.477,406.477,408.492,7.2649,408.492,410.476
35,35,0,3,2,8,3.500000e+00,0,1.0,34.0,410.738,3.0,0,412.906,low,2.16767,0.83233,413.443,418.991,418.991,421.007,10.2689,421.007,422.991
36,36,1,2,4,4,5.000000e-01,0,1.0,35.0,423.27,2.0,4,424.982,high,1.71221,1.28779,425.52,428.522,428.537,430.553,7.28305,430.553,434.521
