TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.24974,2.0,5.01685,0.767103,4.0,6.77588,7.79122,3.54148,7.79148,8.55279
2,2,3,0.750000,2,4,1,1.0,1.0,8.81175,2.0,9.38707,0.57532,3.0,11.3232,12.3386,3.52684,12.3388,13.0897
3,3,3,0.750000,2,4,1,1.0,2.0,13.2788,3.0,13.6406,0.361722,9.0,15.7957,16.8112,3.53231,16.8113,17.5767
4,4,2,0.750000,2,4,1,1.0,3.0,17.7636,2.0,18.2778,0.514182,5.0,20.2827,21.298,3.53441,21.2982,22.0638
5,5,3,0.750000,2,4,1,1.0,4.0,22.2534,2.0,22.6814,0.427986,1.0,24.7699,25.7852,3.53188,25.7854,26.5507
6,6,3,0.750000,2,4,1,1.0,5.0,26.7336,2.0,27.185,0.451391,1.0,29.2555,30.2709,3.53735,30.2711,31.0212
7,7,1,0.750000,2,4,1,1.0,6.0,31.2014,2.0,32.1392,0.937841,7.0,33.7271,34.7425,3.54114,34.7427,35.5082
8,8,3,8,2,4,1,1.0,7.0,35.6954,3.0,36.3093,0.613873,8.0,38.1984,39.2138,3.51845,39.214,47.2177
9,9,3,0.750000,3,6,2,1.0,8.0,47.4448,2.0,47.8518,0.406975,4.0,49.9663,50.9817,3.53691,50.9819,51.7381
10,10,3,0.750000,3,6,2,1.0,9.0,51.9155,2.0,52.4891,0.573605,3.0,54.4274,55.4428,3.52734,55.443,56.2085
11,11,3,0.750000,3,6,2,1.0,10.0,56.3848,2.0,57.043,0.658233,3.0,58.9127,59.9281,3.54332,59.9283,60.6788
12,12,2,0.750000,3,6,2,1.0,11.0,60.863,2.0,61.3966,0.533543,5.0,63.3837,64.3991,3.53608,64.3993,65.1657
13,13,3,0.750000,3,6,2,1.0,12.0,65.3505,3.0,66.2001,0.849649,6.0,67.8551,68.8705,3.52006,68.8707,69.6361
14,14,3,0.750000,3,6,2,1.0,13.0,69.8154,3.0,70.2872,0.471765,6.0,72.3267,73.3421,3.52662,73.3422,74.1065
15,15,3,0.750000,3,6,2,1.0,14.0,74.2835,2.0,74.674,0.390466,1.0,76.7978,77.8132,3.52971,77.8134,78.5769
16,16,2,10,3,6,2,1.0,15.0,78.7553,2.0,79.1611,0.405833,5.0,81.2694,82.2848,3.52952,82.285,92.2881
17,17,1,0.750000,1,1,3,1.0,16.0,92.2966,2.0,92.8724,0.575787,6.0,94.8181,95.8335,3.53698,95.8337,96.5917
18,18,1,0.750000,1,1,3,1.0,17.0,96.5943,3.0,97.0926,0.498316,1.0,99.1143,100.13,3.53538,100.13,100.895
19,19,1,0.750000,1,1,3,1.0,18.0,100.898,3.0,101.73,0.831461,1.0,103.4,104.416,3.5175,104.416,105.182
20,20,1,0.750000,1,1,3,1.0,19.0,105.185,2.0,105.583,0.39798,6.0,107.701,108.716,3.53123,108.716,109.469
21,21,1,0.750000,1,1,3,1.0,20.0,109.472,3.0,110.07,0.598356,2.0,111.986,113.002,3.5302,113.002,113.756
22,22,2,0.750000,1,1,3,1.0,21.0,113.759,2.0,114.607,0.848281,5.0,116.263,117.278,3.51965,117.278,118.043
23,23,1,0.750000,1,1,3,1.0,22.0,118.045,2.0,118.693,0.64814,6.0,120.564,121.58,3.53434,121.58,122.346
24,24,3,8,1,1,3,1.0,23.0,122.349,3.0,123.281,0.931645,7.0,124.865,125.88,3.53096,125.88,133.889
25,25,3,0.750000,1,2,4,1.0,24.0,133.893,2.0,134.407,0.513891,4.0,136.417,137.432,3.5393,137.432,138.193
26,26,3,0.750000,1,2,4,1.0,25.0,138.195,2.0,139.01,0.81471,4.0,140.714,141.73,3.53435,141.73,142.496
27,27,3,0.750000,1,2,4,1.0,26.0,142.499,2.0,143.164,0.665103,1.0,145.013,146.029,3.52994,146.029,146.783
28,28,2,0.750000,1,2,4,1.0,27.0,146.786,2.0,147.217,0.431427,5.0,149.3,150.316,3.53008,150.316,151.07
29,29,3,0.750000,1,2,4,1.0,28.0,151.072,2.0,151.537,0.464698,2.0,153.591,154.607,3.53441,154.607,155.373
30,30,3,0.750000,1,2,4,1.0,29.0,155.376,3.0,156.041,0.664767,7.0,157.895,158.911,3.5344,158.911,159.677
31,31,3,0.750000,1,2,4,1.0,30.0,159.679,2.0,160.311,0.631715,1.0,162.193,163.209,3.52919,163.209,163.964
32,32,2,10,1,2,4,1.0,31.0,163.966,2.0,164.581,0.614912,5.0,166.471,167.486,3.51986,167.486,177.491
33,33,2,0.750000,3,6,5,1.0,32.0,177.718,3.0,178.159,0.441249,5.0,180.224,181.239,3.52132,181.239,181.995
34,34,3,0.750000,3,6,5,1.0,33.0,182.208,2.0,182.58,0.371675,2.0,184.731,185.746,3.53855,185.747,186.499
35,35,3,0.750000,3,6,5,1.0,34.0,186.684,3.0,186.983,0.298935,6.0,189.209,190.225,3.54043,190.225,190.986
36,36,3,0.750000,3,6,5,1.0,35.0,191.167,2.0,191.904,0.736981,4.0,193.695,194.71,3.54345,194.711,195.473
37,37,3,0.750000,3,6,5,1.0,36.0,195.648,2.0,196.324,0.675904,1.0,198.151,199.166,3.51818,199.166,199.926
38,38,1,0.750000,3,6,5,1.0,37.0,200.102,2.0,200.578,0.475119,6.0,202.616,203.631,3.52873,203.631,204.397
39,39,3,0.750000,3,6,5,1.0,38.0,204.572,3.0,205.582,1.00951,8.0,207.086,208.102,3.52946,208.102,208.867
40,40,3,10,3,6,5,1.0,39.0,209.045,2.0,209.518,0.47324,3.0,211.558,212.573,3.52816,212.573,222.579
41,41,3,0.750000,3,5,6,1.0,40.0,222.823,2.0,223.296,0.472636,3.0,225.325,226.341,3.51736,226.341,227.099
42,42,1,0.750000,3,5,6,1.0,41.0,227.279,3.0,228.817,1.53859,1.0,229.792,230.808,3.52902,230.808,231.569
43,43,1,0.750000,3,5,6,1.0,42.0,231.751,2.0,232.254,0.502905,7.0,234.278,235.294,3.54308,235.294,236.056
44,44,1,0.750000,3,5,6,1.0,43.0,236.232,2.0,236.991,0.758685,9.0,238.75,239.765,3.53322,239.765,240.527
45,45,1,0.750000,3,5,6,1.0,44.0,240.703,3.0,241.862,1.15824,4.0,243.231,244.247,3.54353,244.247,245.014
46,46,2,0.750000,3,5,6,1.0,45.0,245.19,3.0,246.198,1.00875,5.0,247.702,248.717,3.5274,248.717,249.467
47,47,1,0.750000,3,5,6,1.0,46.0,249.656,2.0,249.918,0.26168,8.0,252.173,253.188,3.53154,253.188,253.954
48,48,1,12,3,5,6,1.0,47.0,254.131,2.0,254.472,0.340912,7.0,256.645,257.66,3.52922,257.66,269.667
49,49,3,0.750000,2,4,7,1.0,48.0,269.897,2.0,270.435,0.53817,3.0,272.41,273.425,3.52855,273.425,274.188
50,50,3,0.750000,2,4,7,1.0,49.0,274.375,2.0,274.738,0.363501,2.0,276.878,277.893,3.51849,277.893,278.658
51,51,3,0.750000,2,4,7,1.0,50.0,278.84,2.0,279.142,0.301494,2.0,281.348,282.364,3.52308,282.364,283.128
52,52,3,0.750000,2,4,7,1.0,51.0,283.309,2.0,283.679,0.370508,3.0,285.819,286.834,3.52534,286.834,287.599
53,53,3,0.750000,2,4,7,1.0,52.0,287.78,3.0,288.233,0.452862,7.0,290.306,291.321,3.54091,291.321,292.085
54,54,2,0.750000,2,4,7,1.0,53.0,292.267,2.0,292.92,0.65346,5.0,294.793,295.808,3.5415,295.808,296.573
55,55,3,0.750000,2,4,7,1.0,54.0,296.754,3.0,297.39,0.636472,8.0,299.264,300.28,3.52587,300.28,301.043
56,56,2,12,2,4,7,1.0,55.0,301.226,2.0,301.794,0.56807,5.0,303.735,304.751,3.52492,304.751,316.756
57,57,3,0.750000,3,5,8,1.0,56.0,316.982,2.0,317.574,0.591636,4.0,319.503,320.518,3.53632,320.519,321.276
58,58,1,0.750000,3,5,8,1.0,57.0,321.451,2.0,321.994,0.542996,7.0,323.969,324.984,3.53303,324.984,325.747
59,59,2,0.750000,3,5,8,1.0,58.0,325.924,3.0,326.448,0.523606,5.0,328.44,329.455,3.53124,329.456,330.217
60,60,1,0.750000,3,5,8,1.0,59.0,330.393,2.0,331.202,0.80822,9.0,332.91,333.926,3.53243,333.926,334.687
61,61,1,0.750000,3,5,8,1.0,60.0,334.9,2.0,335.588,0.687988,7.0,337.423,338.439,3.53837,338.439,339.191
62,62,1,0.750000,3,5,8,1.0,61.0,339.371,2.0,339.992,0.62076,6.0,341.886,342.901,3.52961,342.901,343.661
63,63,1,0.750000,3,5,8,1.0,62.0,343.844,2.0,344.58,0.73589,8.0,346.366,347.382,3.53792,347.382,348.148
64,64,1,8,3,5,8,1.0,63.0,348.33,3.0,348.899,0.568666,4.0,350.836,351.852,3.52154,351.852,359.858
65,65,1,0.750000,2,3,9,1.0,64.0,360.122,3.0,361.243,1.12092,4.0,362.636,363.651,3.52912,363.651,364.412
66,66,1,0.750000,2,3,9,1.0,65.0,364.591,3.0,364.979,0.388489,1.0,367.118,368.133,3.54226,368.133,368.899
67,67,1,0.750000,2,3,9,1.0,66.0,369.079,2.0,369.783,0.704508,8.0,371.604,372.619,3.54035,372.619,373.386
