TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.26372,2.0,4.9971,0.733386,7.0,6.79126,7.80665,3.54293,7.8069,8.56637
2,2,3,0.750000,3,5,1,1.0,1.0,8.76795,2.0,9.25074,0.482789,2.0,11.291,12.3064,3.53842,12.3066,13.0701
3,3,3,0.750000,3,5,1,1.0,2.0,13.2657,2.0,13.7544,0.488741,4.0,15.7778,16.7932,3.52759,16.7934,17.5571
4,4,1,0.750000,3,5,1,1.0,3.0,17.7574,3.0,18.208,0.450616,1.0,20.2735,21.2889,3.53148,21.2891,22.0442
5,5,1,0.750000,3,5,1,1.0,4.0,22.2376,3.0,22.6951,0.457487,4.0,24.7519,25.7674,3.52976,25.7676,26.5311
6,6,1,0.750000,3,5,1,1.0,5.0,26.7243,2.0,27.2155,0.491214,8.0,29.2388,30.2542,3.52995,30.2544,31.0181
7,7,1,0.750000,3,5,1,1.0,6.0,31.2127,3.0,31.936,0.723256,1.0,33.7239,34.7393,3.52653,34.7395,35.5051
8,8,1,10,3,5,1,1.0,7.0,35.7002,3.0,36.0728,0.372578,3.0,38.2266,39.242,3.54184,39.2422,49.2498
9,9,1,0.750000,1,1,2,1.0,8.0,49.2684,2.0,50.0516,0.783258,9.0,51.7912,52.8066,3.53822,52.8068,53.5699
10,10,2,0.750000,1,1,2,1.0,9.0,53.5726,2.0,54.0705,0.497864,5.0,56.087,57.1024,3.52984,57.1026,57.8569
11,11,1,0.750000,1,1,2,1.0,10.0,57.8595,2.0,58.3243,0.46476,6.0,60.3726,61.3881,3.52852,61.3882,62.144
12,12,1,0.750000,1,1,2,1.0,11.0,62.1466,3.0,62.6446,0.498052,3.0,64.665,65.6803,3.53378,65.6805,66.4306
13,13,1,0.750000,1,1,2,1.0,12.0,66.4332,3.0,66.898,0.464794,3.0,68.9509,69.9663,3.53312,69.9665,70.7173
