TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,5,2,0.750000,1,1.0,0.0,4.01853,3.0,1.79833,5.81686,7.54576,3.52773,7.54642,8.31133
2,0,2,3,2,0.750000,1,1.0,1.0,8.31396,2.0,1.02205,9.33601,11.8267,3.51311,11.8272,12.5923
3,0,3,2,2,0.750000,1,1.0,2.0,12.5949,2.0,1.02795,13.6229,16.1076,3.51309,16.1081,16.8732
4,0,4,3,2,0.750000,1,1.0,3.0,16.8759,2.0,1.01712,17.893,20.4042,3.52874,20.4047,21.1698
5,0,5,1,2,0.750000,1,1.0,4.0,21.1724,2.0,1.05033,22.2228,24.6895,3.51749,24.69,25.4551
6,0,6,2,2,0.750000,1,1.0,5.0,25.4577,2.0,1.05931,26.517,28.9705,3.51321,28.9711,29.736
7,0,7,4,2,0.750000,1,1.0,6.0,29.7386,2.0,1.03176,30.7704,33.267,3.52879,33.2675,34.0326
8,0,8,7,2,12,1,1.0,7.0,34.0353,3.0,1.30586,35.3411,37.548,3.51311,37.5485,49.5627
9,0,9,3,1,0.750000,2,1.0,8.0,49.5658,2.0,1.12097,50.6868,53.0781,3.51264,53.0786,53.8437
10,0,10,1,1,0.750000,2,1.0,9.0,53.8461,2.0,1.02738,54.8734,57.359,3.51333,57.3595,58.1246
11,0,11,2,1,0.750000,2,1.0,10.0,58.1269,2.0,1.03348,59.1604,61.6556,3.52904,61.6561,62.4212
12,0,12,7,1,0.750000,2,1.0,11.0,62.4235,3.0,1.02362,63.4471,65.9365,3.51343,65.937,66.7021
13,0,13,5,1,0.750000,2,1.0,12.0,66.7044,2.0,1.09657,67.801,70.2331,3.52905,70.2336,70.9987
14,0,14,2,1,0.750000,2,1.0,13.0,71.001,2.0,1.01988,72.0209,74.514,3.51346,74.5146,75.2796
15,0,15,2,1,0.750000,2,1.0,14.0,75.282,2.0,1.02558,76.3076,78.7949,3.51332,78.7954,79.5605
16,0,16,4,1,12,2,1.0,15.0,79.5629,2.0,1.03177,80.5947,83.0915,3.52896,83.092,95.1062
17,0,17,3,3,0.750000,3,1.0,16.0,95.1104,2.0,1.0301,96.1405,98.6357,3.52567,98.6362,99.4013
18,0,18,3,3,0.750000,3,1.0,17.0,99.4053,2.0,1.0222,100.427,102.917,3.51177,102.917,103.682
19,0,19,6,3,0.750000,3,1.0,18.0,103.685,3.0,1.6464,105.332,107.198,3.51261,107.198,107.963
20,0,20,2,3,0.750000,3,1.0,19.0,107.966,2.0,1.01845,108.985,111.479,3.51288,111.479,112.244
21,0,21,3,3,0.750000,3,1.0,20.0,112.247,2.0,1.0244,113.271,115.76,3.51287,115.76,116.525
22,0,22,2,3,0.750000,3,1.0,21.0,116.528,2.0,1.03018,117.558,120.056,3.5285,120.057,120.822
23,0,23,9,3,0.750000,3,1.0,22.0,120.825,3.0,1.15415,121.979,124.337,3.51286,124.338,125.103
24,0,24,2,3,12,3,1.0,23.0,125.105,2.0,1.02608,126.131,128.618,3.51297,128.618,140.633
25,0,25,6,1,0.750000,4,1.0,24.0,140.636,3.0,1.29265,141.928,144.148,3.51262,144.149,144.914
26,0,26,3,1,0.750000,4,1.0,25.0,144.916,2.0,1.03238,145.948,148.445,3.52899,148.445,149.21
27,0,27,8,1,0.750000,4,1.0,26.0,149.213,3.0,1.20619,150.419,152.726,3.5134,152.726,153.491
28,0,28,3,1,0.750000,4,1.0,27.0,153.493,2.0,1.02845,154.522,157.006,3.51349,157.007,157.772
29,0,29,3,1,0.750000,4,1.0,28.0,157.774,2.0,1.03466,158.809,161.287,3.51335,161.288,162.053
30,0,30,1,1,0.750000,4,1.0,29.0,162.055,2.0,1.02342,163.079,165.568,3.51352,165.569,166.334
31,0,31,2,1,0.750000,4,1.0,30.0,166.336,2.0,1.02958,167.366,169.849,3.51341,169.85,170.615
32,0,32,3,1,10,4,1.0,31.0,170.618,2.0,1.0179,171.636,174.146,3.5282,174.146,184.161
33,1,33,8,1,0.750000,5,1.0,32.0,184.163,3.0,1.33461,185.498,187.676,3.5134,187.677,188.442
34,1,34,9,1,0.750000,5,1.0,33.0,188.444,3.0,1.22361,189.668,191.957,3.5133,191.958,192.723
35,1,35,3,1,0.750000,5,1.0,34.0,192.725,2.0,1.02917,193.754,196.238,3.51339,196.238,197.003
36,1,36,9,1,0.750000,5,1.0,35.0,197.006,3.0,1.03524,198.041,200.519,3.51338,200.519,201.284
37,1,37,8,1,0.750000,5,1.0,36.0,201.287,3.0,1.02422,202.311,204.8,3.51341,204.8,205.565
38,1,38,10,1,0.750000,5,1.0,37.0,205.568,3.0,1.03019,206.598,209.081,3.51341,209.081,209.846
39,1,39,7,1,0.750000,5,1.0,38.0,209.849,3.0,1.8037,211.652,213.362,3.51344,213.362,214.127
40,1,40,5,1,8,5,1.0,39.0,214.13,2.0,1.02534,215.155,217.643,3.51337,217.643,225.658
41,0,41,10,2,0.750000,6,1.0,40.0,225.662,3.0,1.47006,227.132,229.189,3.52736,229.189,229.954
42,0,42,4,2,0.750000,6,1.0,41.0,229.958,2.0,1.0267,230.985,233.47,3.51211,233.47,234.235
43,0,43,1,2,0.750000,6,1.0,42.0,234.238,2.0,1.01711,235.255,237.766,3.52887,237.767,238.532
44,0,44,4,2,0.750000,6,1.0,43.0,238.534,2.0,1.02399,239.558,242.047,3.51302,242.048,242.813
45,0,45,3,2,0.750000,6,1.0,44.0,242.815,2.0,1.02979,243.845,246.328,3.51305,246.329,247.094
46,0,46,2,2,0.750000,6,1.0,45.0,247.096,2.0,1.0193,248.116,250.609,3.51305,250.609,251.375
47,0,47,1,2,0.750000,6,1.0,46.0,251.377,2.0,1.02496,252.402,254.89,3.51302,254.89,255.655
48,0,48,5,2,10,6,1.0,47.0,255.658,2.0,1.06472,256.723,259.186,3.52879,259.187,269.201
49,1,49,10,3,0.750000,7,1.0,48.0,269.206,3.0,1.52841,270.734,272.717,3.51134,272.717,273.482
50,1,50,6,3,0.750000,7,1.0,49.0,273.486,3.0,2.00174,275.488,277.013,3.52724,277.014,277.779
51,1,51,8,3,0.750000,7,1.0,50.0,277.782,3.0,1.02544,278.807,281.294,3.51276,281.295,282.06
52,1,52,3,3,0.750000,7,1.0,51.0,282.063,2.0,1.03164,283.094,285.591,3.52859,285.591,286.356
53,1,53,10,3,0.750000,7,1.0,52.0,286.359,3.0,1.02181,287.381,289.872,3.51294,289.872,290.637
