TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,1,1,1.0,0.0,4.0239,2.0,5.84527,1.82137,4.0,6.54646,7.56181,3.53791,7.56205,8.31368
2,2,1,0.750000,1,1,1,1.0,1.0,8.31635,2.0,10.1321,1.81576,7.0,10.8214,11.8368,3.52041,11.8369,12.6005
3,3,1,0.750000,1,1,1,1.0,2.0,12.6031,3.0,14.5857,1.98261,3.0,15.121,16.1364,3.53334,16.1366,16.8873
4,4,3,0.750000,1,1,1,1.0,3.0,16.8898,2.0,18.3556,1.46579,1.0,19.4075,20.4229,3.53302,20.4231,21.174
5,5,1,0.750000,1,1,1,1.0,4.0,21.1766,3.0,21.9084,0.73174,3.0,23.6921,24.7074,3.5308,24.7076,25.4611
6,6,1,0.750000,1,1,1,1.0,5.0,25.4637,2.0,25.9448,0.481144,7.0,27.9778,28.9932,3.52955,28.9934,29.7479
7,7,1,0.750000,1,1,1,1.0,6.0,29.7505,2.0,30.1986,0.448039,7.0,32.2713,33.2866,3.53608,33.2868,34.0515
8,8,1,8,1,1,1,1.0,7.0,34.054,3.0,34.4355,0.381487,3.0,36.5709,37.5863,3.53232,37.5865,45.5941
9,9,3,0.750000,1,2,2,1.0,8.0,45.5978,3.0,47.0292,1.4314,6.0,48.1069,49.1223,3.52456,49.1225,49.8811
10,10,3,0.750000,1,2,2,1.0,9.0,49.8837,3.0,50.632,0.748288,6.0,52.4033,53.4187,3.53493,53.4189,54.1845
11,11,2,0.750000,1,2,2,1.0,10.0,54.1871,3.0,54.6353,0.448234,5.0,56.7048,57.7202,3.5331,57.7204,58.4714
12,12,1,0.750000,1,2,2,1.0,11.0,58.474,3.0,59.0555,0.581536,3.0,60.9888,62.0042,3.53025,62.0045,62.7582
13,13,3,0.750000,1,2,2,1.0,12.0,62.7609,3.0,62.959,0.198082,9.0,65.2741,66.2895,3.52862,66.2897,67.0452
14,14,3,0.750000,1,2,2,1.0,13.0,67.0478,3.0,67.6127,0.564822,8.0,69.5686,70.584,3.53616,70.5842,71.3486
15,15,3,0.750000,1,2,2,1.0,14.0,71.3512,3.0,71.7825,0.431307,7.0,73.8682,74.8836,3.53241,74.8838,75.6354
16,16,3,12,1,2,2,1.0,15.0,75.638,2.0,76.4531,0.815132,2.0,78.1391,79.1545,3.5165,79.1547,91.165
17,17,1,0.750000,2,3,3,1.0,16.0,91.3888,2.0,92.1829,0.794091,6.0,93.9091,94.9245,3.5357,94.9247,95.6852
18,18,1,0.750000,2,3,3,1.0,17.0,95.8972,2.0,96.4362,0.53895,7.0,98.4043,99.4197,3.52241,99.4198,100.172
19,19,1,0.750000,2,3,3,1.0,18.0,100.351,3.0,100.907,0.555648,1.0,102.86,103.876,3.52457,103.876,104.627
20,20,3,0.750000,2,3,3,1.0,19.0,104.811,3.0,105.961,1.15001,7.0,107.33,108.346,3.53488,108.346,109.096
21,21,1,0.750000,2,3,3,1.0,20.0,109.282,3.0,109.781,0.498502,2.0,111.803,112.818,3.53611,112.819,113.583
22,22,1,0.750000,2,3,3,1.0,21.0,113.765,3.0,114.268,0.503013,1.0,116.274,117.29,3.52489,117.29,118.054
23,23,3,0.750000,2,3,3,1.0,22.0,118.231,2.0,118.721,0.490632,4.0,120.745,121.76,3.52943,121.76,122.524
24,24,1,10,2,3,3,1.0,23.0,122.712,2.0,123.258,0.546621,7.0,125.232,126.247,3.53553,126.247,136.252
25,25,1,0.750000,1,1,4,1.0,24.0,136.261,2.0,137.47,1.20919,9.0,138.765,139.781,3.51982,139.781,140.539
26,26,1,0.750000,1,1,4,1.0,25.0,140.542,2.0,141.106,0.564707,8.0,143.071,144.087,3.54488,144.087,144.842
27,27,3,0.750000,1,1,4,1.0,26.0,144.845,2.0,145.327,0.481587,3.0,147.364,148.379,3.53406,148.379,149.146
28,28,1,0.750000,1,1,4,1.0,27.0,149.149,2.0,149.547,0.39808,7.0,151.663,152.678,3.52968,152.678,153.433
29,29,1,0.750000,1,1,4,1.0,28.0,153.436,3.0,153.95,0.514188,4.0,155.949,156.964,3.52805,156.964,157.72
30,30,1,0.750000,1,1,4,1.0,29.0,157.722,3.0,158.287,0.564774,3.0,160.241,161.256,3.53394,161.256,162.007
31,31,3,0.750000,1,1,4,1.0,30.0,162.01,3.0,162.457,0.447553,7.0,164.527,165.542,3.53247,165.542,166.293
32,32,1,8,1,1,4,1.0,31.0,166.296,3.0,166.794,0.49817,4.0,168.813,169.828,3.53204,169.828,177.836
33,33,3,0.750000,2,3,5,1.0,32.0,178.064,2.0,178.921,0.856812,1.0,180.582,181.597,3.53367,181.598,182.356
34,34,1,0.750000,2,3,5,1.0,33.0,182.569,2.0,183.007,0.438063,9.0,185.094,186.11,3.54029,186.11,186.86
35,35,1,0.750000,2,3,5,1.0,34.0,187.04,2.0,187.478,0.437418,6.0,189.566,190.581,3.54117,190.581,191.347
36,36,1,0.750000,2,3,5,1.0,35.0,191.523,2.0,192.065,0.541808,6.0,194.037,195.053,3.5297,195.053,195.818
37,37,1,0.750000,2,3,5,1.0,36.0,195.994,2.0,196.435,0.440875,8.0,198.509,199.524,3.53027,199.525,200.288
38,38,1,0.750000,2,3,5,1.0,37.0,200.467,3.0,200.922,0.45547,2.0,202.996,204.011,3.54426,204.011,204.775
39,39,1,0.750000,2,3,5,1.0,38.0,204.956,3.0,205.643,0.686852,1.0,207.483,208.498,3.54227,208.498,209.262
40,40,3,12,2,3,5,1.0,39.0,209.448,3.0,210.029,0.581022,7.0,211.954,212.97,3.52125,212.97,224.975
41,41,1,0.750000,3,5,6,1.0,40.0,225.2,2.0,226.026,0.825726,7.0,227.721,228.736,3.53549,228.736,229.495
42,42,1,0.750000,3,5,6,1.0,41.0,229.67,2.0,230.179,0.509476,8.0,232.187,233.203,3.53263,233.203,233.966
43,43,1,0.750000,3,5,6,1.0,42.0,234.138,3.0,234.65,0.511359,4.0,236.659,237.674,3.53587,237.675,238.436
44,44,1,0.750000,3,5,6,1.0,43.0,238.608,3.0,239.154,0.545165,4.0,241.129,242.145,3.53619,242.145,242.906
45,45,2,0.750000,3,5,6,1.0,44.0,243.079,2.0,243.457,0.378465,5.0,245.593,246.608,3.52959,246.608,247.36
46,46,1,0.750000,3,5,6,1.0,45.0,247.54,2.0,248.228,0.687795,9.0,250.065,251.081,3.54092,251.081,251.847
47,47,3,0.750000,3,5,6,1.0,46.0,252.029,2.0,252.464,0.435589,2.0,254.551,255.567,3.53792,255.567,256.317
48,48,1,12,3,5,6,1.0,47.0,256.549,2.0,257.035,0.48607,8.0,259.07,260.085,3.5365,260.085,272.097
49,49,3,0.750000,1,2,7,1.0,48.0,272.105,3.0,273.231,1.126,6.0,274.634,275.649,3.54361,275.649,276.4
50,50,2,0.750000,1,2,7,1.0,49.0,276.403,3.0,276.868,0.464628,5.0,278.923,279.938,3.53495,279.938,280.704
51,51,3,0.750000,1,2,7,1.0,50.0,280.707,3.0,281.238,0.531454,9.0,283.222,284.238,3.53098,284.238,284.991
52,52,2,0.750000,1,2,7,1.0,51.0,284.993,3.0,285.475,0.481312,5.0,287.508,288.523,3.5295,288.523,289.277
53,53,3,0.750000,1,2,7,1.0,52.0,289.279,3.0,290.079,0.799574,9.0,291.809,292.824,3.54531,292.825,293.581
54,54,3,0.750000,1,2,7,1.0,53.0,293.584,2.0,294.099,0.514883,4.0,296.103,297.118,3.53419,297.118,297.885
55,55,3,0.750000,1,2,7,1.0,54.0,297.887,2.0,298.419,0.53158,3.0,300.403,301.418,3.53086,301.418,302.171
56,56,3,10,1,2,7,1.0,55.0,302.174,2.0,302.689,0.514667,4.0,304.689,305.705,3.53042,305.705,315.716
57,57,3,0.750000,3,6,8,1.0,56.0,315.929,2.0,316.851,0.921518,3.0,318.45,319.465,3.53622,319.465,320.22
58,58,3,0.750000,3,6,8,1.0,57.0,320.421,2.0,321.021,0.600043,3.0,322.94,323.955,3.53429,323.955,324.707
59,59,3,0.750000,3,6,8,1.0,58.0,324.881,2.0,325.324,0.443248,3.0,327.395,328.411,3.52978,328.411,329.177
60,60,1,0.750000,3,6,8,1.0,59.0,329.35,2.0,329.778,0.427561,8.0,331.867,332.882,3.53204,332.882,333.647
61,61,3,0.750000,3,6,8,1.0,60.0,333.825,2.0,334.448,0.623604,3.0,336.337,337.353,3.52793,337.353,338.118
62,62,3,0.750000,3,6,8,1.0,61.0,338.299,3.0,338.802,0.502146,8.0,340.824,341.84,3.54044,341.84,342.605
63,63,3,0.750000,3,6,8,1.0,62.0,342.776,3.0,343.272,0.496311,6.0,345.296,346.311,3.53535,346.312,347.075
64,64,1,8,3,6,8,1.0,63.0,347.246,3.0,348.009,0.763044,2.0,349.768,350.783,3.53674,350.783,358.785
65,65,3,0.750000,2,4,9,1.0,64.0,359.012,3.0,359.886,0.874025,9.0,361.535,362.55,3.53818,362.55,363.305
66,66,3,0.750000,2,4,9,1.0,65.0,363.481,3.0,363.922,0.441228,6.0,365.994,367.009,3.52802,367.009,367.775
67,67,2,0.750000,2,4,9,1.0,66.0,368.005,3.0,368.61,0.604455,5.0,370.528,371.543,3.53802,371.544,372.296
68,68,3,0.750000,2,4,9,1.0,67.0,372.478,3.0,373.097,0.618265,6.0,374.999,376.015,3.53634,376.015,376.766
69,69,3,0.750000,2,4,9,1.0,68.0,376.964,2.0,377.55,0.586021,1.0,379.471,380.487,3.52256,380.487,381.253
70,70,3,0.750000,2,4,9,1.0,69.0,381.428,2.0,381.937,0.508543,4.0,383.941,384.956,3.52767,384.956,385.707
71,71,3,0.750000,2,4,9,1.0,70.0,385.882,2.0,386.308,0.425207,3.0,388.398,389.413,3.53075,389.413,390.177
72,72,1,10,2,4,9,1.0,71.0,390.35,3.0,390.828,0.477887,1.0,392.868,393.884,3.53347,393.884,403.888
