TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,2,5.000000e-01,4,1.0,0.0,4.30557,2.0,2,6.38631,low,2.08074,0.919262,6.92942,9.56666,9.58622,11.5981,7.29257,11.5986,13.5671
2,2,1,1,4,8,2,0,1.0,1.0,13.5998,3.0,0,15.2619,low,1.66211,1.33789,15.8039,20.3491,20.3492,22.3649,8.76508,22.3652,26.3497
3,3,0,3,6,4,2,2,1.0,2.0,26.636,2.0,4,28.8506,high,2.21462,0.785384,29.384,33.3817,33.3993,35.4131,8.77709,35.4135,41.3982
4,4,1,2,2,8,2,2,1.0,3.0,41.692,2.0,8,44.255,high,2.563,0.437003,44.7919,48.4458,48.4659,50.4771,8.78512,50.4775,52.4462
5,5,0,2,2,2,5.000000e-01,8,1.0,4.0,52.6848,2.0,2,54.2799,low,1.59512,1.40488,54.8239,57.9468,57.965,59.9782,7.29334,59.9785,61.9471
6,6,0,1,2,0,5.000000e-01,2,1.0,5.0,61.98,2.0,0,63.589,low,1.60897,1.39103,64.1214,67.2447,67.2449,69.2605,7.28052,69.2609,71.2451
7,7,1,3,2,2,5.000000e-01,4,1.0,6.0,71.4868,2.0,2,73.4474,low,1.96056,1.03944,73.9835,76.7457,76.7642,78.7771,7.29032,78.7775,80.746
8,8,0,2,4,8,5.000000e-01,4,1.0,7.0,80.9767,3.0,4,82.2736,low,1.29691,1.70309,82.8119,86.2311,86.2492,88.2626,7.28583,88.2629,92.2317
9,9,1,3,2,0,3.500000e+00,4,1.0,8.0,92.5144,3.0,4,94.3802,high,1.86581,1.13419,94.9217,100.764,100.784,102.795,10.2808,102.796,104.764
10,10,1,1,8,4,3.500000e+00,2,1.0,9.0,104.805,3.0,2,106.32,low,1.51552,1.48448,106.86,113.062,113.082,115.094,10.2887,115.094,123.063
11,11,0,1,6,4,2,8,1.0,10.0,123.077,3.0,8,125.189,high,2.11186,0.888143,125.723,129.814,129.832,131.845,8.76859,131.846,137.83
12,12,0,3,2,8,5.000000e-01,4,1.0,11.0,138.111,2.0,8,140.276,high,2.16459,0.835407,140.818,143.347,143.364,145.378,7.26639,145.378,147.363
13,13,1,1,4,2,3.500000e+00,0,1.0,12.0,147.397,2.0,2,149.535,high,2.13812,0.861883,150.068,155.66,155.681,157.692,10.2945,157.692,161.661
14,14,1,2,2,0,5.000000e-01,4,1.0,13.0,161.913,3.0,4,163.274,high,1.36097,1.63903,163.82,167.162,167.191,169.193,7.27943,169.193,171.178
15,15,0,3,4,4,2,0,1.0,14.0,171.425,2.0,4,173.282,high,1.85677,1.14323,173.821,178.178,178.196,180.21,8.78462,180.21,184.179
16,16,0,3,2,8,5.000000e-01,2,1.0,15.0,184.477,3.0,2,187.271,low,2.79413,0.205866,187.807,189.726,189.727,191.742,7.26582,191.743,193.727
17,17,1,2,8,8,5.000000e-01,4,1.0,16.0,193.962,3.0,4,195.481,low,1.51922,1.48078,196.027,199.212,199.232,201.243,7.28181,201.244,209.213
18,18,0,3,2,2,2,0,1.0,17.0,209.507,3.0,0,210.851,low,1.34423,1.65577,211.388,216.261,216.261,218.276,8.76923,218.277,220.261
19,19,1,2,6,0,3.500000e+00,2,1.0,18.0,220.508,3.0,2,222.691,high,2.18363,0.816366,223.233,228.762,228.762,230.778,10.2699,230.778,236.763
20,20,0,3,4,8,2,0,1.0,19.0,237.042,2.0,8,239.311,high,2.26943,0.730571,239.844,243.795,243.813,245.826,8.78424,245.827,249.795
21,21,1,3,4,4,5.000000e-01,8,1.0,20.0,250.087,3.0,8,251.218,high,1.13122,1.86878,251.751,255.343,255.362,257.374,7.28724,257.375,261.343
22,22,1,3,2,8,5.000000e-01,2,1.0,21.0,261.63,3.0,2,263.242,low,1.61221,1.38779,263.784,266.891,266.891,268.907,7.277,268.907,270.892
23,23,1,2,4,4,5.000000e-01,2,1.0,22.0,271.139,3.0,2,272.617,low,1.47846,1.52154,273.16,276.392,276.413,278.423,7.28452,278.424,282.393
24,24,0,1,2,4,5.000000e-01,0,1.0,23.0,282.416,3.0,0,283.775,low,1.35865,1.64135,284.32,287.674,287.675,289.69,7.27405,289.691,291.675
25,25,1,2,4,8,2,0,1.0,24.0,291.911,2.0,8,294.099,high,2.18821,0.811795,294.646,298.66,298.66,300.676,8.76463,300.676,304.66
26,26,0,1,4,2,5.000000e-01,4,1.0,25.0,304.694,2.0,2,306.406,low,1.71226,1.28774,306.944,309.958,309.977,311.99,7.29544,311.99,315.959
27,27,1,1,2,4,5.000000e-01,8,1.0,26.0,315.979,2.0,4,317.514,low,1.53417,1.46583,318.055,321.225,321.246,323.256,7.27695,323.257,325.241
28,28,0,1,2,2,5.000000e-01,8,1.0,27.0,325.254,2.0,2,327.023,low,1.76804,1.23196,327.556,330.491,330.51,332.523,7.26841,332.523,334.508
29,29,1,1,8,2,5.000000e-01,8,1.0,28.0,334.511,2.0,2,336.615,low,2.10331,0.896693,337.151,339.758,339.779,341.789,7.27815,341.79,349.775
30,30,1,3,2,2,5.000000e-01,0,1.0,29.0,350.037,2.0,2,351.852,high,1.81502,1.18498,352.387,355.275,355.294,357.307,7.26976,357.307,359.291
31,31,0,1,2,8,2,0,1.0,30.0,359.317,999.0,999,362.327,999,0.0,0.0,362.347,366.073,999.0,999.0,639.683,368.105,370.074
32,32,0,2,6,8,2,0,1.0,31.0,370.299,3.0,0,372.535,low,2.23611,0.763886,373.08,377.043,377.043,379.044,8.74493,379.044,385.06
33,33,0,2,2,0,5.000000e-01,2,1.0,32.0,385.334,3.0,2,387.156,high,1.82265,1.17735,387.704,390.592,390.61,392.623,7.28926,392.623,394.592
34,34,0,2,4,0,3.500000e+00,4,1.0,33.0,394.815,3.0,4,396.498,high,1.6836,1.3164,397.032,403.077,403.078,405.093,10.2784,405.094,409.078
35,35,1,3,2,8,5.000000e-01,0,1.0,34.0,409.357,2.0,8,411.004,high,1.6463,1.3537,411.549,414.61,414.628,416.641,7.28403,416.642,418.594
36,36,1,1,6,0,3.500000e+00,4,1.0,35.0,418.626,2.0,0,420.846,low,2.21914,0.780858,421.378,426.877,426.877,428.893,10.2661,428.893,434.878
