TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,2,2,8,1.0,0.0,4.02929,2.0,2,6.27566,low,2.24637,0.753633,6.80831,10.7742,10.7955,12.8058,8.7765,12.8063,14.7904
2,2,1,3,2,8,5.000000e-01,2,1.0,1.0,15.0659,2.0,8,17.1162,high,2.05032,0.949677,17.6529,20.3066,20.3257,22.3381,7.27216,22.3384,24.3227
3,3,1,1,2,4,5.000000e-01,0,1.0,2.0,24.357,3.0,0,26.5425,low,2.18559,0.814414,27.0752,29.6201,29.6203,31.6359,7.27894,31.6362,33.6204
4,4,0,2,6,4,3.500000e+00,2,1.0,3.0,33.8528,3.0,2,35.4014,low,1.54859,1.45141,35.9359,42.1058,42.1242,44.1372,10.2844,44.1376,50.1066
5,5,0,2,2,2,5.000000e-01,0,1.0,4.0,50.383,2.0,2,52.404,high,2.02096,0.979041,52.9378,55.6385,55.6387,57.6542,7.27115,57.6545,59.6389
6,6,1,3,4,0,2,4,1.0,5.0,59.8757,3.0,4,61.8964,high,2.02074,0.979258,62.4398,66.6396,66.6595,68.671,8.79528,68.6713,72.6247
7,7,0,1,4,0,5.000000e-01,2,1.0,6.0,72.6483,2.0,0,74.6693,low,2.02101,0.978989,75.2052,77.9065,77.9067,79.9223,7.27402,79.9227,83.9071
8,8,0,3,4,2,2,8,1.0,7.0,84.1417,3.0,8,85.5104,high,1.36873,1.63127,86.0504,90.8766,90.8937,92.9081,8.76636,92.9084,96.8927
9,9,0,1,6,4,5.000000e-01,0,1.0,8.0,96.9262,3.0,0,98.4495,low,1.52332,1.47668,98.9903,102.19,102.19,104.206,7.27996,104.206,110.176
10,10,0,1,2,2,2,4,1.0,9.0,110.198,2.0,2,112.005,low,1.80736,1.19264,112.538,116.942,116.961,118.973,8.77568,118.974,120.958
11,11,1,2,2,4,3.500000e+00,0,1.0,10.0,121.226,3.0,0,123.795,low,2.56915,0.430846,124.336,129.474,129.475,131.475,10.2484,131.475,133.475
12,12,0,3,4,0,5.000000e-01,2,1.0,11.0,133.763,3.0,2,135.819,high,2.05627,0.943728,136.352,139.022,139.04,141.054,7.29122,141.054,145.023
13,13,1,3,6,2,2,0,1.0,12.0,145.3,2.0,2,146.893,high,1.59332,1.40668,147.432,152.055,152.074,154.086,8.78637,154.087,160.056
14,14,0,2,4,8,5.000000e-01,0,1.0,13.0,160.324,3.0,0,162.38,low,2.05602,0.943982,162.92,165.588,165.588,167.604,7.27932,167.604,171.588
15,15,1,2,2,4,5.000000e-01,2,1.0,14.0,171.861,3.0,2,173.588,low,1.72656,1.27344,174.122,177.12,177.141,179.152,7.29036,179.152,181.105
16,16,0,3,8,2,5.000000e-01,4,1.0,15.0,181.342,3.0,4,182.947,high,1.60422,1.39578,183.482,186.606,186.622,188.637,7.29453,188.637,196.607
17,17,1,3,6,8,5.000000e-01,0,1.0,16.0,196.865,2.0,8,198.534,high,1.66925,1.33075,199.078,202.123,202.143,204.154,7.2891,204.155,210.124
18,18,0,3,2,0,3.500000e+00,8,1.0,17.0,210.39,3.0,8,211.823,high,1.43276,1.56724,212.361,218.64,218.657,220.672,10.2815,220.672,222.641
19,19,0,2,4,4,3.500000e+00,8,1.0,18.0,222.909,2.0,4,224.78,low,1.87033,1.12967,225.315,231.173,231.191,233.204,10.2951,233.205,237.173
20,20,1,2,4,2,5.000000e-01,0,1.0,19.0,237.434,2.0,2,240.083,high,2.64894,0.351064,240.631,242.689,242.71,244.721,7.28665,244.721,248.69
21,21,0,3,4,4,5.000000e-01,8,1.0,20.0,248.968,3.0,8,250.308,high,1.34027,1.65973,250.849,254.222,254.239,256.254,7.28543,256.254,260.223
22,22,1,1,4,0,2,8,1.0,21.0,260.247,3.0,8,262.298,high,2.05106,0.948939,262.834,267.005,267.025,269.036,8.78905,269.037,273.005
23,23,0,2,8,0,5.000000e-01,4,1.0,22.0,273.235,3.0,4,274.655,high,1.41982,1.58018,275.195,278.49,278.508,280.522,7.28688,280.522,288.491
24,24,1,1,2,4,3.500000e+00,2,1.0,23.0,288.525,2.0,4,290.275,high,1.75031,1.24969,290.822,296.789,296.81,298.821,10.2956,298.821,300.789
