TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,2,2,2,8,1.0,0.0,4.32836,3.0,8,7.05211,high,2.72375,0.276248,7.58567,11.0682,11.0928,13.0996,8.77127,13.1001,15.0842
2,2,0,1,2,8,3.500000e+00,0,1.0,1.0,15.1249,2.0,8,17.7771,high,2.65224,0.347765,18.3212,23.3662,23.3904,25.3977,10.2728,25.3981,27.3823
3,3,1,3,4,2,5.000000e-01,8,1.0,2.0,27.7606,3.0,8,29.7344,high,1.97378,1.02622,30.2836,33.0079,33.0336,35.0394,7.27872,35.0399,39.0241
4,4,1,2,2,8,5.000000e-01,4,1.0,3.0,39.3299,2.0,8,41.4576,high,2.12779,0.872209,41.9959,44.5874,44.6082,46.6187,7.28886,46.6191,48.5878
5,5,1,2,4,0,5.000000e-01,8,1.0,4.0,48.8419,3.0,8,50.6501,high,1.80816,1.19184,51.1844,54.104,54.1042,56.1197,7.27776,56.12,60.1045
6,6,1,1,6,8,5.000000e-01,4,1.0,5.0,60.1384,3.0,4,62.2233,low,2.08494,0.915059,62.7645,65.402,65.4224,67.4336,7.29523,67.434,73.4029
7,7,1,2,2,4,5.000000e-01,0,1.0,6.0,73.7043,2.0,4,75.3464,high,1.6421,1.3579,75.8895,78.9503,78.9702,80.9819,7.27761,80.9822,82.9664
8,8,0,3,2,4,5.000000e-01,8,1.0,7.0,83.2544,3.0,8,85.2379,high,1.98353,1.01647,85.7825,88.5139,88.5306,90.5455,7.29113,90.5459,92.5142
9,9,0,3,4,0,2,8,1.0,8.0,92.7575,3.0,8,94.6639,high,1.90647,1.09353,95.2039,99.5163,99.5165,101.532,8.7748,101.533,105.517
10,10,1,1,2,2,5.000000e-01,8,1.0,9.0,105.541,3.0,8,107.353,high,1.81222,1.18778,107.894,110.799,110.826,112.83,7.28925,112.831,114.799
11,11,1,3,4,4,2,8,1.0,10.0,115.06,3.0,8,117.495,high,2.43501,0.56499,118.036,121.816,121.835,123.847,8.78743,123.847,127.816
12,12,1,3,2,8,2,0,1.0,11.0,128.067,3.0,0,130.85,low,2.78333,0.216673,131.397,134.817,134.817,136.833,8.76574,136.833,138.817
13,13,0,3,8,4,2,0,1.0,12.0,139.061,2.0,4,140.759,high,1.69801,1.30199,141.306,145.818,145.835,147.85,8.78828,147.85,155.819
14,14,0,1,2,0,5.000000e-01,4,1.0,13.0,155.852,999.0,999,158.861,999,0.0,0.0,158.881,161.101,999.0,999.0,843.148,163.133,165.102
15,15,1,3,2,0,2,4,1.0,14.0,165.348,3.0,4,166.804,high,1.45602,1.54398,167.339,172.087,172.106,174.118,8.76987,174.118,176.103
16,16,0,2,2,2,5.000000e-01,4,1.0,15.0,176.348,3.0,4,177.762,high,1.41447,1.58553,178.31,181.603,181.622,183.635,7.2871,183.635,185.604
17,17,0,3,2,2,5.000000e-01,8,1.0,16.0,185.879,3.0,8,187.155,high,1.27551,1.72449,187.701,191.135,191.153,193.167,7.28795,193.167,195.136
18,18,0,3,2,2,2,4,1.0,17.0,195.381,3.0,4,196.929,high,1.5487,1.4513,197.467,202.137,202.137,204.152,8.77174,204.153,206.137
19,19,0,1,2,2,5.000000e-01,4,1.0,18.0,206.152,3.0,4,207.804,high,1.65166,1.34834,208.343,211.403,211.422,213.435,7.28237,213.435,215.404
20,20,0,1,6,0,3.500000e+00,2,1.0,19.0,215.425,999.0,999,218.428,999,0.0,0.0,218.45,223.67,999.0,999.0,783.575,225.702,231.687
21,21,1,1,4,4,5.000000e-01,0,1.0,20.0,231.708,2.0,4,233.3,high,1.59152,1.40848,233.845,236.953,236.974,238.984,7.27599,238.985,242.969
22,22,0,2,6,2,5.000000e-01,8,1.0,21.0,243.351,3.0,8,244.657,high,1.30604,1.69396,245.195,248.595,248.616,250.626,7.27524,250.626,256.611
23,23,0,2,8,8,5.000000e-01,0,1.0,22.0,256.917,2.0,8,258.662,high,1.74557,1.25443,259.209,262.174,262.175,264.19,7.27359,264.191,272.175
24,24,0,2,4,0,5.000000e-01,2,1.0,23.0,272.476,3.0,2,274.299,high,1.82314,1.17686,274.836,277.739,277.739,279.754,7.27819,279.755,283.739
25,25,0,1,2,8,3.500000e+00,4,1.0,24.0,283.773,2.0,8,286.107,high,2.33379,0.666211,286.649,292.037,292.057,294.068,10.2956,294.069,296.022
26,26,1,1,4,2,5.000000e-01,4,1.0,25.0,296.035,3.0,4,297.563,high,1.52861,1.47139,298.103,301.288,301.31,303.319,7.28465,303.32,307.289
27,27,0,3,6,0,5.000000e-01,2,1.0,26.0,307.599,2.0,0,309.471,low,1.87178,1.12822,310.013,312.836,312.836,314.852,7.25298,314.852,320.849
28,28,1,1,2,0,3.500000e+00,8,1.0,27.0,320.877,3.0,8,322.343,high,1.46661,1.53339,322.884,329.132,329.132,331.147,10.2705,331.148,333.116
29,29,1,1,6,2,5.000000e-01,0,1.0,28.0,333.137,2.0,2,334.683,high,1.54658,1.45342,335.229,338.382,338.383,340.383,7.24611,340.383,346.399
30,30,0,1,4,8,2,2,1.0,29.0,346.42,2.0,8,347.806,high,1.38548,1.61452,348.348,353.158,353.177,355.19,8.7697,355.19,359.175
31,31,0,2,4,0,2,4,1.0,30.0,359.483,3.0,4,360.845,high,1.36152,1.63848,361.381,366.238,366.286,368.301,8.81724,368.301,372.239
32,32,1,2,2,2,3.500000e+00,4,1.0,31.0,372.485,2.0,2,373.967,low,1.48259,1.51741,374.507,380.739,380.76,382.771,10.286,382.771,384.724
33,33,1,3,4,2,3.500000e+00,0,1.0,32.0,385.022,2.0,2,386.54,high,1.5181,1.4819,387.086,393.272,393.291,395.303,10.2814,395.304,399.273
34,34,1,3,8,4,5.000000e-01,2,1.0,33.0,399.574,3.0,2,401.545,low,1.97049,1.02951,402.089,404.836,404.836,406.852,7.27731,406.852,414.837
35,35,0,2,2,4,5.000000e-01,8,1.0,34.0,415.136,2.0,4,416.999,low,1.86259,1.13741,417.542,420.389,420.408,422.421,7.28461,422.422,424.39
36,36,1,2,2,0,2,2,1.0,35.0,424.641,2.0,0,426.391,low,1.75036,1.24964,426.924,431.391,431.391,433.406,8.76596,433.407,435.391
