TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,2,8,0,5.000000e-01,4,1.0,0.0,4.28532,3.0,4,7.09739,high,2.81207,0.187934,7.63662,9.54082,9.56036,11.5723,7.28699,11.5729,19.5419
2,2,0,3,4,2,2,8,1.0,1.0,19.8449,3.0,8,21.569,high,1.72412,1.27588,22.1066,26.6051,26.6227,28.6366,8.79175,28.637,32.6058
3,3,0,1,2,4,5.000000e-01,8,1.0,2.0,32.6287,3.0,8,34.575,high,1.94627,1.05373,35.1075,37.8876,37.9053,39.9191,7.29035,39.9194,41.888
4,4,0,3,2,0,5.000000e-01,8,1.0,3.0,42.1333,2.0,0,43.8839,low,1.75065,1.24935,44.4208,47.373,47.3732,49.3888,7.25555,49.3892,51.389
5,5,1,3,8,2,5.000000e-01,0,1.0,4.0,51.6361,3.0,0,53.6927,low,2.05658,0.943418,54.2355,56.8896,56.8898,58.9055,7.26933,58.9058,66.8907
6,6,1,1,4,2,3.500000e+00,8,1.0,5.0,66.9148,3.0,8,68.6803,high,1.76546,1.23454,69.2212,75.1728,75.1927,77.2043,10.2895,77.2046,81.1735
7,7,1,2,6,4,2,2,1.0,6.0,81.4274,3.0,2,83.2516,low,1.82426,1.17574,83.7844,88.1742,88.1934,90.2057,8.77835,90.206,96.1907
8,8,1,1,2,2,5.000000e-01,4,1.0,7.0,96.2222,2.0,2,98.1728,low,1.95054,1.04946,98.7081,101.473,101.493,103.504,7.28176,103.504,105.473
9,9,0,1,2,0,5.000000e-01,8,1.0,8.0,105.492,2.0,0,107.065,low,1.57304,1.42696,107.6,110.739,110.739,112.755,7.26259,112.755,114.755
10,10,0,2,2,4,5.000000e-01,8,1.0,9.0,115.043,2.0,4,117.19,low,2.14718,0.852817,117.734,120.287,120.304,122.318,7.27513,122.319,124.303
11,11,0,2,4,0,5.000000e-01,2,1.0,10.0,124.543,2.0,0,126.633,low,2.08929,0.910713,127.164,129.804,129.804,131.819,7.27613,131.82,135.804
12,12,1,1,4,8,3.500000e+00,0,1.0,11.0,135.836,3.0,0,137.457,low,1.62161,1.37839,137.993,144.086,144.087,146.102,10.2668,146.103,150.087
13,13,0,3,6,0,5.000000e-01,2,1.0,12.0,150.344,2.0,0,152.228,low,1.88421,1.11579,152.761,155.588,155.588,157.603,7.2593,157.604,163.604
14,14,1,2,2,0,2,8,1.0,13.0,163.889,2.0,0,165.517,low,1.62867,1.37133,166.06,170.652,170.652,172.668,8.77892,172.668,174.652
15,15,1,3,4,0,2,4,1.0,14.0,174.891,2.0,0,176.409,low,1.51754,1.48246,176.953,181.653,181.653,183.669,8.77777,183.669,187.638
16,16,0,3,4,4,5.000000e-01,0,1.0,15.0,187.934,3.0,0,189.664,low,1.73041,1.26959,190.203,193.185,193.186,195.201,7.26737,195.202,199.186
17,17,1,3,6,8,5.000000e-01,0,1.0,16.0,199.474,3.0,0,201.272,low,1.79824,1.20176,201.813,204.734,204.734,206.749,7.2757,206.75,212.734
18,18,1,1,2,0,3.500000e+00,4,1.0,17.0,212.766,2.0,0,214.277,low,1.51142,1.48858,214.815,221.017,221.017,223.032,10.2664,223.033,225.017
19,19,1,2,2,2,5.000000e-01,8,1.0,18.0,225.276,2.0,2,227.75,low,2.47349,0.526507,228.284,230.518,230.537,232.549,7.27292,232.549,234.534
20,20,1,3,2,2,5.000000e-01,8,1.0,19.0,234.756,2.0,2,236.726,low,1.96988,1.03012,237.27,240.019,240.038,242.05,7.29426,242.051,244.019
21,21,0,3,4,4,3.500000e+00,8,1.0,20.0,244.254,2.0,4,245.901,low,1.64724,1.35276,246.443,252.504,252.522,254.536,10.2816,254.536,258.505
22,22,0,2,8,0,2,4,1.0,21.0,258.8,2.0,0,260.356,low,1.55613,1.44387,260.898,265.553,265.553,267.568,8.76819,267.569,275.554
23,23,0,2,2,8,3.500000e+00,2,1.0,22.0,275.845,2.0,8,277.575,high,1.73009,1.26991,278.118,284.101,284.119,286.133,10.2876,286.133,288.102
24,24,0,2,4,8,5.000000e-01,0,1.0,23.0,288.325,2.0,8,289.965,high,1.64034,1.35966,290.51,293.587,293.587,295.603,7.27772,295.603,299.587
25,25,0,3,2,2,5.000000e-01,4,1.0,24.0,299.885,2.0,2,301.772,low,1.88752,1.11248,302.309,305.135,305.152,307.166,7.28153,307.167,309.135
26,26,0,1,4,0,2,2,1.0,25.0,309.165,2.0,0,310.715,low,1.55001,1.44999,311.281,315.917,315.918,317.933,8.76788,317.934,321.918
27,27,1,2,2,0,5.000000e-01,2,1.0,26.0,322.18,3.0,2,323.837,high,1.65774,1.34226,324.373,327.419,327.438,329.45,7.27043,329.45,331.435
28,28,0,1,2,4,2,0,1.0,27.0,331.47,3.0,0,333.146,low,1.67668,1.32332,333.686,338.232,338.232,340.248,8.77832,340.248,342.233
29,29,1,2,2,8,2,4,1.0,28.0,342.484,3.0,4,345.32,low,2.83587,0.164127,345.859,349.218,349.218,351.234,8.74975,351.234,353.234
30,30,1,3,4,4,5.000000e-01,2,1.0,29.0,353.472,3.0,2,355.895,low,2.42246,0.577542,356.439,358.734,358.753,360.766,7.29381,360.766,364.735
31,31,1,1,2,0,3.500000e+00,2,1.0,30.0,364.757,2.0,0,366.269,low,1.51192,1.48808,366.817,373.017,373.017,375.033,10.2757,375.033,377.018
32,32,0,2,2,4,2,2,1.0,31.0,377.261,3.0,2,378.959,low,1.69771,1.30229,379.503,384.003,384.02,386.034,8.77314,386.034,388.019
33,33,1,1,2,4,5.000000e-01,8,1.0,32.0,388.043,2.0,4,389.983,low,1.9399,1.0601,390.521,393.301,393.323,395.332,7.28895,395.332,397.301
34,34,0,1,2,2,5.000000e-01,4,1.0,33.0,397.322,2.0,2,398.792,low,1.47066,1.52934,399.334,402.567,402.587,404.599,7.27683,404.599,406.583
35,35,1,3,6,8,5.000000e-01,4,1.0,34.0,406.867,3.0,4,408.684,low,1.81742,1.18258,409.227,412.115,412.134,414.147,7.27955,414.147,420.116
36,36,0,1,6,8,2,2,1.0,35.0,420.141,3.0,2,421.524,low,1.38239,1.61761,422.055,426.898,426.916,428.929,8.78802,428.93,434.899
