TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,3,5,1,1.0,0.0,4.26601,3.0,5.71161,1.4456,2.0,6.7786,7.79397,3.52796,7.79423,8.5475
2,2,1,0.750000,3,5,1,1.0,1.0,8.72998,2.0,9.31453,0.584551,9.0,11.2371,12.2525,3.52254,12.2527,13.0171
3,3,1,0.750000,3,5,1,1.0,2.0,13.2011,2.0,13.8182,0.61714,8.0,15.7086,16.724,3.52296,16.7242,17.4875
4,4,1,0.750000,3,5,1,1.0,3.0,17.6693,2.0,18.2719,0.602605,6.0,20.1796,21.195,3.5257,21.1952,21.9579
5,5,1,0.750000,3,5,1,1.0,4.0,22.1428,3.0,23.2595,1.11666,1.0,24.6622,25.6777,3.53485,25.6779,26.4281
6,6,1,0.750000,3,5,1,1.0,5.0,26.6102,2.0,28.13,1.51984,9.0,29.1167,30.1321,3.52195,30.1323,30.8984
7,7,3,0.750000,3,5,1,1.0,6.0,31.0819,2.0,32.1834,1.10151,1.0,33.6016,34.6171,3.5352,34.6173,35.3688
8,8,2,8,3,5,1,1.0,7.0,35.5509,2.0,36.3367,0.785771,5.0,38.0589,39.0743,3.52337,39.0745,47.0784
9,9,1,0.750000,2,3,2,1.0,8.0,47.3046,3.0,48.2633,0.958678,2.0,49.8088,50.8242,3.5196,50.8244,51.582
10,10,1,0.750000,2,3,2,1.0,9.0,51.7658,2.0,52.3999,0.634146,8.0,54.2854,55.3007,3.53491,55.3009,56.0524
11,11,1,0.750000,2,3,2,1.0,10.0,56.2323,2.0,56.8535,0.621213,9.0,58.7571,59.7725,3.54013,59.7727,60.5227
12,12,1,0.750000,2,3,2,1.0,11.0,60.7012,2.0,60.7902,0.0889977,6.0,63.2114,64.2268,3.52564,64.227,64.9931
13,13,1,0.750000,2,3,2,1.0,12.0,65.177,2.0,67.0286,1.8516,8.0,67.6843,68.6997,3.52274,68.6999,69.4635
14,14,1,0.750000,2,3,2,1.0,13.0,69.6469,3.0,70.8819,1.23499,2.0,72.1692,73.1845,3.53762,73.1847,73.9505
15,15,2,0.750000,2,3,2,1.0,14.0,74.1279,2.0,75.0353,0.907476,5.0,76.6563,77.6717,3.54387,77.6719,78.4375
16,16,2,10,2,3,2,1.0,15.0,78.6155,2.0,79.4221,0.806619,5.0,81.1279,82.1433,3.52777,82.1435,92.149
17,17,3,0.750000,1,2,3,1.0,16.0,92.1584,2.0,93.0665,0.908182,3.0,94.6765,95.6919,3.53355,95.6921,96.4524
18,18,3,0.750000,1,2,3,1.0,17.0,96.4551,2.0,97.1867,0.731511,2.0,98.9737,99.989,3.53387,99.9892,100.756
19,19,2,0.750000,1,2,3,1.0,18.0,100.759,2.0,101.674,0.915119,5.0,103.275,104.29,3.53186,104.291,105.043
20,20,3,0.750000,1,2,3,1.0,19.0,105.046,2.0,105.927,0.881264,4.0,107.559,108.574,3.52802,108.574,109.329
21,21,1,0.750000,1,2,3,1.0,20.0,109.332,2.0,110.197,0.86519,7.0,111.845,112.861,3.5286,112.861,113.616
22,22,3,0.750000,1,2,3,1.0,21.0,113.619,3.0,114.768,1.1486,7.0,116.139,117.154,3.53504,117.154,117.92
23,23,3,0.750000,1,2,3,1.0,22.0,117.923,3.0,118.855,0.932169,9.0,120.438,121.454,3.53129,121.454,122.207
24,24,3,12,1,2,3,1.0,23.0,122.21,3.0,123.075,0.865057,7.0,124.723,125.739,3.52937,125.739,137.753
25,25,3,0.750000,3,6,4,1.0,24.0,138.013,2.0,139.255,1.24112,2.0,140.525,141.541,3.52727,141.541,142.307
26,26,2,0.750000,3,6,4,1.0,25.0,142.532,2.0,143.308,0.776357,5.0,145.044,146.059,3.52763,146.059,146.81
27,27,1,0.750000,3,6,4,1.0,26.0,146.993,2.0,148.112,1.11866,7.0,149.515,150.53,3.53685,150.53,151.281
28,28,3,0.750000,3,6,4,1.0,27.0,151.462,3.0,152.917,1.45487,8.0,153.986,155.002,3.53975,155.002,155.768
29,29,3,0.750000,3,6,4,1.0,28.0,155.951,3.0,156.852,0.900316,7.0,158.474,159.489,3.53756,159.489,160.255
30,30,3,0.750000,3,6,4,1.0,29.0,160.429,3.0,161.356,0.92707,9.0,162.945,163.96,3.53143,163.961,164.725
31,31,3,0.750000,3,6,4,1.0,30.0,164.897,3.0,165.976,1.07951,8.0,167.416,168.431,3.53456,168.432,169.196
32,32,3,8,3,6,4,1.0,31.0,169.374,3.0,170.113,0.738875,9.0,171.888,172.903,3.52867,172.903,180.905
33,33,1,0.750000,1,1,5,1.0,32.0,180.914,0.0,999.0,999.0,999.0,183.424,184.452,3.53733,184.452,185.209
34,34,3,0.750000,1,1,5,1.0,33.0,185.212,2.0,185.993,0.781211,4.0,187.727,188.742,3.53028,188.742,189.495
35,35,1,0.750000,1,1,5,1.0,34.0,189.498,2.0,190.647,1.14862,7.0,192.011,193.026,3.52828,193.027,193.782
36,36,1,0.750000,1,1,5,1.0,35.0,193.785,3.0,194.917,1.13174,2.0,196.305,197.32,3.53517,197.32,198.086
37,37,1,0.750000,1,1,5,1.0,36.0,198.089,3.0,199.504,1.41553,4.0,200.606,201.621,3.5329,201.622,202.373
38,38,1,0.750000,1,1,5,1.0,37.0,202.375,2.0,203.491,1.11539,6.0,204.891,205.906,3.53075,205.906,206.66
39,39,1,0.750000,1,1,5,1.0,38.0,206.662,2.0,207.427,0.76486,9.0,209.175,210.191,3.52856,210.191,210.946
40,40,2,10,1,1,5,1.0,39.0,210.949,2.0,211.697,0.748208,5.0,213.462,214.478,3.52872,214.478,224.491
