TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,2,0.750000,2,3,1,1.0,0.0,4.25182,0.0,999.0,999.0,999.0,6.75529,7.77225,3.52043,7.77252,8.5228
2,2,2,0.750000,2,3,1,1.0,1.0,8.72315,2.0,9.00702,0.283869,5.0,11.2419,12.2573,3.53415,12.2575,13.0098
3,3,1,0.750000,2,3,1,1.0,2.0,13.2031,0.0,999.0,999.0,999.0,15.7124,16.7297,3.52652,16.7299,17.4802
4,4,1,0.750000,2,3,1,1.0,3.0,17.6692,3.0,19.3655,1.69626,3.0,20.1853,21.2007,3.53146,21.2009,21.9681
5,5,1,0.750000,2,3,1,1.0,4.0,22.1584,2.0,23.3189,1.16051,9.0,24.672,25.6874,3.529,25.6876,26.4543
6,6,1,0.750000,2,3,1,1.0,5.0,26.6431,2.0,27.4885,0.845399,8.0,29.16,30.1754,3.53231,30.1756,30.9413
7,7,1,0.750000,2,3,1,1.0,6.0,31.1318,3.0,32.4261,1.29426,2.0,33.6444,34.6598,3.52796,34.66,35.4117
8,8,1,10,2,3,1,1.0,7.0,35.6042,3.0,36.7799,1.17571,3.0,38.116,39.1313,3.52716,39.1315,49.1395
9,9,2,0.750000,1,2,2,1.0,8.0,49.166,3.0,50.8579,1.69191,5.0,51.6806,52.696,3.53002,52.6964,53.4596
10,10,3,0.750000,1,2,2,1.0,9.0,53.4624,3.0,54.1606,0.698227,9.0,55.9787,56.9941,3.53171,56.9943,57.7465
11,11,2,0.750000,1,2,2,1.0,10.0,57.7492,3.0,58.5308,0.781622,5.0,60.2778,61.2932,3.544,61.2934,62.05
12,12,3,0.750000,1,2,2,1.0,11.0,62.0528,2.0,63.0181,0.965364,4.0,64.5683,65.5837,3.5309,65.5839,66.3369
