TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,8,2,0.750000,1,1.0,0.0,4.00248,3.0,1.36021,5.36269,7.51794,3.51596,7.51859,8.27384
2,1,2,8,2,0.750000,1,1.0,1.0,8.27696,3.0,1.27247,9.54942,11.7959,3.51937,11.7964,12.5581
3,1,3,8,2,0.750000,1,1.0,2.0,12.5611,3.0,1.35877,13.9199,16.0783,3.51759,16.0788,16.8458
4,1,4,8,2,0.750000,1,1.0,3.0,16.8487,3.0,1.35793,18.2067,20.3727,3.52438,20.3732,21.1346
5,1,5,8,2,0.750000,1,1.0,4.0,21.1374,3.0,1.32268,22.46,24.656,3.51908,24.6566,25.4212
6,1,6,6,2,0.750000,1,1.0,5.0,25.4242,3.0,1.32281,26.747,28.9423,3.51853,28.9428,29.7091
7,1,7,10,2,0.750000,1,1.0,6.0,29.7119,3.0,1.33854,31.0505,33.23,3.5185,33.2306,33.9968
8,1,8,1,2,12,1,1.0,7.0,33.9997,2.0,1.32108,35.3208,37.5163,3.51701,37.5169,49.5345
9,0,9,1,3,0.750000,2,1.0,8.0,49.5385,2.0,1.59483,51.1333,53.07,3.53187,53.0705,53.813
10,0,10,2,3,0.750000,2,1.0,9.0,53.8159,2.0,1.27103,55.0869,57.324,3.50856,57.3245,58.0763
11,0,11,9,3,0.750000,2,1.0,10.0,58.0789,3.0,1.14501,59.2239,61.5972,3.51869,61.5977,62.3624
12,0,12,2,3,0.750000,2,1.0,11.0,62.365,2.0,1.26232,63.6273,65.8782,3.51363,65.8787,66.6358
13,0,13,2,3,0.750000,2,1.0,12.0,66.6384,2.0,1.02506,67.6635,70.1569,3.51882,70.1574,70.924
14,0,14,3,3,0.750000,2,1.0,13.0,70.9266,2.0,1.47482,72.4015,74.443,3.51674,74.4435,75.1965
15,0,15,5,3,0.750000,2,1.0,14.0,75.1993,3.0,1.28844,76.4877,78.7007,3.50182,78.7012,79.4539
16,0,16,4,3,10,2,1.0,15.0,79.4565,3.0,1.31813,80.7747,82.9744,3.51832,82.975,92.9764
17,1,17,4,3,0.750000,3,1.0,16.0,92.9791,3.0,1.32346,94.3025,96.4984,3.51967,96.4989,97.2479
18,1,18,10,3,0.750000,3,1.0,17.0,97.2507,3.0,1.3385,98.5892,100.768,3.51788,100.769,101.536
19,1,19,8,3,0.750000,3,1.0,18.0,101.538,3.0,1.28795,102.826,105.057,3.51884,105.057,105.824
