filename	operator	randstr
anat/sub-113_T2w.nii.gz		b5ebbd01
anat/sub-113_T1w.nii.gz		c697f8b8
fmap/sub-113_magnitude1.nii.gz		63a44898
fmap/sub-113_magnitude2.nii.gz		63a44898
fmap/sub-113_phasediff.nii.gz		96f8d608
func/sub-113_task-trust_run-01_bold.nii.gz		8d8d12af
func/sub-113_task-trust_run-02_bold.nii.gz		9a28ff28
func/sub-113_task-trust_run-03_bold.nii.gz		158ff404
func/sub-113_task-trust_run-04_bold.nii.gz		bebb53b0
func/sub-113_task-trust_run-05_bold.nii.gz		c3c5df3e
