Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,1,1,5.000000e-01,2
2,0,8,2,0,2,4
3,8,4,3,1,2,2
4,2,8,2,0,2,4
5,0,8,3,0,5.000000e-01,2
6,2,0,2,0,5.000000e-01,2
7,4,2,2,1,5.000000e-01,2
8,0,4,2,1,5.000000e-01,4
9,0,2,3,1,3.500000e+00,6
10,0,8,2,1,2,2
11,2,4,1,1,2,2
12,8,4,2,0,2,4
13,2,0,3,0,5.000000e-01,6
14,0,4,2,0,5.000000e-01,4
15,0,4,1,1,5.000000e-01,4
16,4,8,2,1,5.000000e-01,2
17,8,2,2,1,5.000000e-01,4
18,4,2,3,0,2,4
19,2,8,1,1,2,8
20,0,4,3,0,2,2
21,0,2,1,1,5.000000e-01,2
22,8,2,3,0,3.500000e+00,2
23,0,8,1,0,5.000000e-01,4
24,2,4,3,1,5.000000e-01,2
25,4,0,1,0,3.500000e+00,2
26,0,2,1,0,5.000000e-01,2
27,4,0,3,1,5.000000e-01,6
28,4,8,1,0,3.500000e+00,8
29,4,2,1,0,5.000000e-01,2
30,2,0,2,1,5.000000e-01,6
31,8,0,3,1,3.500000e+00,6
32,8,4,3,0,3.500000e+00,2
33,8,2,1,0,5.000000e-01,2
34,2,8,3,1,5.000000e-01,8
35,4,8,1,1,5.000000e-01,4
36,2,4,2,0,2,2
