onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.289500	1.878530	choice_friend	1.878530	2	low	2	4
12.540800	1.000000	outcome_friend_recip	1.878530	2	low	2	4
16.788900	3.000000	missed_trial	3.000000	n/a	n/a	0	2
26.278400	1.841060	choice_friend	1.841060	0	low	0	8
35.719600	1.624100	choice_friend	1.624100	0	low	0	8
45.179800	1.638220	choice_friend	1.638220	4	low	4	8
51.943300	1.000000	outcome_friend_recip	1.638220	4	low	4	8
55.949500	2.811400	choice_computer	2.811400	4	high	0	4
61.228000	1.000000	outcome_computer_recip	2.811400	4	high	0	4
69.226600	2.295130	choice_computer	2.295130	8	high	2	8
74.478100	1.000000	outcome_computer_recip	2.295130	8	high	2	8
78.725200	1.770380	choice_friend	1.770380	2	high	0	2
85.500100	1.000000	outcome_friend_defect	1.770380	2	high	0	2
89.506000	2.182130	choice_computer	2.182130	2	high	0	2
97.761800	1.000000	outcome_computer_defect	2.182130	2	high	0	2
102.008000	1.589870	choice_friend	1.589870	2	low	2	8
110.273000	1.000000	outcome_friend_defect	1.589870	2	low	2	8
116.289000	2.654340	choice_computer	2.654340	2	low	2	4
123.053000	1.000000	outcome_computer_recip	2.654340	2	low	2	4
127.324000	1.594670	choice_stranger	1.594670	0	low	0	8
136.850000	1.826180	choice_stranger	1.826180	0	low	0	8
148.127000	2.759410	choice_computer	2.759410	2	high	0	2
153.381000	1.000000	outcome_computer_recip	2.759410	2	high	0	2
161.648000	3.000000	missed_trial	3.000000	n/a	n/a	0	4
172.923000	2.133250	choice_computer	2.133250	4	high	2	4
178.199000	1.000000	outcome_computer_defect	2.133250	4	high	2	4
188.189000	2.814080	choice_computer	2.814080	0	low	0	8
197.457000	1.686580	choice_computer	1.686580	4	low	4	8
204.232000	1.000000	outcome_computer_recip	1.686580	4	low	4	8
208.467000	1.451240	choice_stranger	1.451240	4	low	4	8
216.740000	1.000000	outcome_stranger_defect	1.451240	4	low	4	8
220.964000	2.232220	choice_friend	2.232220	0	low	0	2
232.441000	1.563290	choice_stranger	1.563290	0	low	0	2
247.454000	2.581270	choice_stranger	2.581270	0	low	0	4
256.733000	2.191850	choice_computer	2.191850	8	high	4	8
265.003000	1.000000	outcome_computer_defect	2.191850	8	high	4	8
269.220000	1.614850	choice_friend	1.614850	2	low	2	8
275.979000	1.000000	outcome_friend_recip	1.614850	2	low	2	8
282.191000	1.704540	choice_stranger	1.704540	4	low	4	8
288.955000	1.000000	outcome_stranger_recip	1.704540	4	low	4	8
295.172000	2.067330	choice_friend	2.067330	4	high	2	4
300.438000	1.000000	outcome_friend_defect	2.067330	4	high	2	4
304.666000	1.330600	choice_friend	1.330600	4	low	4	8
309.927000	1.000000	outcome_friend_defect	1.330600	4	low	4	8
316.154000	1.535230	choice_friend	1.535230	0	low	0	4
325.614000	2.517510	choice_stranger	2.517510	2	low	2	4
333.886000	1.000000	outcome_stranger_recip	2.517510	2	low	2	4
339.898000	2.111620	choice_computer	2.111620	0	low	0	8
350.880000	2.572380	choice_stranger	2.572380	2	low	2	4
357.641000	1.000000	outcome_stranger_defect	2.572380	2	low	2	4
365.659000	2.521940	choice_computer	2.521940	4	high	0	4
372.428000	1.000000	outcome_computer_defect	2.521940	4	high	0	4
378.432000	1.792000	choice_computer	1.792000	2	low	2	8
383.684000	1.000000	outcome_computer_defect	1.792000	2	low	2	8
389.930000	1.920140	choice_friend	1.920140	0	low	0	4
403.410000	1.768320	choice_stranger	1.768320	2	low	2	8
408.677000	1.000000	outcome_stranger_recip	1.768320	2	low	2	8
418.867000	1.606930	choice_stranger	1.606930	2	low	2	8
424.139000	1.000000	outcome_stranger_defect	1.606930	2	low	2	8
