TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,8,5.000000e-01,2,1.0,0.0,4.03813,3.0,2,5.90593,low,1.8678,1.1322,6.43826,9.2929,9.31001,11.3224,7.28431,11.3228,13.2926
2,2,1,3,4,2,5.000000e-01,8,1.0,1.0,13.5458,3.0,8,14.8798,high,1.33394,1.66606,15.4107,18.8069,18.8216,20.8351,7.28926,20.8354,24.8042
3,3,1,3,4,2,5.000000e-01,0,1.0,2.0,25.0507,2.0,2,26.4059,high,1.35517,1.64483,26.9371,30.3141,30.3143,32.3292,7.27848,32.3295,36.3079
4,4,1,2,2,4,2,0,1.0,3.0,36.5867,2.0,4,38.0325,high,1.44588,1.55412,38.5641,43.3373,43.3515,45.3665,8.7798,45.3668,47.3504
5,5,0,3,4,2,5.000000e-01,8,1.0,4.0,47.5998,3.0,8,48.9087,high,1.30887,1.69113,49.4511,52.8489,52.862,54.8666,7.26677,54.8669,58.8541
6,6,0,2,2,0,3.500000e+00,8,1.0,5.0,59.1008,3.0,8,60.5516,high,1.4508,1.5492,61.0959,67.3589,67.3715,69.3879,10.287,69.3882,71.354
7,7,1,1,2,0,5.000000e-01,4,1.0,6.0,71.3689,2.0,0,72.911,low,1.54207,1.45793,73.4558,76.6304,76.6305,78.6446,7.27567,78.6449,80.6274
8,8,0,2,4,2,5.000000e-01,4,1.0,7.0,80.8728,3.0,4,82.4357,high,1.56289,1.43711,82.975,86.1351,86.1354,88.1399,7.26717,88.1402,92.1306
9,9,0,1,4,2,3.500000e+00,8,1.0,8.0,92.1458,2.0,2,93.6948,low,1.54891,1.45109,94.2347,100.401,100.415,102.429,10.283,102.429,106.409
10,10,1,2,2,2,3.500000e+00,0,1.0,9.0,106.686,2.0,2,108.223,high,1.53753,1.46247,108.758,114.937,114.951,116.966,10.2802,116.966,118.95
11,11,0,3,4,8,2,0,1.0,10.0,119.193,2.0,8,120.567,high,1.37339,1.62661,121.101,125.955,126.021,128.033,8.83961,128.033,131.951
12,12,1,1,4,2,5.000000e-01,0,1.0,11.0,131.967,3.0,0,133.611,low,1.6443,1.3557,134.145,137.216,137.216,139.229,7.26273,139.23,143.229
13,13,1,3,6,4,5.000000e-01,0,1.0,12.0,143.479,2.0,4,145.005,high,1.52568,1.47432,145.545,148.738,148.754,150.769,7.28994,150.769,156.734
14,14,0,2,2,2,2,8,1.0,13.0,156.984,3.0,8,158.415,high,1.43025,1.56975,158.946,163.735,163.747,165.761,8.77697,165.762,167.744
15,15,1,2,2,2,5.000000e-01,4,1.0,14.0,168.015,2.0,2,169.524,low,1.50847,1.49153,170.062,173.271,173.285,175.3,7.28461,175.3,177.267
16,16,0,2,2,8,5.000000e-01,4,1.0,15.0,177.507,2.0,8,179.115,high,1.60709,1.39291,179.647,182.761,182.774,184.794,7.28617,184.794,186.762
17,17,0,1,2,0,5.000000e-01,4,1.0,16.0,186.776,2.0,0,188.222,low,1.44629,1.55371,188.756,192.041,192.041,194.055,7.27902,194.055,196.026
18,18,0,1,2,4,5.000000e-01,2,1.0,17.0,196.041,3.0,2,197.881,low,1.84034,1.15966,198.419,201.303,201.317,203.332,7.29113,203.332,205.299
19,19,1,3,6,2,2,4,1.0,18.0,205.552,3.0,4,207.405,high,1.85262,1.14738,207.94,212.314,212.328,214.342,8.78976,214.342,220.307
