TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,5,2,0.750000,1,1.0,0.0,4.01808,2.0,2.18023,6.19831,7.53089,3.51344,7.53169,8.28098
2,0,2,2,2,0.750000,1,1.0,1.0,8.2842,2.0,1.12808,9.41228,11.797,3.51323,11.7976,12.5471
3,0,3,2,2,0.750000,1,1.0,2.0,12.5501,2.0,1.02522,13.5753,16.0631,3.51342,16.0637,16.8131
4,0,4,3,2,0.750000,1,1.0,3.0,16.8162,2.0,1.02229,17.8385,20.3292,3.51342,20.3298,21.0792
5,0,5,1,2,0.750000,1,1.0,4.0,21.0823,2.0,1.01949,22.1018,24.5952,3.51338,24.5958,25.3453
6,0,6,10,2,0.750000,1,1.0,5.0,25.3484,3.0,1.03308,26.3815,28.8769,3.52899,28.8775,29.627
7,0,7,3,2,0.750000,1,1.0,6.0,29.6301,2.0,1.5144,31.1445,33.143,3.51337,33.1436,33.8931
8,0,8,1,2,8,1,1.0,7.0,33.8961,2.0,1.02831,34.9244,37.4091,3.51339,37.4097,45.4099
9,1,9,8,2,0.750000,2,1.0,8.0,45.4131,3.0,1.01856,46.4317,48.9259,3.51336,48.9266,49.6759
10,1,10,9,2,0.750000,2,1.0,9.0,49.6789,3.0,1.03258,50.7115,53.2076,3.5292,53.2082,53.9577
11,1,11,8,2,0.750000,2,1.0,10.0,53.9608,3.0,1.11402,55.0749,57.4737,3.51334,57.4743,58.2238
12,1,12,5,2,0.750000,2,1.0,11.0,58.2269,3.0,1.0276,59.2545,61.7398,3.51337,61.7404,62.4899
13,1,13,7,2,0.750000,2,1.0,12.0,62.4929,3.0,1.02468,63.5176,66.0059,3.51339,66.0065,66.756
14,1,14,8,2,0.750000,2,1.0,13.0,66.759,2.0,1.02187,67.7809,70.272,3.51339,70.2726,71.0221
15,1,15,8,2,0.750000,2,1.0,14.0,71.0252,3.0,1.01882,72.044,74.538,3.51335,74.5387,75.288
16,1,16,1,2,12,2,1.0,15.0,75.291,2.0,1.03272,76.3237,78.8197,3.52919,78.8203,90.821
17,0,17,1,3,0.750000,3,1.0,16.0,90.8258,2.0,1.06877,91.8946,94.337,3.51165,94.3376,95.0871
18,0,18,4,3,0.750000,3,1.0,17.0,95.091,2.0,1.01669,96.1077,98.6187,3.52825,98.6193,99.3687
19,0,19,5,3,0.750000,3,1.0,18.0,99.3717,3.0,1.18232,100.554,102.885,3.51358,102.885,103.635
20,0,20,3,3,0.750000,3,1.0,19.0,103.638,2.0,1.02911,104.667,107.151,3.51335,107.151,107.901
21,0,21,2,3,0.750000,3,1.0,20.0,107.904,2.0,1.0262,108.93,111.417,3.51334,111.418,112.167
22,0,22,9,3,0.750000,3,1.0,21.0,112.17,3.0,1.02333,113.194,115.683,3.51333,115.684,116.433
23,0,23,4,3,0.750000,3,1.0,22.0,116.436,2.0,1.43698,117.873,119.965,3.52898,119.965,120.715
24,0,24,4,3,8,3,1.0,23.0,120.718,2.0,2.55066,123.269,124.231,3.5132,124.231,132.232
25,1,25,10,2,0.750000,4,1.0,24.0,132.236,3.0,1.34075,133.577,135.748,3.51192,135.748,136.498
26,1,26,4,2,0.750000,4,1.0,25.0,136.502,2.0,1.62151,138.123,140.014,3.51252,140.014,140.764
27,1,27,9,2,0.750000,4,1.0,26.0,140.767,3.0,1.01972,141.787,144.28,3.51338,144.28,145.03
28,1,28,8,2,0.750000,4,1.0,27.0,145.033,3.0,1.0169,146.05,148.561,3.52888,148.562,149.312
29,1,29,9,2,0.750000,4,1.0,28.0,149.315,3.0,1.0319,150.347,152.843,3.52904,152.844,153.593
30,1,30,6,2,0.750000,4,1.0,29.0,153.596,3.0,1.2131,154.81,157.109,3.51341,157.11,157.859
31,1,31,9,2,0.750000,4,1.0,30.0,157.863,3.0,1.02673,158.889,161.375,3.51336,161.376,162.125
32,1,32,8,2,8,4,1.0,31.0,162.129,3.0,1.02385,163.152,165.641,3.51337,165.642,173.642
33,1,33,7,3,0.750000,5,1.0,32.0,173.647,3.0,2.87824,176.525,177.158,3.51201,177.159,177.908
34,1,34,9,3,0.750000,5,1.0,33.0,177.912,3.0,1.16054,179.073,181.424,3.51253,181.425,182.174
35,1,35,3,3,0.750000,5,1.0,34.0,182.178,2.0,1.02503,183.203,185.69,3.51337,185.691,186.441
36,1,36,9,3,0.750000,5,1.0,35.0,186.444,3.0,1.02209,187.466,189.957,3.51336,189.957,190.707
37,1,37,10,3,0.750000,5,1.0,36.0,190.71,3.0,1.01914,191.729,194.223,3.51329,194.223,194.973
38,1,38,9,3,0.750000,5,1.0,37.0,194.976,3.0,1.03287,196.009,198.504,3.52894,198.505,199.254
39,1,39,8,3,0.750000,5,1.0,38.0,199.258,3.0,1.03116,200.289,202.786,3.52902,202.787,203.536
