Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,2,1,5.000000e-01,6
2,0,8,2,1,5.000000e-01,4
3,8,0,1,1,5.000000e-01,6
4,8,4,2,0,2,4
5,4,2,3,1,3.500000e+00,4
6,2,4,2,0,5.000000e-01,2
7,4,2,3,0,5.000000e-01,2
8,0,8,1,0,3.500000e+00,2
9,4,0,1,1,3.500000e+00,4
10,2,8,1,1,2,2
11,4,8,1,1,2,8
12,2,8,1,0,3.500000e+00,4
13,8,2,3,1,5.000000e-01,4
14,0,2,1,0,5.000000e-01,2
15,8,4,3,1,2,2
16,8,4,2,1,5.000000e-01,2
17,4,2,1,0,5.000000e-01,8
18,4,0,2,0,2,2
19,4,0,1,0,3.500000e+00,2
20,0,2,1,1,5.000000e-01,2
21,0,8,3,1,5.000000e-01,2
22,0,2,3,1,2,2
23,8,0,3,0,5.000000e-01,4
24,2,8,2,0,5.000000e-01,2
25,4,8,1,0,5.000000e-01,2
26,8,0,2,0,2,4
27,2,4,2,1,5.000000e-01,6
28,0,4,3,1,3.500000e+00,4
29,4,0,3,0,5.000000e-01,2
30,8,2,3,0,2,2
31,0,2,2,0,5.000000e-01,2
32,2,0,3,0,5.000000e-01,2
33,2,8,2,1,2,4
34,4,2,1,1,2,6
35,0,4,2,1,5.000000e-01,8
36,4,8,3,0,5.000000e-01,6
