Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,3,1,2,6
2,4,2,2,1,5.000000e-01,2
3,8,0,1,1,5.000000e-01,4
4,0,4,1,0,5.000000e-01,2
5,2,8,3,1,2,8
6,2,4,1,0,3.500000e+00,2
7,8,0,2,0,3.500000e+00,2
8,4,0,3,1,5.000000e-01,4
9,8,0,1,0,5.000000e-01,6
10,2,8,2,1,5.000000e-01,4
11,0,4,3,0,3.500000e+00,2
12,0,8,3,0,2,2
13,2,4,2,0,3.500000e+00,4
14,0,2,1,0,2,4
15,0,2,2,0,5.000000e-01,6
16,4,0,2,0,5.000000e-01,6
17,8,0,3,1,5.000000e-01,2
18,0,2,2,1,2,2
19,2,8,1,1,2,4
20,8,0,2,1,5.000000e-01,4
21,4,0,1,1,5.000000e-01,4
22,0,4,2,1,5.000000e-01,2
23,8,2,1,0,5.000000e-01,8
24,2,0,3,0,5.000000e-01,2
25,2,0,1,1,5.000000e-01,4
26,8,4,2,1,2,2
27,2,4,3,1,5.000000e-01,2
28,8,4,3,0,2,2
29,8,2,2,0,2,4
30,8,4,2,0,5.000000e-01,2
31,4,2,1,1,3.500000e+00,2
32,0,2,3,1,2,2
33,2,4,3,0,5.000000e-01,8
34,8,2,3,0,3.500000e+00,6
35,4,8,1,1,5.000000e-01,2
36,8,4,1,0,5.000000e-01,2
