Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,1,0,3.500000e+00,2
2,0,8,2,0,3.500000e+00,8
3,2,4,3,1,2,6
4,8,2,1,1,5.000000e-01,2
5,4,8,2,0,5.000000e-01,2
6,2,4,2,1,5.000000e-01,4
7,0,2,2,0,5.000000e-01,6
8,8,2,2,1,5.000000e-01,2
9,0,2,1,0,3.500000e+00,2
10,4,0,3,1,5.000000e-01,6
11,4,8,2,1,5.000000e-01,8
12,8,4,3,0,2,4
13,4,2,1,1,5.000000e-01,4
14,0,2,1,1,5.000000e-01,4
15,8,0,1,1,2,2
16,2,8,2,0,5.000000e-01,8
17,8,0,3,1,5.000000e-01,2
18,8,4,1,1,2,2
19,4,0,2,1,2,2
20,8,2,1,0,3.500000e+00,2
21,0,2,3,0,3.500000e+00,2
22,8,2,3,0,2,2
23,4,2,3,0,2,4
24,0,2,3,1,2,2
25,0,4,1,1,5.000000e-01,4
26,4,8,1,0,5.000000e-01,6
27,0,4,1,0,2,2
28,8,0,2,1,5.000000e-01,2
29,4,0,2,0,2,4
30,2,8,3,1,5.000000e-01,2
31,4,2,2,0,5.000000e-01,4
32,8,4,3,1,5.000000e-01,4
33,0,8,1,0,5.000000e-01,2
34,2,0,2,1,5.000000e-01,6
35,0,8,3,0,5.000000e-01,2
36,0,4,3,0,3.500000e+00,4
