Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,0,1,1,5.000000e-01,2
2,8,2,2,0,5.000000e-01,2
3,0,8,3,0,3.500000e+00,6
4,2,0,2,1,5.000000e-01,4
5,2,4,2,0,5.000000e-01,8
6,8,0,3,1,3.500000e+00,4
7,0,4,1,1,5.000000e-01,2
8,2,0,3,0,5.000000e-01,2
9,8,0,1,0,5.000000e-01,2
10,2,8,2,1,2,4
11,4,8,2,1,2,2
12,8,2,3,0,3.500000e+00,2
13,0,8,2,0,5.000000e-01,2
14,8,0,1,1,5.000000e-01,6
15,2,8,3,1,5.000000e-01,4
16,0,2,1,0,2,2
17,0,4,3,0,3.500000e+00,2
18,0,2,2,0,2,4
19,2,4,2,1,5.000000e-01,4
20,8,4,1,0,5.000000e-01,6
21,2,4,3,0,2,2
22,8,4,2,0,2,6
23,8,2,1,0,5.000000e-01,4
24,0,4,2,0,2,2
25,4,2,3,1,5.000000e-01,8
26,0,8,2,1,5.000000e-01,4
27,2,0,3,1,2,2
28,2,4,1,1,2,2
29,4,0,1,0,5.000000e-01,4
30,2,4,1,0,5.000000e-01,2
31,4,8,3,1,5.000000e-01,6
32,4,0,2,1,5.000000e-01,2
33,8,4,1,1,5.000000e-01,2
34,4,0,3,1,2,4
35,4,8,3,0,3.500000e+00,2
36,2,8,1,1,3.500000e+00,8
