Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,5.000000e-01,4
2,4,8,1,0,3.500000e+00,2
3,4,0,1,0,5.000000e-01,2
4,0,2,1,1,2,2
5,8,4,3,0,3.500000e+00,4
6,8,2,2,0,2,4
7,8,0,3,1,5.000000e-01,2
8,8,0,2,1,5.000000e-01,2
9,0,8,1,0,5.000000e-01,2
10,4,0,3,1,5.000000e-01,2
11,8,0,2,0,3.500000e+00,4
12,0,4,3,0,5.000000e-01,2
13,2,4,2,0,2,4
14,2,4,2,1,3.500000e+00,2
15,0,2,1,0,5.000000e-01,2
16,0,2,2,1,2,4
17,2,4,1,0,5.000000e-01,6
18,4,2,3,1,3.500000e+00,4
19,0,8,3,0,5.000000e-01,2
20,4,8,2,1,5.000000e-01,4
21,8,4,2,0,2,4
22,0,2,3,1,2,2
23,8,2,2,1,5.000000e-01,2
24,4,8,3,1,5.000000e-01,2
25,4,0,2,0,3.500000e+00,8
26,8,4,1,1,2,8
27,4,0,1,1,2,2
28,0,2,3,0,2,8
29,2,8,3,0,5.000000e-01,4
30,8,2,3,1,5.000000e-01,2
31,0,4,2,1,5.000000e-01,2
32,0,2,2,0,5.000000e-01,6
33,2,8,1,1,5.000000e-01,2
34,4,2,1,1,5.000000e-01,6
35,2,4,3,0,5.000000e-01,6
36,0,8,1,1,2,6
