Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,1,1,5.000000e-01,4
2,2,0,3,1,5.000000e-01,2
3,4,0,2,0,2,2
4,4,2,3,1,5.000000e-01,8
5,2,8,2,1,5.000000e-01,2
6,4,2,1,1,5.000000e-01,8
7,0,4,1,1,3.500000e+00,6
8,0,2,2,1,3.500000e+00,4
9,4,0,3,1,5.000000e-01,2
10,4,8,3,1,2,2
11,8,0,2,0,2,2
12,0,8,2,1,2,4
13,0,4,3,0,5.000000e-01,2
14,8,2,1,1,2,4
15,4,0,1,0,5.000000e-01,4
16,2,0,3,0,5.000000e-01,2
17,8,4,3,0,5.000000e-01,6
18,2,0,1,0,5.000000e-01,4
19,0,2,2,0,5.000000e-01,4
20,4,8,2,1,5.000000e-01,2
21,0,8,1,0,3.500000e+00,2
22,4,2,1,0,5.000000e-01,6
23,0,4,2,1,5.000000e-01,2
24,4,2,2,0,2,2
25,4,2,3,0,2,2
26,8,2,2,0,2,2
27,2,4,2,1,2,6
28,8,4,1,0,5.000000e-01,4
29,0,8,1,1,5.000000e-01,6
30,8,2,3,1,5.000000e-01,2
31,8,2,3,0,3.500000e+00,8
32,0,8,3,0,5.000000e-01,2
33,8,0,3,1,3.500000e+00,2
34,8,2,1,0,2,4
35,4,8,2,0,5.000000e-01,4
36,8,4,1,1,3.500000e+00,2
