TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,8,2,5.000000e-01,0,1.0,0.0,4.31528,2.0,2,6.25394,high,1.93866,1.06134,6.78952,9.56605,9.58533,11.5975,7.28221,11.598,19.5671
2,2,0,2,2,8,3.500000e+00,4,1.0,1.0,19.9056,3.0,4,21.3754,low,1.46971,1.53029,21.9209,28.1618,28.1621,30.1776,10.272,30.178,32.1623
3,3,0,1,2,2,5.000000e-01,8,1.0,2.0,32.1987,2.0,2,33.7644,low,1.56576,1.43424,34.3068,37.4598,37.478,39.4912,7.29255,39.4916,41.4602
4,4,0,3,4,4,5.000000e-01,2,1.0,3.0,41.709,2.0,4,43.1235,high,1.41444,1.58556,43.6648,46.9452,46.9614,48.9766,7.2676,48.977,52.9613
5,5,1,1,2,0,2,2,1.0,4.0,52.9868,3.0,2,54.3141,high,1.32727,1.67273,54.8539,59.7434,59.7626,61.7749,8.78803,61.7752,63.7438
6,6,1,3,2,8,3.500000e+00,0,1.0,5.0,63.9903,2.0,8,65.7381,high,1.74783,1.25217,66.2767,72.229,72.2464,74.2605,10.2701,74.2608,76.2452
7,7,1,2,2,2,5.000000e-01,0,1.0,6.0,76.4858,2.0,2,78.4278,high,1.94197,1.05803,78.9655,81.7458,81.7634,83.7772,7.29141,83.7776,85.7462
8,8,0,2,2,8,3.500000e+00,2,1.0,7.0,85.99,3.0,2,87.7701,low,1.78005,1.21995,88.3114,94.2471,94.2633,96.2786,10.2885,96.2789,98.2475
9,9,0,3,4,2,5.000000e-01,0,1.0,8.0,98.5294,2.0,2,100.093,high,1.56379,1.43621,100.624,103.779,103.795,105.811,7.28143,105.811,109.78
10,10,0,3,6,4,5.000000e-01,0,1.0,9.0,110.015,2.0,4,111.501,high,1.48587,1.51413,112.032,115.265,115.265,117.281,7.26613,117.281,123.266
11,11,1,3,4,0,5.000000e-01,4,1.0,10.0,123.562,3.0,4,126.438,high,2.87597,0.124032,126.972,128.813,128.832,130.845,7.28248,130.845,134.814
12,12,0,1,2,4,5.000000e-01,0,1.0,11.0,134.845,2.0,4,136.63,high,1.78471,1.21529,137.175,140.096,140.113,142.127,7.28197,142.128,144.096
13,13,0,2,8,8,5.000000e-01,0,1.0,12.0,144.343,3.0,0,146.139,low,1.79645,1.20355,146.676,149.597,149.597,151.597,7.25426,151.597,159.598
14,14,1,3,2,4,5.000000e-01,2,1.0,13.0,159.883,2.0,4,161.992,high,2.10944,0.890561,162.538,165.145,165.163,167.177,7.29385,167.177,169.146
15,15,0,3,2,0,3.500000e+00,8,1.0,14.0,169.387,2.0,0,171.668,low,2.2809,0.719099,172.212,177.647,177.647,179.662,10.2754,179.663,181.631
16,16,1,2,2,8,5.000000e-01,0,1.0,15.0,181.875,2.0,8,183.491,high,1.61654,1.38346,184.024,187.132,187.149,189.163,7.28866,189.164,191.132
17,17,0,1,2,0,2,2,1.0,16.0,191.164,3.0,2,192.701,high,1.53701,1.46299,193.243,197.914,197.933,199.946,8.78237,199.946,201.915
18,18,1,2,4,4,2,0,1.0,17.0,202.159,2.0,4,203.974,high,1.81519,1.18481,204.51,208.9,208.917,210.931,8.77231,210.932,214.916
19,19,0,1,2,0,5.000000e-01,8,1.0,18.0,214.958,2.0,0,216.381,low,1.42356,1.57644,216.918,220.214,220.214,222.23,7.27202,222.23,224.214
20,20,0,3,6,2,5.000000e-01,8,1.0,19.0,224.448,3.0,8,227.072,high,2.62412,0.375883,227.607,229.683,229.711,231.715,7.2666,231.715,237.7
21,21,1,1,2,8,3.500000e+00,2,1.0,20.0,237.733,2.0,8,239.562,high,1.8293,1.1707,240.108,245.982,246.002,248.014,10.2809,248.014,249.982
22,22,1,2,2,8,5.000000e-01,4,1.0,21.0,250.217,3.0,4,251.669,low,1.45222,1.54778,252.203,255.452,255.469,257.483,7.26673,257.484,259.468
23,23,0,1,6,4,2,2,1.0,22.0,259.5,2.0,4,261.211,high,1.71056,1.28944,261.751,266.25,266.268,268.281,8.78095,268.282,274.251
24,24,1,2,8,8,5.000000e-01,2,1.0,23.0,274.521,3.0,2,276.132,low,1.61098,1.38902,276.674,279.767,279.785,281.798,7.27743,281.799,289.783
25,25,1,2,6,4,3.500000e+00,2,1.0,24.0,290.049,3.0,2,291.719,low,1.67094,1.32906,292.254,298.3,298.3,300.316,10.2674,300.316,306.301
26,26,1,1,4,4,5.000000e-01,2,1.0,25.0,306.316,3.0,2,308.755,low,2.43845,0.561553,309.288,311.567,311.587,313.599,7.28221,313.599,317.552
27,27,0,2,2,2,2,4,1.0,26.0,317.795,3.0,4,319.596,high,1.80134,1.19866,320.133,324.537,324.553,326.569,8.77388,326.569,328.553
28,28,0,3,4,8,2,4,1.0,27.0,328.774,2.0,8,330.537,high,1.76284,1.23716,331.072,335.539,335.555,337.57,8.79571,337.57,341.524
29,29,1,1,4,8,5.000000e-01,4,1.0,28.0,341.539,3.0,4,343.16,low,1.62122,1.37878,343.697,346.79,346.809,348.821,7.28216,348.822,352.79
30,30,1,1,6,0,5.000000e-01,8,1.0,29.0,352.81,2.0,0,354.601,low,1.79079,1.20921,355.138,358.057,358.057,360.072,7.26236,360.073,366.073
31,31,1,3,2,4,2,8,1.0,30.0,366.342,2.0,4,367.89,low,1.54758,1.45242,368.435,373.089,373.107,375.121,8.77844,375.121,377.105
32,32,1,3,4,8,5.000000e-01,2,1.0,31.0,377.329,3.0,2,378.881,low,1.55164,1.44836,379.42,382.59,382.591,384.606,7.27688,384.606,388.575
33,33,1,3,2,0,2,2,1.0,32.0,388.955,3.0,2,390.788,high,1.83291,1.16709,391.336,395.717,395.717,397.733,8.77716,397.734,399.717
34,34,0,1,4,8,5.000000e-01,4,1.0,33.0,399.773,3.0,4,401.397,low,1.62314,1.37686,401.952,405.03,405.066,407.077,7.30382,407.078,411.031
35,35,0,2,4,0,2,4,1.0,34.0,411.328,3.0,4,412.787,high,1.45905,1.54095,413.346,418.063,418.081,420.094,8.76657,420.095,424.079
36,36,1,1,2,4,2,0,1.0,35.0,424.119,3.0,0,425.909,low,1.79041,1.20959,426.444,430.877,430.877,432.893,8.77383,432.893,434.861
