Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,3,1,2,4
2,0,2,2,1,5.000000e-01,2
3,8,0,3,0,5.000000e-01,2
4,2,4,3,0,5.000000e-01,2
5,4,0,1,0,3.500000e+00,2
6,2,4,1,1,5.000000e-01,2
7,2,0,1,0,2,2
8,0,2,2,0,5.000000e-01,4
9,4,0,2,0,5.000000e-01,2
10,0,2,3,0,3.500000e+00,4
11,8,0,2,1,5.000000e-01,2
12,4,2,2,1,5.000000e-01,4
13,2,8,2,0,5.000000e-01,2
14,8,4,1,1,5.000000e-01,8
15,4,2,1,0,5.000000e-01,6
16,2,8,3,0,2,2
17,8,2,1,0,5.000000e-01,2
18,8,2,2,1,5.000000e-01,8
19,4,8,3,1,2,4
20,0,8,2,0,5.000000e-01,6
21,8,4,2,1,2,2
22,0,2,1,1,2,6
23,0,4,3,1,2,2
24,8,4,3,0,5.000000e-01,6
25,8,4,1,0,2,4
26,0,4,2,1,5.000000e-01,4
27,2,4,3,1,3.500000e+00,2
28,8,0,3,1,5.000000e-01,8
29,8,4,2,0,2,6
30,0,8,1,0,3.500000e+00,2
31,4,2,2,0,3.500000e+00,4
32,0,4,1,1,5.000000e-01,4
33,0,8,1,1,3.500000e+00,2
34,0,4,3,0,5.000000e-01,4
35,2,8,3,1,2,2
36,8,2,1,1,5.000000e-01,2
