TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,1,2,1,1.0,0.0,4.01837,3.0,4.81308,0.794716,7.0,6.54133,7.55668,3.53831,7.55693,8.31492
2,2,3,0.750000,1,2,1,1.0,1.0,8.31756,3.0,9.53305,1.21548,9.0,10.8338,11.8492,3.53163,11.8494,12.6018
3,3,3,0.750000,1,2,1,1.0,2.0,12.6043,3.0,13.3693,0.76503,7.0,15.1229,16.1383,3.53403,16.1385,16.8886
4,4,3,0.750000,1,2,1,1.0,3.0,16.8912,3.0,17.5397,0.648461,7.0,19.4051,20.4205,3.52924,20.4207,21.1758
5,5,3,0.750000,1,2,1,1.0,4.0,21.1784,3.0,21.7431,0.564665,7.0,23.6985,24.7139,3.53551,24.7141,25.4791
6,6,2,0.750000,1,2,1,1.0,5.0,25.4816,3.0,26.1133,0.631644,5.0,27.9992,29.0146,3.53291,29.0147,29.7659
7,7,3,0.750000,1,2,1,1.0,6.0,29.7683,3.0,30.3835,0.615152,6.0,32.2856,33.301,3.53268,33.3012,34.0527
8,8,2,12,1,2,1,1.0,7.0,34.0553,3.0,34.7705,0.715204,5.0,36.5703,37.5857,3.53034,37.5859,49.5989
9,9,1,0.750000,2,3,2,1.0,8.0,49.8282,0.0,999.0,999.0,999.0,52.3349,53.3617,3.53347,53.3619,54.1194
10,10,1,0.750000,2,3,2,1.0,9.0,54.3434,3.0,54.9702,0.62682,3.0,56.8599,57.8752,3.53187,57.8754,58.6396
11,11,1,0.750000,2,3,2,1.0,10.0,58.8226,3.0,59.574,0.751388,4.0,61.3491,62.3645,3.5419,62.3648,63.1266
12,12,3,0.750000,2,3,2,1.0,11.0,63.3111,3.0,63.8108,0.499731,8.0,65.833,66.8484,3.53729,66.8486,67.6137
13,13,1,0.750000,2,3,2,1.0,12.0,67.8006,3.0,68.248,0.447435,3.0,70.3222,71.3376,3.53702,71.3378,72.1006
14,14,1,0.750000,2,3,2,1.0,13.0,72.2804,3.0,72.9016,0.621134,2.0,74.7915,75.8069,3.52647,75.8071,76.5711
15,15,1,0.750000,2,3,2,1.0,14.0,76.7502,3.0,77.2051,0.454895,2.0,79.2806,80.296,3.54577,80.2962,81.058
16,16,3,10,2,3,2,1.0,15.0,81.2366,3.0,81.6422,0.405515,9.0,83.7643,84.7797,3.54304,84.7799,94.7859
17,17,1,0.750000,1,1,3,1.0,16.0,94.7942,3.0,95.587,0.792788,4.0,97.3165,98.332,3.53775,98.3322,99.0895
18,18,2,0.750000,1,1,3,1.0,17.0,99.092,3.0,99.8406,0.748535,5.0,101.609,102.625,3.5328,102.625,103.377
19,19,1,0.750000,1,1,3,1.0,18.0,103.379,3.0,104.128,0.748524,1.0,105.898,106.914,3.53491,106.914,107.68
20,20,1,0.750000,1,1,3,1.0,19.0,107.683,0.0,999.0,999.0,999.0,110.199,111.226,3.54347,111.226,111.983
21,21,1,0.750000,1,1,3,1.0,20.0,111.986,3.0,113.151,1.16554,2.0,114.504,115.52,3.53377,115.52,116.27
22,22,1,0.750000,1,1,3,1.0,21.0,116.273,3.0,116.771,0.498283,4.0,118.791,119.807,3.53396,119.807,120.557
23,23,3,0.750000,1,1,3,1.0,22.0,120.56,3.0,120.674,0.114629,6.0,123.068,124.083,3.52338,124.083,124.844
24,24,1,12,1,1,3,1.0,23.0,124.847,3.0,125.445,0.598112,4.0,127.36,128.376,3.52912,128.376,140.39
25,25,1,0.750000,3,5,4,1.0,24.0,140.729,3.0,142.359,1.63028,1.0,143.247,144.262,3.53367,144.262,145.027
26,26,1,0.750000,3,5,4,1.0,25.0,145.412,3.0,145.862,0.449877,4.0,147.926,148.941,3.52924,148.941,149.698
27,27,1,0.750000,3,5,4,1.0,26.0,149.982,3.0,150.866,0.884027,3.0,152.501,153.516,3.53451,153.517,154.268
28,28,1,0.750000,3,5,4,1.0,27.0,154.556,3.0,155.603,1.04647,2.0,157.083,158.098,3.54183,158.098,158.855
29,29,1,0.750000,3,5,4,1.0,28.0,159.134,3.0,159.69,0.555197,1.0,161.652,162.667,3.5328,162.667,163.426
30,30,3,0.750000,3,5,4,1.0,29.0,163.703,3.0,165.061,1.35784,8.0,166.226,167.241,3.53822,167.241,167.996
31,31,1,0.750000,3,5,4,1.0,30.0,168.276,3.0,168.997,0.721448,4.0,170.782,171.797,3.52104,171.797,172.55
32,32,3,10,3,5,4,1.0,31.0,172.836,3.0,173.418,0.581555,6.0,175.341,176.356,3.51985,176.356,186.361
33,33,3,0.750000,2,3,5,1.0,32.0,186.585,3.0,187.112,0.527862,8.0,189.104,190.12,3.53495,190.12,190.882
34,34,1,0.750000,2,3,5,1.0,33.0,191.056,3.0,191.516,0.459291,4.0,193.572,194.588,3.53142,194.588,195.352
35,35,1,0.750000,2,3,5,1.0,34.0,195.526,3.0,196.053,0.527358,4.0,198.044,199.059,3.53338,199.059,199.822
36,36,1,0.750000,2,3,5,1.0,35.0,199.997,0.0,999.0,999.0,999.0,202.508,203.533,3.53608,203.533,204.293
37,37,1,0.750000,2,3,5,1.0,36.0,204.535,0.0,999.0,999.0,999.0,207.045,208.064,3.52891,208.065,208.83
38,38,1,0.750000,2,3,5,1.0,37.0,209.009,3.0,209.497,0.488454,4.0,211.52,212.536,3.52683,212.536,213.3
39,39,1,0.750000,2,3,5,1.0,38.0,213.484,3.0,214.018,0.534223,2.0,215.991,217.006,3.52268,217.006,217.77
40,40,3,12,2,3,5,1.0,39.0,217.944,3.0,218.688,0.744252,8.0,220.464,221.48,3.53566,221.48,233.483
41,41,3,0.750000,3,6,6,1.0,40.0,233.862,3.0,234.501,0.638472,9.0,236.386,237.401,3.53858,237.401,238.154
42,42,3,0.750000,3,6,6,1.0,41.0,238.485,3.0,239.005,0.520223,7.0,240.998,242.013,3.52842,242.014,242.773
43,43,1,0.750000,3,6,6,1.0,42.0,243.062,3.0,243.709,0.647297,2.0,245.571,246.586,3.52437,246.586,247.345
44,44,3,0.750000,3,6,6,1.0,43.0,247.625,3.0,248.346,0.721214,8.0,250.128,251.143,3.51858,251.143,251.898
45,45,3,0.750000,3,6,6,1.0,44.0,252.18,3.0,252.783,0.602438,6.0,254.701,255.716,3.53567,255.716,256.469
46,46,3,0.750000,3,6,6,1.0,45.0,256.74,3.0,257.47,0.72982,7.0,259.255,260.271,3.53051,260.271,261.022
47,47,3,0.750000,3,6,6,1.0,46.0,261.292,3.0,261.84,0.548021,9.0,263.82,264.836,3.54342,264.836,265.593
48,48,1,8,3,6,6,1.0,47.0,265.862,3.0,266.427,0.565241,4.0,268.377,269.393,3.53095,269.393,277.403
49,49,2,0.750000,1,2,7,1.0,48.0,277.411,0.0,999.0,999.0,999.0,279.922,280.949,3.53864,280.95,281.706
50,50,3,0.750000,1,2,7,1.0,49.0,281.709,3.0,283.308,1.59896,8.0,284.222,285.237,3.52804,285.237,285.993
51,51,3,0.750000,1,2,7,1.0,50.0,285.996,3.0,286.427,0.431494,9.0,288.516,289.531,3.53582,289.532,290.297
52,52,3,0.750000,1,2,7,1.0,51.0,290.299,3.0,291.064,0.765058,8.0,292.816,293.831,3.53187,293.831,294.583
53,53,3,0.750000,1,2,7,1.0,52.0,294.586,3.0,295.118,0.531635,7.0,297.102,298.118,3.53178,298.118,298.87
54,54,2,0.750000,1,2,7,1.0,53.0,298.873,3.0,299.188,0.314729,5.0,301.404,302.419,3.54625,302.419,303.173
55,55,3,0.750000,1,2,7,1.0,54.0,303.176,3.0,303.741,0.565435,8.0,305.691,306.707,3.53073,306.707,307.461
56,56,3,10,1,2,7,1.0,55.0,307.463,3.0,307.944,0.481092,9.0,309.981,310.996,3.53277,310.996,321.005
57,57,3,0.750000,2,4,8,1.0,56.0,321.205,0.0,999.0,999.0,999.0,323.708,324.722,3.51714,324.722,325.476
58,58,3,0.750000,2,4,8,1.0,57.0,325.69,0.0,999.0,999.0,999.0,328.195,329.216,3.52617,329.216,329.979
59,59,2,0.750000,2,4,8,1.0,58.0,330.151,3.0,330.496,0.345248,5.0,332.672,333.687,3.53634,333.688,334.45
60,60,3,0.750000,2,4,8,1.0,59.0,334.62,3.0,335.234,0.613753,6.0,337.127,338.142,3.52201,338.142,338.903
61,61,3,0.750000,2,4,8,1.0,60.0,339.074,3.0,339.804,0.730215,6.0,341.591,342.607,3.53277,342.607,343.374
62,62,2,0.750000,2,4,8,1.0,61.0,343.546,3.0,344.008,0.461234,5.0,346.066,347.081,3.53474,347.081,347.844
63,63,3,0.750000,2,4,8,1.0,62.0,348.016,3.0,348.512,0.495779,6.0,350.535,351.55,3.53419,351.55,352.314
64,64,3,8,2,4,8,1.0,63.0,352.493,3.0,353.132,0.638412,8.0,355.009,356.025,3.53125,356.025,364.041
65,65,3,0.750000,1,1,9,1.0,64.0,364.049,3.0,364.691,0.642405,6.0,366.566,367.581,3.53227,367.581,368.344
66,66,1,0.750000,1,1,9,1.0,65.0,368.347,3.0,369.295,0.94854,2.0,370.864,371.879,3.53277,371.88,372.631
67,67,3,0.750000,1,1,9,1.0,66.0,372.633,3.0,373.215,0.581792,9.0,375.147,376.163,3.52942,376.163,376.918
68,68,1,0.750000,1,1,9,1.0,67.0,376.92,3.0,377.969,1.04857,3.0,379.441,380.456,3.53595,380.456,381.221
69,69,1,0.750000,1,1,9,1.0,68.0,381.224,3.0,381.755,0.531707,1.0,383.746,384.761,3.53715,384.761,385.525
70,70,1,0.750000,1,1,9,1.0,69.0,385.527,3.0,386.342,0.815157,4.0,388.028,389.044,3.51618,389.044,389.795
