TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,6,1,1.0,0.0,4.38558,3.0,5.64891,1.26333,7.0,6.90034,7.91569,3.53011,7.91594,8.66762
2,2,3,0.750000,3,6,1,1.0,1.0,8.97834,3.0,9.81938,0.841045,6.0,11.5012,12.5166,3.53824,12.5168,13.2717
3,3,3,0.750000,3,6,1,1.0,2.0,13.572,3.0,14.2892,0.717222,6.0,16.0902,17.1056,3.53359,17.1058,17.8585
4,4,2,0.750000,3,6,1,1.0,3.0,18.1567,3.0,18.7934,0.636709,5.0,20.6769,21.6923,3.53565,21.6925,22.4456
5,5,3,0.750000,3,6,1,1.0,4.0,22.7408,3.0,23.5135,0.772691,6.0,25.248,26.2634,3.52258,26.2636,27.0161
6,6,3,0.750000,3,6,1,1.0,5.0,27.3126,3.0,28.134,0.821323,8.0,29.8205,30.8359,3.52324,30.8361,31.5865
7,7,1,0.750000,3,6,1,1.0,6.0,31.8841,3.0,32.6211,0.737026,2.0,34.3855,35.4009,3.5168,35.4011,36.157
8,8,3,8,3,6,1,1.0,7.0,36.4553,3.0,37.108,0.652737,6.0,38.9726,39.988,3.53276,39.9882,48.0
9,9,3,0.750000,2,4,2,1.0,8.0,48.2822,3.0,50.3358,2.0536,9.0,50.7947,51.8101,3.52789,51.8103,52.5704
10,10,3,0.750000,2,4,2,1.0,9.0,52.7637,3.0,53.5383,0.774555,8.0,55.2769,56.2923,3.52857,56.2925,57.0574
11,11,3,0.750000,2,4,2,1.0,10.0,57.2503,3.0,58.1087,0.858338,8.0,59.7638,60.7792,3.52887,60.7794,61.5445
12,12,3,0.750000,2,4,2,1.0,11.0,61.7379,3.0,61.7777,0.0398414,9.0,64.2521,65.2675,3.52962,65.2677,66.0314
13,13,3,0.750000,2,4,2,1.0,12.0,66.2238,0.0,999.0,999.0,999.0,68.7342,69.7533,3.52943,69.7535,70.5184
14,14,2,0.750000,2,4,2,1.0,13.0,70.7114,0.0,999.0,999.0,999.0,73.2212,74.2424,3.531,74.2426,75.0055
15,15,1,0.750000,2,4,2,1.0,14.0,75.1985,3.0,75.8233,0.624785,4.0,77.7253,78.7407,3.54214,78.7408,79.4925
16,16,3,8,2,4,2,1.0,15.0,79.6867,3.0,80.6605,0.973754,8.0,82.1976,83.2131,3.52631,83.2132,91.2189
17,17,3,0.750000,1,2,3,1.0,16.0,91.2295,3.0,92.2699,1.04044,9.0,93.7433,94.7587,3.52923,94.7589,95.5225
18,18,3,0.750000,1,2,3,1.0,17.0,95.5251,3.0,96.3567,0.831611,6.0,98.0298,99.0453,3.52017,99.0454,99.8093
19,19,1,0.750000,1,2,3,1.0,18.0,99.8118,3.0,100.577,0.765006,3.0,102.328,103.343,3.5317,103.344,104.096
20,20,3,0.750000,1,2,3,1.0,19.0,104.099,3.0,104.814,0.715291,6.0,106.617,107.633,3.53401,107.633,108.383
21,21,3,0.750000,1,2,3,1.0,20.0,108.386,3.0,110.485,2.09932,9.0,110.89,111.906,3.52014,111.906,112.67
22,22,2,0.750000,1,2,3,1.0,21.0,112.672,3.0,113.304,0.631625,5.0,115.179,116.194,3.52165,116.194,116.957
