TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,2,2,0.750000,1,1.0,0.0,4.00776,3.0,1.13454,5.1423,7.52037,3.5131,7.521,8.28599
2,0,2,8,2,0.750000,1,1.0,1.0,8.28868,3.0,1.02395,9.31263,11.8013,3.51303,11.8018,12.5669
3,0,3,2,2,0.750000,1,1.0,2.0,12.5695,3.0,1.14694,13.7164,16.0823,3.51318,16.0828,16.8479
4,0,4,4,2,0.750000,1,1.0,3.0,16.8505,3.0,1.01897,17.8695,20.3632,3.5131,20.3637,21.1288
5,0,5,5,2,0.750000,1,1.0,4.0,21.1316,3.0,1.07491,22.2065,24.6442,3.51304,24.6448,25.4097
6,0,6,4,2,0.750000,1,1.0,5.0,25.4124,3.0,1.03068,26.443,28.9408,3.52875,28.9412,29.7063
7,0,7,2,2,0.750000,1,1.0,6.0,29.7089,3.0,1.0212,30.7301,33.2217,3.51314,33.2222,33.9872
8,0,8,4,2,10,1,1.0,7.0,33.9899,3.0,1.0274,35.0173,37.5026,3.5131,37.5031,47.5175
9,0,9,1,1,0.750000,2,1.0,8.0,47.5206,999.0,999.0,999.0,50.5297,3.52795,51.0488,51.8141
10,0,10,1,1,0.750000,2,1.0,9.0,51.8166,3.0,1.14872,52.9653,55.3294,3.51323,55.3299,56.095
11,0,11,1,1,0.750000,2,1.0,10.0,56.0973,2.0,1.20485,57.3021,59.626,3.52908,59.6265,60.3916
12,0,12,1,1,0.750000,2,1.0,11.0,60.3941,2.0,1.02778,61.4219,63.9069,3.51316,63.9074,64.6725
13,0,13,4,1,0.750000,2,1.0,12.0,64.6748,3.0,1.01719,65.692,68.2035,3.52908,68.204,68.9691
14,0,14,4,1,0.750000,2,1.0,13.0,68.9715,3.0,1.02562,69.9971,72.4845,3.51337,72.4849,73.25
15,0,15,6,1,0.750000,2,1.0,14.0,73.2524,3.0,1.03002,74.2824,76.7654,3.51336,76.7659,77.5309
16,0,16,10,1,8,2,1.0,15.0,77.5333,3.0,1.01938,78.5527,81.0463,3.51348,81.0469,89.0614
17,0,17,6,3,0.750000,3,1.0,16.0,89.0659,3.0,1.16335,90.2292,92.5767,3.51126,92.5772,93.3423
18,0,18,4,3,0.750000,3,1.0,17.0,93.3468,3.0,1.01894,94.3657,96.8577,3.51125,96.8582,97.6232
19,0,19,4,3,0.750000,3,1.0,18.0,97.626,3.0,1.02646,98.6525,101.139,3.51294,101.139,101.904
20,0,20,8,3,0.750000,3,1.0,19.0,101.907,3.0,1.03227,102.939,105.435,3.5285,105.436,106.201
21,0,21,4,3,0.750000,3,1.0,20.0,106.204,3.0,1.02273,107.226,109.716,3.51293,109.717,110.482
22,0,22,3,3,0.750000,3,1.0,21.0,110.485,3.0,1.07888,111.563,114.013,3.52844,114.013,114.778
23,0,23,4,3,0.750000,3,1.0,22.0,114.781,3.0,1.01898,115.8,118.294,3.51292,118.294,119.059
24,0,24,2,3,12,3,1.0,23.0,119.062,3.0,1.14182,120.204,122.59,3.52856,122.591,134.605
25,1,25,7,2,0.750000,4,1.0,24.0,134.609,3.0,1.1581,135.767,138.132,3.52389,138.133,138.898
26,1,26,10,2,0.750000,4,1.0,25.0,138.9,3.0,1.01936,139.92,142.413,3.51308,142.414,143.179
27,1,27,9,2,0.750000,4,1.0,26.0,143.181,3.0,1.02506,144.206,146.694,3.51293,146.694,147.46
28,1,28,8,2,0.750000,4,1.0,27.0,147.462,999.0,999.0,999.0,150.478,3.54394,151.006,151.772
29,1,29,2,2,0.750000,4,1.0,28.0,151.774,999.0,999.0,999.0,154.782,3.52844,155.303,156.068
30,1,30,5,2,0.750000,4,1.0,29.0,156.071,3.0,1.02935,157.1,159.584,3.51307,159.584,160.349
31,1,31,7,2,0.750000,4,1.0,30.0,160.352,3.0,1.01903,161.371,163.865,3.51312,163.865,164.63
