TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,3,6,1,1.0,0.0,4.24311,0.0,999.0,999.0,999.0,6.75829,7.78454,3.54143,7.7848,8.54247
2,2,2,0.750000,3,6,1,1.0,1.0,8.74477,2.0,9.72748,0.982707,5.0,11.2636,12.279,3.53419,12.2792,13.0296
3,3,3,0.750000,3,6,1,1.0,2.0,13.2304,2.0,13.9139,0.683541,4.0,15.7495,16.7649,3.53453,16.7651,17.5167
4,4,1,0.750000,3,6,1,1.0,3.0,17.7136,2.0,18.8181,1.1045,6.0,20.2366,21.252,3.53841,21.2522,22.0036
5,5,3,0.750000,3,6,1,1.0,4.0,22.1982,3.0,22.8548,0.656597,6.0,24.7238,25.7391,3.54096,25.7393,26.4907
6,6,3,0.750000,3,6,1,1.0,5.0,26.6876,2.0,28.0922,1.4046,3.0,29.212,30.2274,3.53975,30.2276,30.9776
7,7,3,0.750000,3,6,1,1.0,6.0,31.175,3.0,31.9289,0.75389,7.0,33.6819,34.6973,3.52225,34.6975,35.4481
8,8,3,12,3,6,1,1.0,7.0,35.6454,3.0,36.7327,1.08728,6.0,38.1545,39.1699,3.52446,39.1701,51.1776
9,9,1,0.750000,2,3,2,1.0,8.0,51.421,2.0,53.2797,1.85871,8.0,53.9412,54.9566,3.53559,54.9568,55.7148
10,10,2,0.750000,2,3,2,1.0,9.0,55.9066,3.0,56.5825,0.67593,5.0,58.4188,59.4342,3.5276,59.4344,60.1851
11,11,1,0.750000,2,3,2,1.0,10.0,60.3791,3.0,61.1528,0.773777,4.0,62.8892,63.9046,3.52556,63.9048,64.6553
12,12,1,0.750000,2,3,2,1.0,11.0,64.8481,2.0,65.006,0.157937,6.0,67.3764,68.3918,3.5437,68.392,69.1424
13,13,3,0.750000,2,3,2,1.0,12.0,69.3336,3.0,69.7932,0.459611,8.0,71.8479,72.8633,3.5297,72.8635,73.6293
14,14,1,0.750000,2,3,2,1.0,13.0,73.8244,2.0,74.564,0.739541,7.0,76.3351,77.3505,3.52607,77.3507,78.1164
15,15,1,0.750000,2,3,2,1.0,14.0,78.3098,3.0,79.0175,0.70769,4.0,80.8218,81.8372,3.52733,81.8373,82.6034
16,16,1,8,2,3,2,1.0,15.0,82.7964,2.0,83.4879,0.691511,6.0,85.3089,86.3244,3.52798,86.3245,94.3299
17,17,3,0.750000,2,4,3,1.0,16.0,94.566,2.0,95.5479,0.981898,2.0,97.0911,98.1065,3.54049,98.1067,98.8668
18,18,3,0.750000,2,4,3,1.0,17.0,99.0582,3.0,100.051,0.993179,8.0,101.574,102.59,3.53144,102.59,103.354
