TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,3,2,2,5.000000e-01,8,1.0,0.0,4.22258,3.0,8,5.86738,high,1.6448,1.3552,6.39702,9.47666,9.48913,11.4922,7.26961,11.4926,13.4764
2,2,0,2,6,2,5.000000e-01,4,1.0,1.0,13.7015,3.0,4,15.3752,high,1.6737,1.3263,15.9114,18.9604,18.9734,20.9759,7.27433,20.9761,26.9598
3,3,0,1,2,0,2,2,1.0,2.0,26.9822,3.0,2,28.7363,high,1.75416,1.24584,29.2701,33.7406,33.7543,35.7561,8.77392,35.7564,37.7403
4,4,0,1,2,4,5.000000e-01,8,1.0,3.0,37.7556,3.0,8,39.5452,high,1.78965,1.21035,40.0809,43.0051,43.0053,45.0206,7.26498,45.0208,47.0048
5,5,1,2,2,2,3.500000e+00,0,1.0,4.0,47.2349,3.0,0,48.6859,low,1.45099,1.54901,49.2213,55.4886,55.4888,57.5041,10.2692,57.5044,59.4883
6,6,1,2,6,8,5.000000e-01,2,1.0,5.0,59.7048,3.0,2,61.3797,low,1.67486,1.32514,61.9083,64.9568,64.9709,66.9879,7.28306,66.9882,72.9562
7,7,1,3,2,0,5.000000e-01,2,1.0,6.0,73.1851,3.0,2,74.8575,high,1.67246,1.32754,75.3917,78.4402,78.4541,80.4557,7.27062,80.456,82.4399
8,8,1,3,2,4,5.000000e-01,2,1.0,7.0,82.6735,3.0,2,84.5657,low,1.89217,1.10783,85.0934,87.924,87.9242,89.9394,7.2659,89.9397,91.9236
9,9,0,3,8,0,2,8,1.0,8.0,92.1125,999.0,999,95.124,999,0.0,0.0,95.1382,98.8608,999.0,999.0,906.888,100.892,108.876
10,10,1,2,6,4,2,8,1.0,9.0,109.096,3.0,8,111.287,high,2.19179,0.808214,111.826,115.844,115.858,117.859,8.76376,117.86,123.859
11,11,1,1,4,0,5.000000e-01,4,1.0,10.0,123.88,3.0,4,125.333,high,1.45312,1.54688,125.873,129.14,129.154,131.171,7.29125,131.171,135.14
