TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,1,1,2,4,5.000000e-01,0,1.0,0.0,4.03677,999.0,999.0,7.05008,999.0,0.0,0.0,7.06493,9.29939,999.0,999.0,994.963,11.3309,13.2992
2,2,1,1,6,2,5.000000e-01,8,1.0,1.0,13.3144,3.0,8,15.3237,high,2.00928,0.99072,15.8553,18.5762,18.5911,20.6074,7.29296,20.6076,26.5757
3,3,0,3,2,8,2,2,1.0,2.0,26.8461,3.0,2,28.8518,low,2.00561,0.994393,29.386,33.6065,33.6189,35.622,8.77582,35.6222,37.6062
4,4,0,2,4,2,2,0,1.0,3.0,37.8365,2.0,2,39.8938,high,2.05734,0.942656,40.4321,44.5901,44.6028,46.6056,8.7691,46.6059,50.5897
5,5,1,1,8,4,5.000000e-01,8,1.0,4.0,50.6095,2.0,4,52.2878,low,1.6783,1.3217,52.8212,55.8706,55.8852,57.9017,7.29215,57.9019,65.8699
6,6,1,1,4,2,2,0,1.0,5.0,65.8864,3.0,0,68.6508,low,2.76441,0.235585,69.1802,72.635,72.6352,74.6505,8.76407,74.6508,78.6346
7,7,0,3,2,8,2,4,1.0,6.0,78.9003,3.0,4,81.1279,low,2.22755,0.772446,81.6634,85.6497,85.6622,87.6652,8.7649,87.6655,89.6495
8,8,0,3,2,8,2,0,1.0,7.0,89.923,3.0,0,91.2694,low,1.34646,1.65354,91.8038,96.6802,96.6804,98.6957,8.77272,98.696,100.68
9,9,0,2,8,2,5.000000e-01,8,1.0,8.0,100.915,3.0,8,103.296,high,2.38188,0.618123,103.836,106.164,106.177,108.179,7.26477,108.18,116.163
10,10,0,2,8,2,5.000000e-01,4,1.0,9.0,116.416,2.0,2,118.209,low,1.79253,1.20747,118.739,121.678,121.679,123.694,7.27789,123.694,131.678
11,11,0,1,2,2,5.000000e-01,8,1.0,10.0,131.691,999.0,999,134.705,999,0.0,0.0,134.719,136.943,999.0,999.0,867.309,138.974,140.943
12,12,1,3,2,2,5.000000e-01,8,1.0,11.0,141.197,2.0,2,142.896,low,1.69893,1.30107,143.425,146.458,146.472,148.474,7.2768,148.474,150.458
13,13,1,3,4,0,2,8,1.0,12.0,150.692,2.0,0,153.504,low,2.8125,0.187498,154.034,157.442,157.442,159.457,8.76527,159.457,163.441
14,14,0,3,4,4,3.500000e+00,0,1.0,13.0,163.668,999.0,999,166.682,999,0.0,0.0,166.696,171.925,999.0,999.0,835.332,173.956,177.925
15,15,1,3,2,2,5.000000e-01,4,1.0,14.0,178.166,2.0,2,180.143,low,1.97673,1.02327,180.672,183.424,183.438,185.44,7.27353,185.44,187.424
16,16,0,1,4,2,3.500000e+00,0,1.0,15.0,187.438,2.0,2,189.151,high,1.71277,1.28723,189.688,195.689,195.703,197.705,10.2667,197.705,201.689
17,17,1,2,4,2,3.500000e+00,0,1.0,16.0,201.948,2.0,2,203.98,high,2.03115,0.968847,204.514,210.204,210.218,212.219,10.2708,212.219,216.203
18,18,1,2,2,4,5.000000e-01,8,1.0,17.0,216.445,2.0,4,219.025,low,2.58,0.42,219.565,221.703,221.703,223.718,7.27333,223.719,225.703
19,19,1,2,6,2,5.000000e-01,8,1.0,18.0,225.896,2.0,2,228.8,low,2.90409,0.0959052,229.341,231.155,231.156,233.171,7.275,233.171,239.155
20,20,1,1,2,8,2,0,1.0,19.0,239.175,3.0,0,240.943,low,1.76792,1.23208,241.481,245.936,245.936,247.951,8.7759,247.951,249.935
21,21,1,3,2,4,2,8,1.0,20.0,250.167,2.0,4,251.803,low,1.63567,1.36433,252.339,256.919,256.933,258.935,8.7677,258.935,260.919
22,22,0,3,2,4,5.000000e-01,2,1.0,21.0,261.169,2.0,4,263.745,high,2.57583,0.424169,264.276,266.419,266.431,268.434,7.26471,268.434,270.418
23,23,0,3,2,2,5.000000e-01,0,1.0,22.0,270.671,3.0,0,272.253,low,1.58165,1.41835,272.791,275.934,275.934,277.949,7.27823,277.949,279.933
