TrialNumber,Trial,Reciprocate,Partner,ITI,cLeft,ISI,cRight,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,2,8,5.000000e-01,4,1.0,0.0,4.26636,999.0,999.0,7.26753,999.0,0.0,0.0,7.28209,9.50646,999.0,999.0,994.734,11.538,13.5218
2,2,1,3,2,0,2,2,1.0,1.0,13.779,999.0,999.0,16.7922,999.0,0.0,0.0,16.806,20.5369,999.0,999.0,985.221,22.5527,24.5367
3,3,0,1,2,0,5.000000e-01,2,1.0,2.0,24.5445,3.0,2,26.0669,high,1.52247,1.47753,26.5964,29.8019,29.8155,31.8174,7.27295,31.8177,33.8017
4,4,1,3,2,2,5.000000e-01,8,1.0,3.0,34.0559,3.0,8,35.9585,high,1.90258,1.09742,36.4865,39.3169,39.3304,41.3324,7.27646,41.3327,43.3166
5,5,0,3,4,8,2,0,1.0,4.0,43.5667,2.0,8,45.1659,high,1.59922,1.40078,45.7064,50.3161,50.3287,52.3316,8.76494,52.3319,56.3157
6,6,0,2,2,0,5.000000e-01,8,1.0,5.0,56.6033,2.0,0,59.2275,low,2.62414,0.375859,59.7666,61.8623,61.8624,63.8777,7.27441,63.878,65.862
7,7,0,2,2,4,5.000000e-01,2,1.0,6.0,66.0788,2.0,4,68.002,high,1.92312,1.07688,68.5314,71.3303,71.3434,73.3458,7.267,73.3461,75.3301
8,8,1,2,2,2,5.000000e-01,8,1.0,7.0,75.6104,2.0,2,77.3092,low,1.69884,1.30116,77.843,80.8609,80.8748,82.8921,7.28166,82.8923,84.8607
9,9,1,1,4,4,3.500000e+00,8,1.0,8.0,84.8749,2.0,4,86.35,low,1.47505,1.52495,86.8909,93.1257,93.1403,95.1568,10.2819,95.1571,99.1253
10,10,0,3,2,4,5.000000e-01,2,1.0,9.0,99.3648,3.0,2,102.013,low,2.64797,0.352026,102.545,104.625,104.638,106.64,7.27556,106.641,108.625
11,11,1,3,6,0,5.000000e-01,4,1.0,10.0,108.873,2.0,0,110.937,low,2.06345,0.936547,111.466,114.124,114.124,116.14,7.26646,116.14,122.124
12,12,1,1,4,8,5.000000e-01,0,1.0,11.0,122.145,3.0,0,123.947,low,1.80227,1.19773,124.481,127.405,127.405,129.42,7.27488,129.42,133.404
13,13,1,1,6,2,5.000000e-01,0,1.0,12.0,133.414,2.0,2,135.107,high,1.69318,1.30682,135.637,138.669,138.684,140.701,7.28697,140.701,146.669
14,14,1,2,6,0,2,2,1.0,13.0,147.004,3.0,2,149.052,high,2.04804,0.951963,149.589,153.762,153.776,155.793,8.78969,155.794,161.762
15,15,1,2,2,0,3.500000e+00,8,1.0,14.0,162.003,2.0,0,164.214,low,2.2111,0.788896,164.744,170.261,170.261,172.277,10.2736,172.277,174.261
16,16,0,3,2,8,2,2,1.0,15.0,174.547,2.0,8,177.075,high,2.52736,0.472641,177.602,181.307,181.32,183.323,8.77535,183.323,185.307
17,17,1,3,4,0,5.000000e-01,8,1.0,16.0,185.553,999.0,999,188.567,999,0.0,0.0,188.581,190.802,999.0,999.0,813.447,192.833,196.802
18,18,1,1,2,0,2,4,1.0,17.0,196.816,3.0,4,199.093,high,2.27671,0.723292,199.628,203.567,203.581,205.598,8.78179,205.598,207.566
19,19,1,1,6,4,2,2,1.0,18.0,207.581,2.0,4,208.984,high,1.40282,1.59718,209.518,214.332,214.332,216.347,8.76562,216.347,222.331
20,20,0,3,4,2,3.500000e+00,0,1.0,19.0,222.591,2.0,2,224.614,high,2.02307,0.976931,225.142,230.846,230.859,232.862,10.2706,232.862,236.846
21,21,1,3,2,4,5.000000e-01,2,1.0,20.0,237.126,2.0,4,238.942,high,1.81678,1.18322,239.485,242.377,242.391,244.408,7.28206,244.408,246.376
22,22,0,3,2,4,5.000000e-01,0,1.0,21.0,246.653,2.0,4,248.651,high,1.99778,1.00222,249.189,251.91,251.923,253.926,7.27277,253.926,255.91
23,23,0,1,4,4,5.000000e-01,2,1.0,22.0,255.927,2.0,4,257.692,high,1.76511,1.23489,258.22,261.175,261.189,263.191,7.26403,263.191,267.19
24,24,1,2,4,4,3.500000e+00,0,1.0,23.0,267.466,3.0,0,269.718,low,2.25224,0.747757,270.252,275.721,275.721,277.737,10.271,277.737,281.721
25,25,0,2,8,2,5.000000e-01,0,1.0,24.0,282.017,2.0,2,283.429,high,1.41218,1.58782,283.969,287.267,287.281,289.283,7.2656,289.283,297.266
26,26,0,1,2,0,2,4,1.0,25.0,297.288,3.0,4,298.792,high,1.50359,1.49641,299.328,304.047,304.061,306.063,8.77475,306.063,308.047
27,27,1,3,6,8,3.500000e+00,4,1.0,26.0,308.286,3.0,4,310.134,low,1.84821,1.15179,310.67,316.546,316.561,318.577,10.2916,318.578,324.546
28,28,0,2,4,8,3.500000e+00,2,1.0,27.0,324.805,3.0,2,326.298,low,1.4931,1.5069,326.825,333.061,333.074,335.076,10.2718,335.077,339.061
29,29,0,1,8,8,5.000000e-01,2,1.0,28.0,339.069,3.0,2,341.327,low,2.25831,0.741689,341.855,344.326,344.339,346.341,7.27249,346.341,354.325
30,30,0,1,2,8,5.000000e-01,4,1.0,29.0,354.335,3.0,4,356.356,low,2.02094,0.979059,356.886,359.59,359.591,361.606,7.27078,361.606,363.59
31,31,0,1,2,8,2,0,1.0,30.0,363.599,2.0,8,365.914,high,2.31468,0.685323,366.447,370.355,370.355,372.371,8.77156,372.371,374.355
32,32,1,2,2,2,2,4,1.0,31.0,374.644,2.0,2,377.49,low,2.8461,0.153895,378.024,381.401,381.415,383.432,8.78878,383.433,385.401
33,33,0,3,4,4,5.000000e-01,8,1.0,32.0,385.662,2.0,4,388.266,low,2.60308,0.396922,388.805,390.916,390.929,392.932,7.26925,392.932,396.916
34,34,1,1,8,2,5.000000e-01,8,1.0,33.0,396.931,2.0,2,398.641,low,1.71,1.29,399.179,402.181,402.196,404.212,7.28133,404.212,412.18
35,35,0,2,2,4,2,0,1.0,34.0,412.408,3.0,0,415.405,low,2.99678,0.0032219,415.944,419.164,419.164,421.18,8.77162,421.18,423.164
