TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,0.750000,1,1,1,1.0,0.0,4.0122,3.0,5.0478,1.0356,2.0,6.52459,7.53993,3.52773,7.54018,8.30034
2,2,2,0.750000,1,1,1,1.0,1.0,8.30301,2.0,9.40154,1.09853,5.0,10.8203,11.8357,3.53267,11.8359,12.5871
3,3,3,0.750000,1,1,1,1.0,2.0,12.5896,2.0,13.0213,0.431641,1.0,15.1039,16.1193,3.52967,16.1195,16.874
4,4,1,0.750000,1,1,1,1.0,3.0,16.8765,2.0,17.2414,0.364948,6.0,19.3912,20.4067,3.5302,20.4069,21.1608
5,5,1,0.750000,1,1,1,1.0,4.0,21.1633,3.0,21.6282,0.464883,2.0,23.6828,24.6982,3.53493,24.6984,25.4644
6,6,1,0.750000,1,1,1,1.0,5.0,25.4669,3.0,25.7815,0.314658,3.0,27.9844,28.9998,3.53297,29.0,29.7512
7,7,1,0.750000,1,1,1,1.0,6.0,29.7536,2.0,30.6692,0.915531,8.0,32.2695,33.2849,3.53125,33.2851,34.038
8,8,1,10,1,1,1,1.0,7.0,34.0404,2.0,34.4389,0.398446,7.0,36.555,37.5704,3.52996,37.5706,47.5823
9,9,1,0.750000,2,3,2,1.0,8.0,47.8472,3.0,48.6171,0.769899,3.0,50.3633,51.3787,3.53155,51.3789,52.1361
10,10,3,0.750000,2,3,2,1.0,9.0,52.3993,2.0,52.7873,0.38798,3.0,54.9231,55.9385,3.53923,55.9387,56.6903
11,11,1,0.750000,2,3,2,1.0,10.0,56.8755,2.0,57.4412,0.565646,7.0,59.3852,60.4007,3.52514,60.4008,61.1604
12,12,1,0.750000,2,3,2,1.0,11.0,61.3447,3.0,61.7447,0.399997,1.0,63.8657,64.8811,3.53641,64.8813,65.6474
13,13,1,0.750000,2,3,2,1.0,12.0,65.8353,3.0,66.2483,0.412968,2.0,68.3515,69.367,3.5317,69.3672,70.1176
14,14,2,0.750000,2,3,2,1.0,13.0,70.3055,2.0,70.6518,0.346298,5.0,72.8221,73.8376,3.53209,73.8377,74.5882
15,15,1,0.750000,2,3,2,1.0,14.0,74.7765,2.0,75.1221,0.345508,8.0,77.2937,78.3091,3.53251,78.3092,79.0753
16,16,1,8,2,3,2,1.0,15.0,79.2665,2.0,79.6424,0.3759,7.0,81.7819,82.7973,3.53085,82.7975,90.8014
17,17,3,0.750000,1,2,3,1.0,16.0,90.8103,3.0,91.6693,0.85901,9.0,93.3287,94.3441,3.53373,94.3443,95.1051
18,18,3,0.750000,1,2,3,1.0,17.0,95.1077,3.0,95.7895,0.6818,8.0,97.6263,98.6417,3.53395,98.6419,99.3919
19,19,3,0.750000,1,2,3,1.0,18.0,99.3945,3.0,100.009,0.614979,9.0,101.912,102.928,3.53304,102.928,103.679
20,20,2,0.750000,1,2,3,1.0,19.0,103.681,3.0,105.581,1.89938,5.0,106.198,107.213,3.53191,107.214,107.966
21,21,3,0.750000,1,2,3,1.0,20.0,107.968,3.0,108.45,0.481592,6.0,110.484,111.499,3.53095,111.499,112.253
22,22,3,0.750000,1,2,3,1.0,21.0,112.255,3.0,113.17,0.914697,9.0,114.775,115.79,3.5346,115.79,116.556
23,23,3,0.750000,1,2,3,1.0,22.0,116.559,3.0,117.24,0.681537,9.0,119.077,120.093,3.53407,120.093,120.843
