TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,0,1,1,1,0.750000,1,1.0,0.0,4.01222,999.0,999.0,999.0,7.02758,3.54393,7.55643,8.30618
2,0,2,3,1,0.750000,1,1.0,1.0,8.3095,2.0,2.96509,11.2746,11.8222,3.51319,11.8228,12.5879
3,0,3,4,1,0.750000,1,1.0,2.0,12.5908,2.0,2.08106,14.6719,16.1039,3.51356,16.1045,16.854
4,0,4,9,1,0.750000,1,1.0,3.0,16.8568,999.0,999.0,999.0,19.8683,3.52881,20.3859,21.1356
5,0,5,3,1,0.750000,1,1.0,4.0,21.1384,2.0,1.22694,22.3653,24.6517,3.51373,24.6523,25.4017
6,0,6,2,1,0.750000,1,1.0,5.0,25.4046,2.0,1.0244,26.429,28.9178,3.51379,28.9185,29.6834
7,0,7,6,1,0.750000,1,1.0,6.0,29.6884,2.0,1.02022,30.7086,33.1995,3.51164,33.2001,33.9652
8,0,8,3,1,10,1,1.0,7.0,33.968,2.0,1.17021,35.1382,37.4812,3.5136,37.4818,47.4822
9,1,9,8,2,0.750000,2,1.0,8.0,47.4868,3.0,2.10592,49.5928,50.9982,3.51186,50.9988,51.7483
10,1,10,8,2,0.750000,2,1.0,9.0,51.752,3.0,1.18806,52.9401,55.2799,3.52836,55.2805,56.0299
11,1,11,7,2,0.750000,2,1.0,10.0,56.0329,3.0,1.87008,57.903,59.546,3.51352,59.5466,60.2961
12,1,12,8,2,0.750000,2,1.0,11.0,60.3004,3.0,1.14923,61.4496,63.8122,3.51224,63.8128,64.5623
13,1,13,6,2,0.750000,2,1.0,12.0,64.5654,2.0,1.08091,65.6464,68.0784,3.51337,68.0789,68.8439
14,1,14,4,2,0.750000,2,1.0,13.0,68.847,2.0,1.02897,69.8759,72.3601,3.51353,72.3608,73.1258
15,1,15,10,2,0.750000,2,1.0,14.0,73.1288,2.0,1.027,74.1558,76.6418,3.51339,76.6424,77.4074
16,1,16,9,2,8,2,1.0,15.0,77.4105,3.0,1.02502,78.4355,80.9233,3.51332,80.924,88.9242
17,1,17,7,1,0.750000,3,1.0,16.0,88.9281,2.0,2.6303,91.5584,92.4403,3.51263,92.4409,93.1903
18,1,18,5,1,0.750000,3,1.0,17.0,93.1937,2.0,1.02926,94.223,96.7064,3.51316,96.707,97.4564
19,1,19,2,1,0.750000,3,1.0,18.0,97.4592,2.0,1.02679,98.486,100.972,3.51362,100.973,101.723
20,1,20,8,1,0.750000,3,1.0,19.0,101.726,3.0,1.0235,102.749,105.239,3.51351,105.239,105.989
21,1,21,8,1,0.750000,3,1.0,20.0,105.991,3.0,1.40416,107.396,109.505,3.51361,109.505,110.255
22,1,22,9,1,0.750000,3,1.0,21.0,110.258,3.0,1.06779,111.325,113.771,3.51364,113.771,114.521
23,1,23,7,1,0.750000,3,1.0,22.0,114.524,2.0,1.94789,116.472,118.037,3.5136,118.037,118.803
24,1,24,9,1,8,3,1.0,23.0,118.805,3.0,1.02952,119.835,122.318,3.51356,122.319,130.32
25,1,25,9,3,0.750000,4,1.0,24.0,130.324,3.0,1.01815,131.342,133.836,3.51189,133.836,134.586
