TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.25364,3.0,5.29497,1.04132,9.0,6.77715,7.79743,3.54379,7.79767,8.56371
2,2,3,0.750000,2,4,1,1.0,1.0,8.74817,3.0,9.39824,0.650064,6.0,11.2626,12.2664,3.51823,12.2666,13.0174
3,3,3,0.750000,2,4,1,1.0,2.0,13.2022,2.0,13.7684,0.566213,3.0,15.7157,16.7338,3.5316,16.734,17.4877
4,4,3,0.750000,2,4,1,1.0,3.0,17.67,2.0,18.4892,0.819136,2.0,20.1831,21.2023,3.53223,21.2025,21.9584
5,5,1,0.750000,2,4,1,1.0,4.0,22.1421,2.0,22.559,0.416911,8.0,24.6686,25.6724,3.53026,25.6726,26.4284
6,6,2,0.750000,2,4,1,1.0,5.0,26.6108,3.0,27.7969,1.18611,5.0,29.1359,30.1541,3.54335,30.1543,30.9154
7,7,3,0.750000,2,4,1,1.0,6.0,31.0996,2.0,32.3338,1.23421,3.0,33.6068,34.6249,3.52531,34.625,35.3864
8,8,3,8,2,4,1,1.0,7.0,35.5617,2.0,36.1701,0.608345,4.0,38.074,39.0784,3.51665,39.0786,47.0789
9,9,1,0.750000,3,5,2,1.0,8.0,47.3049,3.0,48.3801,1.07521,1.0,49.8331,50.853,3.54812,50.8532,51.6158
10,10,1,0.750000,3,5,2,1.0,9.0,51.8003,2.0,52.8844,1.0841,8.0,54.3196,55.3227,3.52234,55.3229,56.0862
11,11,1,0.750000,3,5,2,1.0,10.0,56.2661,2.0,56.7872,0.521101,8.0,58.7886,59.806,3.53992,59.8062,60.5564
12,12,2,0.750000,3,5,2,1.0,11.0,60.736,3.0,61.3077,0.571688,5.0,63.2574,64.2604,3.5244,64.2606,65.0266
13,13,1,0.750000,3,5,2,1.0,12.0,65.2047,3.0,65.7112,0.506519,2.0,67.7254,68.7444,3.53966,68.7445,69.497
14,14,1,0.750000,3,5,2,1.0,13.0,69.6758,3.0,70.2646,0.588774,4.0,72.1795,73.1967,3.52091,73.1969,73.9508
15,15,3,0.750000,3,5,2,1.0,14.0,74.1316,3.0,74.4848,0.353169,7.0,76.6478,77.666,3.53444,77.6662,78.4209
16,16,1,10,3,5,2,1.0,15.0,78.599,3.0,79.2555,0.656567,1.0,81.114,82.1345,3.53555,82.1347,92.149
17,17,3,0.750000,3,6,3,1.0,16.0,92.3735,3.0,93.8507,1.47718,7.0,94.8979,95.9173,3.5438,95.9175,96.6694
18,18,2,0.750000,3,6,3,1.0,17.0,96.8543,3.0,97.4537,0.59939,5.0,99.3672,100.371,3.5168,100.371,101.123
19,19,2,0.750000,3,6,3,1.0,18.0,101.301,2.0,101.757,0.456391,5.0,103.82,104.84,3.53862,104.84,105.593
20,20,3,0.750000,3,6,3,1.0,19.0,105.771,2.0,106.327,0.556899,2.0,108.29,109.293,3.52229,109.293,110.047
21,21,3,0.750000,3,6,3,1.0,20.0,110.226,2.0,111.031,0.805122,1.0,112.741,113.746,3.51977,113.746,114.5
22,22,3,0.750000,3,6,3,1.0,21.0,114.677,3.0,115.251,0.573985,7.0,117.195,118.213,3.53558,118.213,118.971
23,23,3,0.750000,3,6,3,1.0,22.0,119.208,3.0,119.805,0.596941,6.0,121.727,122.731,3.52279,122.731,123.491
24,24,3,8,3,6,3,1.0,23.0,123.674,2.0,124.526,0.852304,3.0,126.194,127.199,3.52499,127.199,135.201
25,25,1,0.750000,2,3,4,1.0,24.0,135.434,2.0,136.819,1.3855,8.0,137.958,138.974,3.54041,138.974,139.738
26,26,1,0.750000,2,3,4,1.0,25.0,139.917,2.0,140.406,0.489177,7.0,142.439,143.459,3.54263,143.459,144.225
27,27,1,0.750000,2,3,4,1.0,26.0,144.4,3.0,144.843,0.443213,1.0,146.915,147.927,3.52711,147.927,148.679
28,28,2,0.750000,2,3,4,1.0,27.0,148.856,3.0,149.479,0.623851,5.0,151.362,152.38,3.52478,152.381,153.132
29,29,1,0.750000,2,3,4,1.0,28.0,153.306,2.0,153.716,0.41,6.0,155.814,156.818,3.51184,156.818,157.569
30,30,1,0.750000,2,3,4,1.0,29.0,157.745,2.0,158.12,0.375213,8.0,160.252,161.256,3.51146,161.257,162.023
31,31,1,0.750000,2,3,4,1.0,30.0,162.203,3.0,162.624,0.421005,1.0,164.704,165.725,3.52206,165.725,166.476
32,32,3,12,2,3,4,1.0,31.0,166.658,3.0,167.178,0.519934,6.0,169.167,170.177,3.51895,170.177,182.189
33,33,3,0.750000,3,6,5,1.0,32.0,182.407,3.0,183.724,1.31703,6.0,184.915,185.936,3.52855,185.936,186.693
34,34,2,0.750000,3,6,5,1.0,33.0,186.866,3.0,187.878,1.01155,5.0,189.387,190.39,3.5244,190.391,191.147
35,35,1,0.750000,3,6,5,1.0,34.0,191.321,2.0,191.898,0.576516,7.0,193.823,194.828,3.507,194.828,195.584
36,36,3,0.750000,3,6,5,1.0,35.0,195.757,2.0,196.218,0.460799,3.0,198.274,199.295,3.53762,199.295,200.054
37,37,3,0.750000,3,6,5,1.0,36.0,200.23,3.0,200.79,0.560373,8.0,202.73,203.733,3.50293,203.733,204.491
38,38,3,0.750000,3,6,5,1.0,37.0,204.67,3.0,205.442,0.77215,7.0,207.182,208.202,3.53167,208.202,208.961
39,39,3,0.750000,3,6,5,1.0,38.0,209.143,2.0,209.662,0.519045,2.0,211.651,212.654,3.51046,212.654,213.415
40,40,3,12,3,6,5,1.0,39.0,213.588,2.0,214.166,0.577815,2.0,216.104,217.123,3.53484,217.123,229.128
41,41,3,0.750000,2,4,6,1.0,40.0,229.344,3.0,230.613,1.26873,6.0,231.863,232.882,3.53754,232.882,233.632
42,42,3,0.750000,2,4,6,1.0,41.0,233.803,3.0,235.533,1.73061,7.0,236.315,237.335,3.53195,237.335,238.085
43,43,3,0.750000,2,4,6,1.0,42.0,238.257,2.0,238.669,0.412772,3.0,240.769,241.772,3.51582,241.773,242.539
44,44,1,0.750000,2,4,6,1.0,43.0,242.711,2.0,243.14,0.428628,7.0,245.237,246.241,3.52982,246.241,246.992
45,45,3,0.750000,2,4,6,1.0,44.0,247.162,3.0,247.76,0.598329,6.0,249.674,250.694,3.53181,250.694,251.446
46,46,2,0.750000,2,4,6,1.0,45.0,251.621,3.0,252.064,0.442896,5.0,254.143,255.147,3.52658,255.147,255.9
47,47,3,0.750000,2,4,6,1.0,46.0,256.081,2.0,256.467,0.386326,3.0,258.595,259.616,3.53493,259.616,260.37
48,48,3,10,2,4,6,1.0,47.0,260.542,2.0,261.007,0.465019,1.0,263.05,264.053,3.51163,264.053,274.065
49,49,1,0.750000,3,5,7,1.0,48.0,274.312,3.0,276.417,2.10505,4.0,276.833,277.836,3.52459,277.837,278.602
50,50,1,0.750000,3,5,7,1.0,49.0,278.775,3.0,279.353,0.577934,3.0,281.286,282.29,3.5149,282.29,283.055
51,51,3,0.750000,3,5,7,1.0,50.0,283.23,2.0,283.84,0.609275,3.0,285.738,286.742,3.51192,286.743,287.509
52,52,1,0.750000,3,5,7,1.0,51.0,287.684,2.0,288.61,0.926117,6.0,290.207,291.21,3.52615,291.21,291.963
53,53,3,0.750000,3,5,7,1.0,52.0,292.142,3.0,292.68,0.537964,8.0,294.66,295.679,3.53737,295.68,296.433
54,54,1,0.750000,3,5,7,1.0,53.0,296.617,3.0,297.251,0.634084,4.0,299.129,300.134,3.5178,300.135,300.887
55,55,1,0.750000,3,5,7,1.0,54.0,301.062,2.0,301.437,0.37499,9.0,303.583,304.601,3.53837,304.601,305.357
56,56,1,8,3,5,7,1.0,55.0,305.532,2.0,305.925,0.393258,8.0,308.044,309.054,3.52223,309.054,317.067
57,57,1,0.750000,1,1,8,1.0,56.0,317.075,3.0,318.485,1.40986,4.0,319.59,320.61,3.53515,320.61,321.37
58,58,1,0.750000,1,1,8,1.0,57.0,321.373,3.0,321.987,0.614765,1.0,323.886,324.906,3.53315,324.906,325.657
59,59,1,0.750000,1,1,8,1.0,58.0,325.659,2.0,326.258,0.598429,6.0,328.176,329.186,3.52708,329.187,329.944
60,60,3,0.750000,1,1,8,1.0,59.0,329.946,2.0,330.311,0.364942,4.0,332.465,333.468,3.52226,333.469,334.23
61,61,2,0.750000,1,1,8,1.0,60.0,334.233,3.0,334.898,0.665053,5.0,336.746,337.749,3.51616,337.749,338.501
62,62,1,0.750000,1,1,8,1.0,61.0,338.503,3.0,339.051,0.548214,3.0,341.011,342.014,3.51104,342.014,342.771
63,63,1,0.750000,1,1,8,1.0,62.0,342.774,2.0,343.255,0.480877,6.0,345.291,346.295,3.52081,346.295,347.058
64,64,1,10,1,1,8,1.0,63.0,347.06,2.0,347.492,0.431309,7.0,349.587,350.59,3.52977,350.59,360.602
65,65,1,0.750000,1,2,9,1.0,64.0,360.605,3.0,361.47,0.865277,4.0,363.119,364.122,3.51681,364.122,364.872
66,66,1,0.750000,1,2,9,1.0,65.0,364.875,3.0,365.69,0.81508,3.0,367.379,368.387,3.512,368.387,369.142
67,67,3,0.750000,1,2,9,1.0,66.0,369.145,2.0,369.66,0.514995,1.0,371.647,372.666,3.52123,372.666,373.429
68,68,3,0.750000,1,2,9,1.0,67.0,373.432,2.0,374.18,0.748522,1.0,375.945,376.949,3.51679,376.949,377.699
69,69,3,0.750000,1,2,9,1.0,68.0,377.702,3.0,378.233,0.531685,7.0,380.21,381.215,3.51295,381.215,381.97
70,70,3,0.750000,1,2,9,1.0,69.0,381.972,3.0,382.621,0.648371,9.0,384.49,385.495,3.52249,385.495,386.257
71,71,3,0.750000,1,2,9,1.0,70.0,386.26,2.0,386.758,0.498433,3.0,388.787,389.79,3.53028,389.79,390.543
72,72,3,12,1,2,9,1.0,71.0,390.546,2.0,391.011,0.464942,1.0,393.067,394.072,3.52581,394.072,406.073
