TrialNumber,Trialn,Feedback,ITI,Partner,BlockType,Blockn,ran,order,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,3,0.750000,2,4,1,1.0,0.0,4.23707,2.0,4.95476,0.717689,1.0,6.76079,7.77614,3.53907,7.77639,8.54042
2,2,3,0.750000,2,4,1,1.0,1.0,8.76825,2.0,9.29156,0.523307,2.0,11.2779,12.2933,3.52508,12.2935,13.0443
3,3,3,0.750000,2,4,1,1.0,2.0,13.2327,2.0,13.6788,0.446066,4.0,15.7508,16.7662,3.53344,16.7664,17.5312
4,4,3,0.750000,2,4,1,1.0,3.0,17.7189,2.0,18.2322,0.513274,1.0,20.2375,21.2529,3.53401,21.2531,22.018
5,5,3,0.750000,2,4,1,1.0,4.0,22.2094,2.0,22.7525,0.543091,2.0,24.7233,25.7388,3.52932,25.739,26.5052
6,6,1,0.750000,2,4,1,1.0,5.0,26.6958,2.0,27.1894,0.493628,8.0,29.2106,30.2261,3.53029,30.2263,30.9922
7,7,1,0.750000,2,4,1,1.0,6.0,31.1826,2.0,31.7266,0.543985,9.0,33.6977,34.7131,3.53048,34.7133,35.4793
8,8,3,12,2,4,1,1.0,7.0,35.6655,2.0,36.2303,0.564804,2.0,38.1848,39.2002,3.53475,39.2004,51.209
9,9,3,0.750000,3,6,2,1.0,8.0,51.4806,2.0,52.9774,1.4968,2.0,53.9922,55.0076,3.52697,55.0078,55.7627
10,10,3,0.750000,3,6,2,1.0,9.0,55.9517,2.0,56.547,0.595285,2.0,58.4723,59.4877,3.53606,59.4879,60.2497
11,11,3,0.750000,3,6,2,1.0,10.0,60.4422,2.0,61.0003,0.558078,1.0,62.9593,63.9747,3.53253,63.9749,64.7368
12,12,3,0.750000,3,6,2,1.0,11.0,64.933,2.0,65.5212,0.588135,3.0,67.4452,68.4606,3.52758,68.4608,69.224
13,13,1,0.750000,3,6,2,1.0,12.0,69.4213,2.0,70.0579,0.636641,6.0,71.9322,72.9476,3.52637,72.9478,73.7107
14,14,3,0.750000,3,6,2,1.0,13.0,73.9006,2.0,74.3952,0.494637,1.0,76.4183,77.4337,3.53307,77.4339,78.1979
15,15,3,0.750000,3,6,2,1.0,14.0,78.3919,2.0,78.6652,0.273277,1.0,80.9054,81.9208,3.52893,81.921,82.6848
16,16,1,12,3,6,2,1.0,15.0,82.8872,2.0,83.7359,0.848775,9.0,85.3926,86.408,3.52083,86.4082,98.4145
17,17,2,0.750000,3,5,3,1.0,16.0,98.645,2.0,99.5159,0.870902,5.0,101.161,102.176,3.53117,102.176,102.935
18,18,1,0.750000,3,5,3,1.0,17.0,103.127,2.0,103.603,0.475912,8.0,105.642,106.658,3.53103,106.658,107.422
19,19,1,0.750000,3,5,3,1.0,18.0,107.613,2.0,108.106,0.493498,8.0,110.131,111.146,3.53351,111.146,111.909
20,20,1,0.750000,3,5,3,1.0,19.0,112.101,3.0,112.577,0.47523,1.0,114.615,115.631,3.52915,115.631,116.396
21,21,1,0.750000,3,5,3,1.0,20.0,116.587,3.0,117.214,0.626368,3.0,119.102,120.118,3.53038,120.118,120.883
22,22,1,0.750000,3,5,3,1.0,21.0,121.078,0.0,999.0,999.0,999.0,123.585,124.605,3.52692,124.605,125.37
23,23,2,0.750000,3,5,3,1.0,22.0,125.567,3.0,126.238,0.670782,5.0,128.092,129.107,3.54042,129.108,129.874
24,24,1,8,3,5,3,1.0,23.0,130.064,3.0,130.574,0.510189,4.0,132.579,133.595,3.53033,133.595,141.6
25,25,1,0.750000,1,1,4,1.0,24.0,141.609,2.0,142.201,0.592045,7.0,144.128,145.143,3.53425,145.143,145.904
26,26,2,0.750000,1,1,4,1.0,25.0,145.906,2.0,146.421,0.514523,5.0,148.425,149.44,3.53362,149.44,150.19
27,27,1,0.750000,1,1,4,1.0,26.0,150.193,2.0,150.992,0.798538,8.0,152.71,153.726,3.53291,153.726,154.477
28,28,3,0.750000,1,1,4,1.0,27.0,154.48,2.0,154.945,0.464635,3.0,157.002,158.017,3.53711,158.017,158.781
29,29,1,0.750000,1,1,4,1.0,28.0,158.784,2.0,159.365,0.581529,6.0,161.288,162.304,3.52024,162.304,163.068
30,30,1,0.750000,1,1,4,1.0,29.0,163.07,2.0,163.786,0.715205,9.0,165.588,166.603,3.53303,166.604,167.355
31,31,1,0.750000,1,1,4,1.0,30.0,167.357,3.0,168.122,0.765033,4.0,169.875,170.89,3.53286,170.89,171.641
32,32,1,12,1,1,4,1.0,31.0,171.644,3.0,172.225,0.58142,4.0,174.161,175.176,3.53191,175.176,187.187
33,33,3,0.750000,2,4,5,1.0,32.0,187.401,2.0,188.089,0.687598,1.0,189.922,190.937,3.5361,190.937,191.691
34,34,3,0.750000,2,4,5,1.0,33.0,191.919,2.0,192.442,0.523265,3.0,194.433,195.449,3.52959,195.449,196.212
35,35,3,0.750000,2,4,5,1.0,34.0,196.396,2.0,196.979,0.583455,3.0,198.903,199.919,3.52309,199.919,200.682
36,36,3,0.750000,2,4,5,1.0,35.0,200.866,2.0,201.417,0.551058,4.0,203.375,204.39,3.52479,204.391,205.152
37,37,3,0.750000,2,4,5,1.0,36.0,205.338,2.0,205.887,0.548498,2.0,207.862,208.878,3.53939,208.878,209.64
38,38,1,0.750000,2,4,5,1.0,37.0,209.828,2.0,211.341,1.51315,9.0,212.349,213.364,3.53635,213.364,214.127
39,39,3,0.750000,2,4,5,1.0,38.0,214.312,2.0,214.911,0.598826,1.0,216.82,217.836,3.52385,217.836,218.597
40,40,1,8,2,4,5,1.0,39.0,218.781,2.0,219.398,0.616239,8.0,221.293,222.308,3.52701,222.309,230.323
41,41,3,0.750000,1,2,6,1.0,40.0,230.332,2.0,231.041,0.709233,1.0,232.848,233.863,3.53166,233.863,234.627
42,42,2,0.750000,1,2,6,1.0,41.0,234.629,2.0,235.278,0.648475,5.0,237.146,238.162,3.53261,238.162,238.913
43,43,1,0.750000,1,2,6,1.0,42.0,238.916,3.0,239.481,0.56496,4.0,241.439,242.454,3.53799,242.454,243.217
44,44,3,0.750000,1,2,6,1.0,43.0,243.22,3.0,243.784,0.564463,6.0,245.74,246.756,3.5358,246.756,247.52
45,45,3,0.750000,1,2,6,1.0,44.0,247.523,3.0,248.121,0.598139,9.0,250.039,251.055,3.53157,251.055,251.807
46,46,3,0.750000,1,2,6,1.0,45.0,251.81,3.0,252.509,0.698846,9.0,254.327,255.342,3.53209,255.342,256.094
47,47,3,0.750000,1,2,6,1.0,46.0,256.097,0.0,999.0,999.0,999.0,258.614,259.634,3.53688,259.634,260.398
48,48,3,8,1,2,6,1.0,47.0,260.401,2.0,261.065,0.664842,1.0,262.919,263.934,3.53359,263.934,271.941
49,49,3,0.750000,3,6,7,1.0,48.0,272.188,2.0,272.942,0.753387,2.0,274.705,275.72,3.53193,275.721,276.478
50,50,3,0.750000,3,6,7,1.0,49.0,276.706,2.0,277.212,0.505647,2.0,279.22,280.235,3.52874,280.235,280.998
51,51,3,0.750000,3,6,7,1.0,50.0,281.186,2.0,282.85,1.66367,3.0,283.705,284.721,3.53454,284.721,285.485
52,52,3,0.750000,3,6,7,1.0,51.0,285.679,2.0,286.703,1.0241,2.0,288.191,289.207,3.52766,289.207,289.972
53,53,2,0.750000,3,6,7,1.0,52.0,290.167,2.0,292.591,2.42388,5.0,292.684,293.694,3.52641,293.694,294.459
54,54,2,0.750000,3,6,7,1.0,53.0,294.647,2.0,295.278,0.630567,5.0,297.165,298.18,3.53303,298.18,298.946
55,55,3,0.750000,3,6,7,1.0,54.0,299.135,3.0,299.631,0.495321,6.0,301.651,302.667,3.53127,302.667,303.433
56,56,3,10,3,6,7,1.0,55.0,303.621,3.0,304.134,0.513616,8.0,306.138,307.154,3.53311,307.154,317.161
57,57,1,0.750000,2,3,8,1.0,56.0,317.385,3.0,318.379,0.993757,3.0,319.906,320.921,3.53612,320.922,321.682
58,58,1,0.750000,2,3,8,1.0,57.0,321.864,3.0,322.516,0.65214,3.0,324.374,325.39,3.52577,325.39,326.152
59,59,1,0.750000,2,3,8,1.0,58.0,326.332,2.0,326.936,0.604413,9.0,328.845,329.86,3.52846,329.86,330.622
60,60,3,0.750000,2,3,8,1.0,59.0,330.81,2.0,332.374,1.56354,3.0,333.331,334.346,3.53568,334.346,335.109
61,61,2,0.750000,2,3,8,1.0,60.0,335.295,3.0,336.244,0.948556,5.0,337.818,338.833,3.53794,338.834,339.596
62,62,1,0.750000,2,3,8,1.0,61.0,339.775,2.0,340.297,0.522075,8.0,342.289,343.304,3.52936,343.305,344.067
63,63,1,0.750000,2,3,8,1.0,62.0,344.244,3.0,344.451,0.206594,2.0,346.76,347.775,3.53096,347.775,348.537
64,64,1,10,2,3,8,1.0,63.0,348.713,2.0,350.339,1.62535,7.0,351.231,352.246,3.53303,352.247,362.248
65,65,1,0.750000,3,5,9,1.0,64.0,362.477,2.0,363.099,0.622125,9.0,364.999,366.014,3.53691,366.014,366.769
66,66,1,0.750000,3,5,9,1.0,65.0,366.952,3.0,367.403,0.451288,1.0,369.474,370.49,3.53793,370.49,371.256
67,67,3,0.750000,3,5,9,1.0,66.0,371.445,2.0,371.957,0.511619,3.0,373.961,374.976,3.53135,374.977,375.743
68,68,3,0.750000,3,5,9,1.0,67.0,375.936,3.0,376.444,0.507918,7.0,378.449,379.464,3.52855,379.465,380.23
69,69,1,0.750000,3,5,9,1.0,68.0,380.414,2.0,380.997,0.582851,6.0,382.919,383.935,3.52043,383.935,384.7
70,70,1,0.750000,3,5,9,1.0,69.0,384.883,3.0,385.401,0.517586,1.0,387.406,388.422,3.53844,388.422,389.187
71,71,1,0.750000,3,5,9,1.0,70.0,389.369,2.0,389.923,0.554287,7.0,391.877,392.893,3.5241,392.893,393.658
72,72,1,10,3,5,9,1.0,71.0,393.84,3.0,394.408,0.56852,3.0,396.348,397.364,3.52385,397.364,407.369
