TrialNumber,IsFairBlock,Trialn,Offer,Partner,ITI,Blockn,ran,order,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,1,7,2,0.750000,1,1.0,0.0,4.01864,2.0,2.63578,6.65441,7.5306,3.51248,7.53126,8.29617
2,1,2,6,2,0.750000,1,1.0,1.0,8.29898,2.0,1.70844,10.0074,11.8115,3.51294,11.812,12.5771
3,1,3,8,2,0.750000,1,1.0,2.0,12.5796,2.0,1.26432,13.8439,16.0925,3.51329,16.093,16.8581
4,1,4,10,2,0.750000,1,1.0,3.0,16.8606,3.0,1.01956,17.8801,20.3734,3.51341,20.3741,21.139
5,1,5,10,2,0.750000,1,1.0,4.0,21.1416,3.0,1.10914,22.2507,24.6699,3.5288,24.6705,25.4356
6,1,6,7,2,0.750000,1,1.0,5.0,25.4381,2.0,1.16595,26.604,28.9509,3.51326,28.9515,29.7165
7,1,7,2,2,0.750000,1,1.0,6.0,29.7191,2.0,1.27204,30.9911,33.2319,3.51318,33.2324,33.9975
8,1,8,7,2,12,1,1.0,7.0,33.9999,2.0,1.0613,35.0612,37.5128,3.5133,37.5133,49.5276
9,0,9,4,1,0.750000,2,1.0,8.0,49.5321,2.0,1.70915,51.2412,53.043,3.51126,53.0435,53.8086
10,0,10,1,1,0.750000,2,1.0,9.0,53.8117,2.0,1.03222,54.8439,57.3396,3.52824,57.3401,58.1051
11,0,11,9,1,0.750000,2,1.0,10.0,58.1075,2.0,1.15699,59.2645,61.6361,3.52902,61.6366,62.4017
12,0,12,2,1,0.750000,2,1.0,11.0,62.404,2.0,1.03016,63.4342,65.9171,3.51346,65.9176,66.6826
13,0,13,1,1,0.750000,2,1.0,12.0,66.685,2.0,1.01944,67.7044,70.198,3.51348,70.1986,70.9636
14,0,14,1,1,0.750000,2,1.0,13.0,70.966,2.0,1.02526,71.9912,74.479,3.51337,74.4795,75.2445
15,0,15,1,1,0.750000,2,1.0,14.0,75.2468,2.0,1.03138,76.2782,78.7755,3.52908,78.776,79.5411
16,0,16,5,1,8,2,1.0,15.0,79.5434,2.0,1.07224,80.6156,83.0565,3.51346,83.057,91.0715
17,0,17,6,2,0.750000,3,1.0,16.0,91.0753,2.0,1.03299,92.1083,94.6025,3.52762,94.603,95.3681
18,0,18,4,2,0.750000,3,1.0,17.0,95.372,2.0,1.02269,96.3947,98.8835,3.51182,98.884,99.649
19,0,19,2,2,0.750000,3,1.0,18.0,99.6515,2.0,1.03004,100.682,103.164,3.51331,103.165,103.93
20,0,20,2,2,0.750000,3,1.0,19.0,103.932,2.0,1.01929,104.952,107.445,3.51332,107.446,108.211
21,0,21,2,2,0.750000,3,1.0,20.0,108.213,2.0,1.02528,109.239,111.726,3.51319,111.727,112.492
22,0,22,4,2,0.750000,3,1.0,21.0,112.494,2.0,1.0312,113.526,116.023,3.5289,116.023,116.788
23,0,23,3,2,0.750000,3,1.0,22.0,116.791,2.0,1.02145,117.812,120.304,3.51324,120.304,121.069
24,0,24,7,2,10,3,1.0,23.0,121.072,2.0,1.02804,122.1,124.585,3.51333,124.585,134.6
25,1,25,1,3,0.750000,4,1.0,24.0,134.604,2.0,1.02348,135.627,138.115,3.51189,138.116,138.881
26,1,26,10,3,0.750000,4,1.0,25.0,138.883,2.0,1.03076,139.914,142.412,3.52878,142.412,143.177
27,1,27,7,3,0.750000,4,1.0,26.0,143.18,2.0,1.02106,144.201,146.693,3.51327,146.693,147.458
28,1,28,7,3,0.750000,4,1.0,27.0,147.461,2.0,1.0267,148.488,150.974,3.51286,150.974,151.739
29,1,29,6,3,0.750000,4,1.0,28.0,151.742,2.0,1.03316,152.775,155.27,3.52889,155.271,156.036
30,1,30,7,3,0.750000,4,1.0,29.0,156.038,2.0,1.02339,157.062,159.551,3.51327,159.552,160.317
31,1,31,9,3,0.750000,4,1.0,30.0,160.319,2.0,1.02912,161.348,163.832,3.51327,163.832,164.598
32,1,32,9,3,8,4,1.0,31.0,164.6,2.0,1.01831,165.618,168.113,3.51321,168.113,176.128
33,0,33,3,1,0.750000,5,1.0,32.0,176.131,2.0,1.09702,177.228,179.643,3.51245,179.644,180.409
34,0,34,5,1,0.750000,5,1.0,33.0,180.411,2.0,1.02013,181.431,183.924,3.51347,183.925,184.69
35,0,35,4,1,0.750000,5,1.0,34.0,184.692,2.0,1.026,185.718,188.205,3.51344,188.206,188.971
36,0,36,1,1,0.750000,5,1.0,35.0,188.973,2.0,1.03174,190.005,192.502,3.52893,192.502,193.267
37,0,37,3,1,0.750000,5,1.0,36.0,193.27,2.0,1.02229,194.292,196.783,3.51341,196.783,197.548
38,0,38,1,1,0.750000,5,1.0,37.0,197.551,2.0,1.02829,198.579,201.064,3.51343,201.064,201.829
39,0,39,9,1,0.750000,5,1.0,38.0,201.832,2.0,1.21773,203.049,205.345,3.51344,205.345,206.11
40,0,40,1,1,12,5,1.0,39.0,206.113,2.0,1.0234,207.136,209.626,3.5135,209.626,221.64
41,1,41,8,1,0.750000,6,1.0,40.0,221.643,2.0,1.17296,222.816,225.171,3.52896,225.172,225.937
42,1,42,2,1,0.750000,6,1.0,41.0,225.939,2.0,1.02954,226.969,229.452,3.51342,229.453,230.218
43,1,43,9,1,0.750000,6,1.0,42.0,230.22,2.0,1.01891,231.239,233.733,3.51342,233.734,234.499
44,1,44,5,1,0.750000,6,1.0,43.0,234.501,2.0,1.02476,235.526,238.014,3.51342,238.015,238.78
45,1,45,8,1,0.750000,6,1.0,44.0,238.782,2.0,1.03037,239.812,242.295,3.51347,242.296,243.061
46,1,46,9,1,0.750000,6,1.0,45.0,243.063,2.0,1.02008,244.083,246.576,3.51338,246.577,247.342
47,1,47,9,1,0.750000,6,1.0,46.0,247.344,2.0,1.02593,248.37,250.857,3.51343,250.858,251.623
48,1,48,10,1,10,6,1.0,47.0,251.625,3.0,1.03151,252.657,255.154,3.529,255.154,265.169
49,0,49,5,2,0.750000,7,1.0,48.0,265.172,2.0,1.12929,266.302,268.684,3.51198,268.684,269.449
50,0,50,4,2,0.750000,7,1.0,49.0,269.453,2.0,1.0184,270.472,272.965,3.51218,272.965,273.73
51,0,51,3,2,0.750000,7,1.0,50.0,273.733,2.0,1.02528,274.758,277.246,3.51329,277.246,278.011
52,0,52,9,2,0.750000,7,1.0,51.0,278.014,2.0,1.03137,279.045,281.542,3.52882,281.543,282.308
53,0,53,3,2,0.750000,7,1.0,52.0,282.31,2.0,1.02154,283.332,285.815,3.50481,285.815,286.58
54,0,54,4,2,0.750000,7,1.0,53.0,286.583,2.0,1.01906,287.602,290.096,3.51331,290.096,290.861
55,0,55,4,2,0.750000,7,1.0,54.0,290.864,2.0,1.02514,291.889,294.377,3.51323,294.377,295.142
56,0,56,3,2,10,7,1.0,55.0,295.145,2.0,1.03116,296.176,298.673,3.52896,298.674,308.688
57,1,57,7,1,0.750000,8,1.0,56.0,308.692,2.0,1.34627,310.038,312.204,3.51239,312.204,312.969
58,1,58,10,1,0.750000,8,1.0,57.0,312.972,3.0,1.01903,313.991,316.484,3.51332,316.485,317.25
59,1,59,6,1,0.750000,8,1.0,58.0,317.253,2.0,1.02477,318.277,320.765,3.51329,320.766,321.531
60,1,60,8,1,0.750000,8,1.0,59.0,321.533,2.0,1.03087,322.564,325.062,3.52907,325.063,325.828
61,1,61,8,1,0.750000,8,1.0,60.0,325.83,2.0,1.02124,326.851,329.343,3.51344,329.343,330.109
62,1,62,2,1,0.750000,8,1.0,61.0,330.111,2.0,1.02704,331.138,333.624,3.51343,333.624,334.389
63,1,63,7,1,0.750000,8,1.0,62.0,334.392,2.0,1.03296,335.425,337.92,3.52904,337.921,338.686
64,1,64,8,1,12,8,1.0,63.0,338.688,2.0,1.02367,339.712,342.201,3.51343,342.202,354.216
65,0,65,4,3,0.750000,9,1.0,64.0,354.22,2.0,1.02109,355.241,357.732,3.51184,357.732,358.497
66,0,66,10,3,0.750000,9,1.0,65.0,358.501,2.0,1.02705,359.528,362.013,3.51198,362.013,362.778
67,0,67,1,3,0.750000,9,1.0,66.0,362.781,2.0,1.01764,363.798,366.309,3.52882,366.31,367.075
68,0,68,6,3,0.750000,9,1.0,67.0,367.077,2.0,1.44196,368.519,370.59,3.51324,370.591,371.356
69,0,69,4,3,0.750000,9,1.0,68.0,371.358,2.0,1.03024,372.388,374.871,3.51307,374.871,375.637
70,0,70,4,3,0.750000,9,1.0,69.0,375.639,2.0,1.0199,376.659,379.152,3.51325,379.152,379.917
71,0,71,1,3,0.750000,9,1.0,70.0,379.92,2.0,1.02561,380.946,383.433,3.51324,383.433,384.198
72,0,72,1,3,8,9,1.0,71.0,384.201,2.0,1.0317,385.233,387.729,3.52891,387.73,395.744
