Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,2,0,5.000000e-01,2
2,2,0,3,1,2,2
3,2,8,2,0,2,4
4,0,2,1,0,5.000000e-01,2
5,4,0,1,0,5.000000e-01,4
6,4,8,1,0,3.500000e+00,8
7,4,0,3,0,5.000000e-01,2
8,8,2,3,0,3.500000e+00,2
9,2,4,2,0,2,2
10,8,0,1,1,5.000000e-01,2
11,4,0,1,1,3.500000e+00,8
12,2,4,3,0,5.000000e-01,4
13,4,0,3,1,3.500000e+00,2
14,2,4,1,0,5.000000e-01,8
15,0,8,1,0,3.500000e+00,2
16,8,0,2,0,2,4
17,8,0,3,0,5.000000e-01,4
18,2,4,2,1,5.000000e-01,4
19,4,8,3,0,5.000000e-01,4
20,2,8,1,1,5.000000e-01,2
21,4,8,1,1,2,4
22,0,8,3,1,2,2
23,2,0,3,0,2,4
24,8,4,2,0,5.000000e-01,6
25,8,4,3,1,2,2
26,8,4,2,1,5.000000e-01,6
27,2,0,1,1,5.000000e-01,2
28,2,4,1,1,2,6
29,8,2,3,1,5.000000e-01,2
30,4,0,2,1,5.000000e-01,4
31,0,2,2,1,5.000000e-01,2
32,8,0,2,1,5.000000e-01,6
33,0,2,2,0,5.000000e-01,2
34,8,2,2,1,2,6
35,2,8,1,0,3.500000e+00,2
36,2,4,3,1,5.000000e-01,2
