Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,0,3,1,5.000000e-01,2
2,2,0,2,0,5.000000e-01,8
3,0,8,1,0,5.000000e-01,6
4,0,4,3,1,2,2
5,2,0,1,0,3.500000e+00,2
6,4,8,3,0,5.000000e-01,8
7,4,0,3,0,5.000000e-01,4
8,8,2,1,0,5.000000e-01,2
9,0,8,2,0,5.000000e-01,2
10,2,4,1,0,3.500000e+00,4
11,2,4,2,0,5.000000e-01,2
12,2,4,2,1,3.500000e+00,4
13,8,4,3,1,5.000000e-01,4
14,0,4,1,1,2,2
15,8,4,2,0,5.000000e-01,4
16,4,0,2,0,2,2
17,0,2,2,1,5.000000e-01,2
18,4,8,1,1,5.000000e-01,2
19,2,8,2,0,5.000000e-01,6
20,4,0,2,1,2,2
21,8,2,2,1,2,6
22,2,4,1,1,2,4
23,4,8,1,0,2,6
24,0,4,1,0,2,4
25,0,8,2,1,3.500000e+00,2
26,4,2,3,0,2,2
27,2,8,1,1,5.000000e-01,8
28,0,2,3,0,2,2
29,2,0,3,1,5.000000e-01,2
30,2,0,1,1,5.000000e-01,6
31,8,0,1,1,3.500000e+00,2
32,4,8,2,1,5.000000e-01,2
33,8,2,3,1,5.000000e-01,4
34,4,2,3,1,3.500000e+00,4
35,0,8,3,0,5.000000e-01,2
36,2,8,3,0,5.000000e-01,4
